state,district,stage,sex,date,teachers
Kelantan,Kuala Krai,primary,both,2024-06-30,1244
Kelantan,Kuala Krai,primary,both,2025-06-30,1246
Kelantan,Kuala Krai,primary,female,2017-01-01,701
Kelantan,Kuala Krai,primary,female,2018-01-01,749
Kelantan,Kuala Krai,primary,female,2019-01-01,773
Kelantan,Kuala Krai,primary,female,2020-01-01,774
Kelantan,Kuala Krai,primary,female,2021-01-01,766
Kelantan,Kuala Krai,primary,female,2022-01-01,799
Kelantan,Kuala Krai,primary,female,2023-06-30,786
Kelantan,Kuala Krai,primary,female,2024-06-30,772
Kelantan,Kuala Krai,primary,female,2025-06-30,784
Kelantan,Kuala Krai,primary,male,2017-01-01,514
Kelantan,Kuala Krai,primary,male,2018-01-01,500
Kelantan,Kuala Krai,primary,male,2019-01-01,512
Kelantan,Kuala Krai,primary,male,2020-01-01,518
Kelantan,Kuala Krai,primary,male,2021-01-01,500
Kelantan,Kuala Krai,primary,male,2022-01-01,495
Kelantan,Kuala Krai,primary,male,2023-06-30,474
Kelantan,Kuala Krai,primary,male,2024-06-30,472
Kelantan,Kuala Krai,primary,male,2025-06-30,462
Kelantan,Kuala Krai,secondary,both,2017-01-01,898
Kelantan,Kuala Krai,secondary,both,2018-01-01,934
Kelantan,Kuala Krai,secondary,both,2019-01-01,972
Kelantan,Kuala Krai,secondary,both,2020-01-01,944
Kelantan,Kuala Krai,secondary,both,2021-01-01,931
Kelantan,Kuala Krai,secondary,both,2022-01-01,968
Kelantan,Kuala Krai,secondary,both,2023-06-30,928
Kelantan,Kuala Krai,secondary,both,2024-06-30,928
Kelantan,Kuala Krai,secondary,both,2025-06-30,951
Kelantan,Kuala Krai,secondary,female,2017-01-01,493
Kelantan,Kuala Krai,secondary,female,2018-01-01,532
Kelantan,Kuala Krai,secondary,female,2019-01-01,568
Kelantan,Kuala Krai,secondary,female,2020-01-01,560
Kelantan,Kuala Krai,secondary,female,2021-01-01,561
Kelantan,Kuala Krai,secondary,female,2022-01-01,610
Kelantan,Kuala Krai,secondary,female,2023-06-30,596
Kelantan,Kuala Krai,secondary,female,2024-06-30,598
Kelantan,Kuala Krai,secondary,female,2025-06-30,618
Kelantan,Kuala Krai,secondary,male,2017-01-01,405
Kelantan,Kuala Krai,secondary,male,2018-01-01,402
Kelantan,Kuala Krai,secondary,male,2019-01-01,404
Kelantan,Kuala Krai,secondary,male,2020-01-01,384
Kelantan,Kuala Krai,secondary,male,2021-01-01,370
Kelantan,Kuala Krai,secondary,male,2022-01-01,358
Kelantan,Kuala Krai,secondary,male,2023-06-30,332
Kelantan,Kuala Krai,secondary,male,2024-06-30,330
Kelantan,Kuala Krai,secondary,male,2025-06-30,333
Kelantan,Machang,primary,both,2017-01-01,991
Kelantan,Machang,primary,both,2018-01-01,1023
Kelantan,Machang,primary,both,2019-01-01,1025
Kelantan,Machang,primary,both,2020-01-01,1009
Kelantan,Machang,primary,both,2021-01-01,1002
Kelantan,Machang,primary,both,2022-01-01,1015
Kelantan,Machang,primary,both,2023-06-30,981
Kelantan,Machang,primary,both,2024-06-30,970
Kelantan,Machang,primary,both,2025-06-30,953
Kelantan,Machang,primary,female,2017-01-01,660
Kelantan,Machang,primary,female,2018-01-01,691
Kelantan,Machang,primary,female,2019-01-01,692
Kelantan,Machang,primary,female,2020-01-01,687
Kelantan,Machang,primary,female,2021-01-01,678
Kelantan,Machang,primary,female,2022-01-01,689
Kelantan,Machang,primary,female,2023-06-30,665
Kelantan,Machang,primary,female,2024-06-30,660
Kelantan,Machang,primary,female,2025-06-30,647
Kelantan,Machang,primary,male,2017-01-01,331
Kelantan,Machang,primary,male,2018-01-01,332
Kelantan,Machang,primary,male,2019-01-01,333
Kelantan,Machang,primary,male,2020-01-01,322
Kelantan,Machang,primary,male,2021-01-01,324
Kelantan,Machang,primary,male,2022-01-01,326
Kelantan,Machang,primary,male,2023-06-30,316
Kelantan,Machang,primary,male,2024-06-30,310
Kelantan,Machang,primary,male,2025-06-30,306
Kelantan,Machang,secondary,both,2017-01-01,809
Kelantan,Machang,secondary,both,2018-01-01,782
Kelantan,Machang,secondary,both,2019-01-01,780
Kelantan,Machang,secondary,both,2020-01-01,780
Kelantan,Machang,secondary,both,2021-01-01,750
Kelantan,Machang,secondary,both,2022-01-01,755
Kelantan,Machang,secondary,both,2023-06-30,732
Kelantan,Machang,secondary,both,2024-06-30,733
Kelantan,Machang,secondary,both,2025-06-30,750
Kelantan,Machang,secondary,female,2017-01-01,515
Kelantan,Machang,secondary,female,2018-01-01,494
Kelantan,Machang,secondary,female,2019-01-01,499
Kelantan,Machang,secondary,female,2020-01-01,519
Kelantan,Machang,secondary,female,2021-01-01,504
Kelantan,Machang,secondary,female,2022-01-01,514
Kelantan,Machang,secondary,female,2023-06-30,499
Kelantan,Machang,secondary,female,2024-06-30,514
Kelantan,Machang,secondary,female,2025-06-30,521
Kelantan,Machang,secondary,male,2017-01-01,294
Kelantan,Machang,secondary,male,2018-01-01,288
Kelantan,Machang,secondary,male,2019-01-01,281
Kelantan,Machang,secondary,male,2020-01-01,261
Kelantan,Machang,secondary,male,2021-01-01,246
Kelantan,Machang,secondary,male,2022-01-01,241
Kelantan,Machang,secondary,male,2023-06-30,233
Kelantan,Machang,secondary,male,2024-06-30,219
Kelantan,Machang,secondary,male,2025-06-30,229
Kelantan,Pasir Mas,primary,both,2017-01-01,2023
Kelantan,Pasir Mas,primary,both,2018-01-01,2062
Kelantan,Pasir Mas,primary,both,2019-01-01,2040
Kelantan,Pasir Mas,primary,both,2020-01-01,2026
Kelantan,Pasir Mas,primary,both,2021-01-01,1986
Kelantan,Pasir Mas,primary,both,2022-01-01,2028
Kelantan,Pasir Mas,primary,both,2023-06-30,1984
Kelantan,Pasir Mas,primary,both,2024-06-30,1959
Kelantan,Pasir Mas,primary,both,2025-06-30,1947
Kelantan,Pasir Mas,primary,female,2017-01-01,1258
Kelantan,Pasir Mas,primary,female,2018-01-01,1303
Kelantan,Pasir Mas,primary,female,2019-01-01,1288
Kelantan,Pasir Mas,primary,female,2020-01-01,1281
Kelantan,Pasir Mas,primary,female,2021-01-01,1273
Kelantan,Pasir Mas,primary,female,2022-01-01,1303
Kelantan,Pasir Mas,primary,female,2023-06-30,1287
Kelantan,Pasir Mas,primary,female,2024-06-30,1274
Kelantan,Pasir Mas,primary,female,2025-06-30,1276
Kelantan,Pasir Mas,primary,male,2017-01-01,765
Kelantan,Pasir Mas,primary,male,2018-01-01,759
Kelantan,Pasir Mas,primary,male,2019-01-01,752
Kelantan,Pasir Mas,primary,male,2020-01-01,745
Kelantan,Pasir Mas,primary,male,2021-01-01,713
Kelantan,Pasir Mas,primary,male,2022-01-01,725
Kelantan,Pasir Mas,primary,male,2023-06-30,697
Kelantan,Pasir Mas,primary,male,2024-06-30,685
Kelantan,Pasir Mas,primary,male,2025-06-30,671
Kelantan,Pasir Mas,secondary,both,2017-01-01,1664
Kelantan,Pasir Mas,secondary,both,2018-01-01,1645
Kelantan,Pasir Mas,secondary,both,2019-01-01,1677
Kelantan,Pasir Mas,secondary,both,2020-01-01,1630
Kelantan,Pasir Mas,secondary,both,2021-01-01,1616
Kelantan,Pasir Mas,secondary,both,2022-01-01,1640
Kelantan,Pasir Mas,secondary,both,2023-06-30,1590
Kelantan,Pasir Mas,secondary,both,2024-06-30,1596
Kelantan,Pasir Mas,secondary,both,2025-06-30,1588
Kelantan,Pasir Mas,secondary,female,2017-01-01,1012
Kelantan,Pasir Mas,secondary,female,2018-01-01,1017
Kelantan,Pasir Mas,secondary,female,2019-01-01,1045
Kelantan,Pasir Mas,secondary,female,2020-01-01,1018
Kelantan,Pasir Mas,secondary,female,2021-01-01,1032
Kelantan,Pasir Mas,secondary,female,2022-01-01,1065
Kelantan,Pasir Mas,secondary,female,2023-06-30,1051
Kelantan,Pasir Mas,secondary,female,2024-06-30,1081
Kelantan,Pasir Mas,secondary,female,2025-06-30,1102
Kelantan,Pasir Mas,secondary,male,2017-01-01,652
Kelantan,Pasir Mas,secondary,male,2018-01-01,628
Kelantan,Pasir Mas,secondary,male,2019-01-01,632
Kelantan,Pasir Mas,secondary,male,2020-01-01,612
Kelantan,Pasir Mas,secondary,male,2021-01-01,584
Kelantan,Pasir Mas,secondary,male,2022-01-01,575
Kelantan,Pasir Mas,secondary,male,2023-06-30,539
Kelantan,Pasir Mas,secondary,male,2024-06-30,515
Kelantan,Pasir Mas,secondary,male,2025-06-30,486
Kelantan,Pasir Puteh,primary,both,2017-01-01,1381
Kelantan,Pasir Puteh,primary,both,2018-01-01,1425
Kelantan,Pasir Puteh,primary,both,2019-01-01,1423
Kelantan,Pasir Puteh,primary,both,2020-01-01,1398
Kelantan,Pasir Puteh,primary,both,2021-01-01,1402
Kelantan,Pasir Puteh,primary,both,2022-01-01,1407
Kelantan,Pasir Puteh,primary,female,2017-01-01,840
Kelantan,Pasir Puteh,primary,female,2018-01-01,912
Kelantan,Pasir Puteh,primary,female,2019-01-01,917
Kelantan,Pasir Puteh,primary,female,2020-01-01,898
Kelantan,Pasir Puteh,primary,female,2021-01-01,906
Kelantan,Pasir Puteh,primary,female,2022-01-01,922
Kelantan,Pasir Puteh,primary,male,2017-01-01,541
Kelantan,Pasir Puteh,primary,male,2018-01-01,513
Kelantan,Pasir Puteh,primary,male,2019-01-01,506
Kelantan,Pasir Puteh,primary,male,2020-01-01,500
Kelantan,Pasir Puteh,primary,male,2021-01-01,496
Kelantan,Pasir Puteh,primary,male,2022-01-01,485
Kelantan,Pasir Puteh,secondary,both,2017-01-01,1079
Kelantan,Pasir Puteh,secondary,both,2018-01-01,1119
Kelantan,Pasir Puteh,secondary,both,2019-01-01,1099
Kelantan,Pasir Puteh,secondary,both,2020-01-01,1066
Kelantan,Pasir Puteh,secondary,both,2021-01-01,1062
Kelantan,Pasir Puteh,secondary,both,2022-01-01,1112
Kelantan,Pasir Puteh,secondary,female,2017-01-01,638
Kelantan,Pasir Puteh,secondary,female,2018-01-01,672
Kelantan,Pasir Puteh,secondary,female,2019-01-01,660
Kelantan,Pasir Puteh,secondary,female,2020-01-01,659
Kelantan,Pasir Puteh,secondary,female,2021-01-01,663
Kelantan,Pasir Puteh,secondary,female,2022-01-01,706
Kelantan,Pasir Puteh,secondary,male,2017-01-01,441
Kelantan,Pasir Puteh,secondary,male,2018-01-01,447
Kelantan,Pasir Puteh,secondary,male,2019-01-01,439
Kelantan,Pasir Puteh,secondary,male,2020-01-01,407
Kelantan,Pasir Puteh,secondary,male,2021-01-01,399
Kelantan,Pasir Puteh,secondary,male,2022-01-01,406
Kelantan,Tanah Merah,primary,both,2017-01-01,1244
Kelantan,Tanah Merah,primary,both,2018-01-01,1306
Kelantan,Tanah Merah,primary,both,2019-01-01,1305
Kelantan,Tanah Merah,primary,both,2020-01-01,1279
Kelantan,Tanah Merah,primary,both,2021-01-01,1272
Kelantan,Tanah Merah,primary,both,2022-01-01,1302
Kelantan,Tanah Merah,primary,both,2023-06-30,1276
Kelantan,Tanah Merah,primary,both,2024-06-30,1256
Kelantan,Tanah Merah,primary,both,2025-06-30,1244
Kelantan,Tanah Merah,primary,female,2017-01-01,778
Kelantan,Tanah Merah,primary,female,2018-01-01,836
Kelantan,Tanah Merah,primary,female,2019-01-01,845
Kelantan,Tanah Merah,primary,female,2020-01-01,836
Kelantan,Tanah Merah,primary,female,2021-01-01,828
Kelantan,Tanah Merah,primary,female,2022-01-01,831
Kelantan,Tanah Merah,primary,female,2023-06-30,814
Kelantan,Tanah Merah,primary,female,2024-06-30,810
Kelantan,Tanah Merah,primary,female,2025-06-30,812
Kelantan,Tanah Merah,primary,male,2017-01-01,466
Kelantan,Tanah Merah,primary,male,2018-01-01,470
Kelantan,Tanah Merah,primary,male,2019-01-01,460
Kelantan,Tanah Merah,primary,male,2020-01-01,443
Kelantan,Tanah Merah,primary,male,2021-01-01,444
Kelantan,Tanah Merah,primary,male,2022-01-01,471
Kelantan,Tanah Merah,primary,male,2023-06-30,462
Kelantan,Tanah Merah,primary,male,2024-06-30,446
Kelantan,Tanah Merah,primary,male,2025-06-30,432
Kelantan,Tanah Merah,secondary,both,2017-01-01,1158
Kelantan,Tanah Merah,secondary,both,2018-01-01,1175
Kelantan,Tanah Merah,secondary,both,2019-01-01,1147
Kelantan,Tanah Merah,secondary,both,2020-01-01,1145
Kelantan,Tanah Merah,secondary,both,2021-01-01,1118
Kelantan,Tanah Merah,secondary,both,2022-01-01,1150
Kelantan,Tanah Merah,secondary,both,2023-06-30,1124
Kelantan,Tanah Merah,secondary,both,2024-06-30,1159
Kelantan,Tanah Merah,secondary,both,2025-06-30,1136
Kelantan,Tanah Merah,secondary,female,2017-01-01,651
Kelantan,Tanah Merah,secondary,female,2018-01-01,692
Kelantan,Tanah Merah,secondary,female,2019-01-01,693
Kelantan,Tanah Merah,secondary,female,2020-01-01,694
Kelantan,Tanah Merah,secondary,female,2021-01-01,688
Kelantan,Tanah Merah,secondary,female,2022-01-01,724
Kelantan,Tanah Merah,secondary,female,2023-06-30,726
Kelantan,Tanah Merah,secondary,female,2024-06-30,766
Kelantan,Tanah Merah,secondary,female,2025-06-30,773
Kelantan,Tanah Merah,secondary,male,2017-01-01,507
Kelantan,Tanah Merah,secondary,male,2018-01-01,483
Kelantan,Tanah Merah,secondary,male,2019-01-01,454
Kelantan,Tanah Merah,secondary,male,2020-01-01,451
Kelantan,Tanah Merah,secondary,male,2021-01-01,430
Kelantan,Tanah Merah,secondary,male,2022-01-01,426
Kelantan,Tanah Merah,secondary,male,2023-06-30,398
Kelantan,Tanah Merah,secondary,male,2024-06-30,393
Kelantan,Tanah Merah,secondary,male,2025-06-30,363
Kelantan,Tumpat,primary,both,2017-01-01,1472
Kelantan,Tumpat,primary,both,2018-01-01,1535
Kelantan,Tumpat,primary,both,2019-01-01,1540
Kelantan,Tumpat,primary,both,2020-01-01,1532
Kelantan,Tumpat,primary,both,2021-01-01,1519
Kelantan,Tumpat,primary,both,2022-01-01,1572
Kelantan,Tumpat,primary,both,2023-06-30,1568
Kelantan,Tumpat,primary,both,2024-06-30,1564
Kelantan,Tumpat,primary,both,2025-06-30,1574
Kelantan,Tumpat,primary,female,2017-01-01,924
Kelantan,Tumpat,primary,female,2018-01-01,1001
Kelantan,Tumpat,primary,female,2019-01-01,1003
Kelantan,Tumpat,primary,female,2020-01-01,992
Kelantan,Tumpat,primary,female,2021-01-01,991
Kelantan,Tumpat,primary,female,2022-01-01,1016
Kelantan,Tumpat,primary,female,2023-06-30,1026
Kelantan,Tumpat,primary,female,2024-06-30,1024
Kelantan,Tumpat,primary,female,2025-06-30,1033
Kelantan,Tumpat,primary,male,2017-01-01,548
Kelantan,Tumpat,primary,male,2018-01-01,534
Kelantan,Tumpat,primary,male,2019-01-01,537
Kelantan,Tumpat,primary,male,2020-01-01,540
Kelantan,Tumpat,primary,male,2021-01-01,528
Kelantan,Tumpat,primary,male,2022-01-01,556
Kelantan,Tumpat,primary,male,2023-06-30,542
Kelantan,Tumpat,primary,male,2024-06-30,540
Kelantan,Tumpat,primary,male,2025-06-30,541
Kelantan,Tumpat,secondary,both,2017-01-01,1096
Kelantan,Tumpat,secondary,both,2018-01-01,1101
Kelantan,Tumpat,secondary,both,2019-01-01,1074
Kelantan,Tumpat,secondary,both,2020-01-01,1077
Kelantan,Tumpat,secondary,both,2021-01-01,1045
Kelantan,Tumpat,secondary,both,2022-01-01,1068
Kelantan,Tumpat,secondary,both,2023-06-30,1028
Kelantan,Tumpat,secondary,both,2024-06-30,1063
Kelantan,Tumpat,secondary,both,2025-06-30,1060
Kelantan,Tumpat,secondary,female,2017-01-01,662
Kelantan,Tumpat,secondary,female,2018-01-01,687
Kelantan,Tumpat,secondary,female,2019-01-01,665
Kelantan,Tumpat,secondary,female,2020-01-01,688
Kelantan,Tumpat,secondary,female,2021-01-01,682
Kelantan,Tumpat,secondary,female,2022-01-01,715
Kelantan,Tumpat,secondary,female,2023-06-30,702
Kelantan,Tumpat,secondary,female,2024-06-30,744
Kelantan,Tumpat,secondary,female,2025-06-30,756
Kelantan,Tumpat,secondary,male,2017-01-01,434
Kelantan,Tumpat,secondary,male,2018-01-01,414
Kelantan,Tumpat,secondary,male,2019-01-01,409
Kelantan,Tumpat,secondary,male,2020-01-01,389
Kelantan,Tumpat,secondary,male,2021-01-01,363
Kelantan,Tumpat,secondary,male,2022-01-01,353
Kelantan,Tumpat,secondary,male,2023-06-30,326
Kelantan,Tumpat,secondary,male,2024-06-30,319
Kelantan,Tumpat,secondary,male,2025-06-30,304
Kelantan,Pasir Putih,primary,both,2023-06-30,1387
Kelantan,Pasir Putih,primary,both,2024-06-30,1368
Kelantan,Pasir Putih,primary,both,2025-06-30,1349
Kelantan,Pasir Putih,primary,female,2023-06-30,919
Kelantan,Pasir Putih,primary,female,2024-06-30,912
Kelantan,Pasir Putih,primary,female,2025-06-30,906
Kelantan,Pasir Putih,primary,male,2023-06-30,468
Kelantan,Pasir Putih,primary,male,2024-06-30,456
Kelantan,Pasir Putih,primary,male,2025-06-30,443
Kelantan,Pasir Putih,secondary,both,2023-06-30,1104
Kelantan,Pasir Putih,secondary,both,2024-06-30,1122
Kelantan,Pasir Putih,secondary,both,2025-06-30,1109
Kelantan,Pasir Putih,secondary,female,2023-06-30,707
Kelantan,Pasir Putih,secondary,female,2024-06-30,734
Kelantan,Pasir Putih,secondary,female,2025-06-30,735
Kelantan,Pasir Putih,secondary,male,2023-06-30,397
Kelantan,Pasir Putih,secondary,male,2024-06-30,388
Kelantan,Pasir Putih,secondary,male,2025-06-30,374
Melaka,All Districts,primary,both,2017-01-01,7527
Melaka,All Districts,primary,both,2018-01-01,7834
Melaka,All Districts,primary,both,2019-01-01,7689
Melaka,All Districts,primary,both,2020-01-01,7794
Melaka,All Districts,primary,both,2021-01-01,7741
Melaka,All Districts,primary,both,2022-01-01,7842
Melaka,All Districts,primary,both,2023-06-30,7680
Melaka,All Districts,primary,both,2024-06-30,7747
Melaka,All Districts,primary,both,2025-06-30,7734
Melaka,All Districts,primary,female,2017-01-01,5647
Melaka,All Districts,primary,female,2018-01-01,5904
Melaka,All Districts,primary,female,2019-01-01,5788
Melaka,All Districts,primary,female,2020-01-01,5839
Melaka,All Districts,primary,female,2021-01-01,5791
Melaka,All Districts,primary,female,2022-01-01,5852
Melaka,All Districts,primary,female,2023-06-30,5719
Melaka,All Districts,primary,female,2024-06-30,5750
Melaka,All Districts,primary,female,2025-06-30,5741
Melaka,All Districts,primary,male,2017-01-01,1880
Melaka,All Districts,primary,male,2018-01-01,1930
Melaka,All Districts,primary,male,2019-01-01,1901
Melaka,All Districts,primary,male,2020-01-01,1955
Melaka,All Districts,primary,male,2021-01-01,1950
Melaka,All Districts,primary,male,2022-01-01,1990
Melaka,All Districts,primary,male,2023-06-30,1961
Melaka,All Districts,primary,male,2024-06-30,1997
Melaka,All Districts,primary,male,2025-06-30,1993
Melaka,All Districts,secondary,both,2017-01-01,6176
Melaka,All Districts,secondary,both,2018-01-01,6201
Melaka,All Districts,secondary,both,2019-01-01,6168
Melaka,All Districts,secondary,both,2020-01-01,6131
Melaka,All Districts,secondary,both,2021-01-01,5967
Melaka,All Districts,secondary,both,2022-01-01,6093
Melaka,All Districts,secondary,both,2023-06-30,5935
Melaka,All Districts,secondary,both,2024-06-30,5976
Melaka,All Districts,secondary,both,2025-06-30,6074
Melaka,All Districts,secondary,female,2017-01-01,4339
Melaka,All Districts,secondary,female,2018-01-01,4410
Melaka,All Districts,secondary,female,2019-01-01,4400
Melaka,All Districts,secondary,female,2020-01-01,4396
Melaka,All Districts,secondary,female,2021-01-01,4304
Melaka,All Districts,secondary,female,2022-01-01,4439
Melaka,All Districts,secondary,female,2023-06-30,4352
Melaka,All Districts,secondary,female,2024-06-30,4415
Melaka,All Districts,secondary,female,2025-06-30,4517
Melaka,All Districts,secondary,male,2017-01-01,1837
Melaka,All Districts,secondary,male,2018-01-01,1791
Melaka,All Districts,secondary,male,2019-01-01,1768
Melaka,All Districts,secondary,male,2020-01-01,1735
Melaka,All Districts,secondary,male,2021-01-01,1663
Melaka,All Districts,secondary,male,2022-01-01,1654
Melaka,All Districts,secondary,male,2023-06-30,1583
Melaka,All Districts,secondary,male,2024-06-30,1561
Melaka,All Districts,secondary,male,2025-06-30,1557
Melaka,Alor Gajah,primary,both,2017-01-01,2032
Melaka,Alor Gajah,primary,both,2018-01-01,2099
Melaka,Alor Gajah,primary,both,2019-01-01,2043
Melaka,Alor Gajah,primary,both,2020-01-01,2086
Melaka,Alor Gajah,primary,both,2021-01-01,2088
Melaka,Alor Gajah,primary,both,2022-01-01,2155
Melaka,Alor Gajah,primary,both,2023-06-30,2097
Melaka,Alor Gajah,primary,both,2024-06-30,2109
Melaka,Alor Gajah,primary,both,2025-06-30,2120
Melaka,Alor Gajah,primary,female,2017-01-01,1511
Melaka,Alor Gajah,primary,female,2018-01-01,1573
Melaka,Alor Gajah,primary,female,2019-01-01,1524
Melaka,Alor Gajah,primary,female,2020-01-01,1551
Melaka,Alor Gajah,primary,female,2021-01-01,1556
Melaka,Alor Gajah,primary,female,2022-01-01,1597
Melaka,Alor Gajah,primary,female,2023-06-30,1548
Melaka,Alor Gajah,primary,female,2024-06-30,1549
Melaka,Alor Gajah,primary,female,2025-06-30,1559
Melaka,Alor Gajah,primary,male,2017-01-01,521
Melaka,Alor Gajah,primary,male,2018-01-01,526
Melaka,Alor Gajah,primary,male,2019-01-01,519
Melaka,Alor Gajah,primary,male,2020-01-01,535
Melaka,Alor Gajah,primary,male,2021-01-01,532
Melaka,Alor Gajah,primary,male,2022-01-01,558
Melaka,Alor Gajah,primary,male,2023-06-30,549
Melaka,Alor Gajah,primary,male,2024-06-30,560
Melaka,Alor Gajah,primary,male,2025-06-30,561
Melaka,Alor Gajah,secondary,both,2017-01-01,1543
Melaka,Alor Gajah,secondary,both,2018-01-01,1524
Melaka,Alor Gajah,secondary,both,2019-01-01,1516
Melaka,Alor Gajah,secondary,both,2020-01-01,1515
Melaka,Alor Gajah,secondary,both,2021-01-01,1467
Melaka,Alor Gajah,secondary,both,2022-01-01,1506
Melaka,Alor Gajah,secondary,both,2023-06-30,1460
Melaka,Alor Gajah,secondary,both,2024-06-30,1478
Melaka,Alor Gajah,secondary,both,2025-06-30,1525
Melaka,Alor Gajah,secondary,female,2017-01-01,1063
Melaka,Alor Gajah,secondary,female,2018-01-01,1068
Melaka,Alor Gajah,secondary,female,2019-01-01,1071
Melaka,Alor Gajah,secondary,female,2020-01-01,1077
Melaka,Alor Gajah,secondary,female,2021-01-01,1053
Melaka,Alor Gajah,secondary,female,2022-01-01,1101
