series,date,section,index
growth_yoy,2023-02-01,7,7.774
growth_yoy,2023-03-01,7,7.612
growth_yoy,2023-04-01,7,6.61
growth_yoy,2023-05-01,7,6.321
growth_yoy,2023-06-01,7,7.029
growth_yoy,2023-07-01,7,7.156
growth_yoy,2023-08-01,7,6.526
growth_yoy,2023-09-01,7,5.297
growth_yoy,2023-10-01,7,5.1
growth_yoy,2023-11-01,7,4.599
growth_yoy,2023-12-01,7,4.541
growth_yoy,2024-01-01,7,4.821
growth_yoy,2024-02-01,7,5.254
growth_yoy,2024-03-01,7,6.012
growth_yoy,2024-04-01,7,6.997
growth_yoy,2024-05-01,7,7.098
growth_yoy,2024-06-01,7,6.83
growth_yoy,2024-07-01,7,5.291
growth_yoy,2024-08-01,7,4.832
growth_yoy,2024-09-01,7,2.602
growth_yoy,2024-10-01,7,1.127
growth_yoy,2024-11-01,7,-0.259
growth_yoy,2024-12-01,7,-1.107
growth_yoy,2025-01-01,7,-0.681
growth_yoy,2025-02-01,7,-1.184
growth_yoy,2025-03-01,7,-2.919
growth_yoy,2025-04-01,7,-3.808
growth_yoy,2025-05-01,7,-3.728
growth_yoy,2025-06-01,7,-4.344
growth_yoy,2025-07-01,7,-4.448
growth_yoy,2025-08-01,7,-4.856
growth_yoy,2025-09-01,7,-2.62
growth_yoy,2025-10-01,7,-0.771
growth_yoy,2025-11-01,7,1.21
growth_yoy,2025-12-01,7,1.12
growth_yoy,2026-01-01,7,1.286
growth_yoy,2026-02-01,7,0.685
growth_yoy,2026-03-01,7,1.804
growth_yoy,2026-04-01,7,2.754
growth_yoy,2026-05-01,7,3.873
growth_yoy,2026-06-01,7,5.57
growth_yoy,2026-07-01,7,7.241
growth_mom,2010-02-01,7,-0.88
growth_mom,2010-03-01,7,-1.183
growth_mom,2010-04-01,7,-0.1
growth_mom,2010-05-01,7,0.0
growth_mom,2010-06-01,7,-0.1
growth_mom,2010-07-01,7,0.0
growth_mom,2010-08-01,7,-0.2
growth_mom,2010-09-01,7,-0.1
growth_mom,2010-10-01,7,-0.602
growth_mom,2010-11-01,7,0.101
growth_mom,2010-12-01,7,-1.109
growth_mom,2011-01-01,7,0.102
growth_mom,2011-02-01,7,-0.916
growth_mom,2011-03-01,7,0.103
growth_mom,2011-04-01,7,0.924
growth_mom,2011-05-01,7,0.203
growth_mom,2011-06-01,7,0.0
growth_mom,2011-07-01,7,-0.305
growth_mom,2011-08-01,7,0.509
growth_mom,2011-09-01,7,0.0
growth_mom,2011-10-01,7,0.203
growth_mom,2011-11-01,7,0.809
growth_mom,2011-12-01,7,0.502
growth_mom,2012-01-01,7,0.1
growth_mom,2012-02-01,7,0.1
growth_mom,2012-03-01,7,0.299
growth_mom,2012-04-01,7,0.695
growth_mom,2012-05-01,7,-0.592
growth_mom,2012-06-01,7,0.198
growth_mom,2012-07-01,7,0.297
growth_mom,2012-08-01,7,0.099
growth_mom,2012-09-01,7,0.099
growth_mom,2012-10-01,7,0.0
growth_mom,2012-11-01,7,0.296
growth_mom,2012-12-01,7,0.196
growth_mom,2013-01-01,7,-0.294
growth_mom,2013-02-01,7,-0.393
growth_mom,2013-03-01,7,0.296
growth_mom,2013-04-01,7,-0.394
growth_mom,2013-05-01,7,0.099
growth_mom,2013-06-01,7,-0.099
growth_mom,2013-07-01,7,0.0
growth_mom,2013-08-01,7,0.0
growth_mom,2013-09-01,7,0.494
growth_mom,2013-10-01,7,-0.295
growth_mom,2013-11-01,7,0.099
growth_mom,2013-12-01,7,0.197
growth_mom,2014-01-01,7,0.098
growth_mom,2014-02-01,7,0.295
growth_mom,2014-03-01,7,0.196
growth_mom,2014-04-01,7,0.0
growth_mom,2014-05-01,7,-0.196
growth_mom,2014-06-01,7,0.392
growth_mom,2014-07-01,7,-0.098
growth_mom,2014-08-01,7,0.195
growth_mom,2014-09-01,7,0.0
growth_mom,2014-10-01,7,0.39
growth_mom,2014-11-01,7,0.291
growth_mom,2014-12-01,7,0.097
growth_mom,2015-01-01,7,0.387
growth_mom,2015-02-01,7,0.385
growth_mom,2015-03-01,7,0.192
growth_mom,2015-04-01,7,0.096
growth_mom,2015-05-01,7,-0.096
growth_mom,2015-06-01,7,-0.287
growth_mom,2015-07-01,7,0.0
growth_mom,2015-08-01,7,0.384
growth_mom,2015-09-01,7,0.766
growth_mom,2015-10-01,7,0.095
growth_mom,2015-11-01,7,0.19
growth_mom,2015-12-01,7,-0.095
growth_mom,2016-01-01,7,-0.19
growth_mom,2016-02-01,7,-0.095
growth_mom,2016-03-01,7,-0.665
growth_mom,2016-04-01,7,-0.191
growth_mom,2016-05-01,7,0.192
growth_mom,2016-06-01,7,-0.096
growth_mom,2016-07-01,7,-0.287
growth_mom,2016-08-01,7,0.384
growth_mom,2016-09-01,7,0.574
growth_mom,2016-10-01,7,-0.095
growth_mom,2016-11-01,7,0.0
growth_mom,2016-12-01,7,0.571
growth_mom,2017-01-01,7,0.095
growth_mom,2017-02-01,7,0.095
growth_mom,2017-03-01,7,0.189
growth_mom,2017-04-01,7,-0.377
growth_mom,2017-05-01,7,0.095
growth_mom,2017-06-01,7,-0.189
growth_mom,2017-07-01,7,-0.284
growth_mom,2017-08-01,7,0.0
growth_mom,2017-09-01,7,0.19
growth_mom,2017-10-01,7,-0.949
growth_mom,2017-11-01,7,0.096
growth_mom,2017-12-01,7,0.096
growth_mom,2018-01-01,7,0.287
growth_mom,2018-02-01,7,-2.479
growth_mom,2018-03-01,7,-0.098
growth_mom,2018-04-01,7,-0.881
growth_mom,2018-05-01,7,-0.099
growth_mom,2018-06-01,7,0.198
growth_mom,2018-07-01,7,-0.099
growth_mom,2018-08-01,7,0.0
growth_mom,2018-09-01,7,0.79
growth_mom,2018-10-01,7,0.392
growth_mom,2018-11-01,7,-0.976
growth_mom,2018-12-01,7,0.69
growth_mom,2019-01-01,7,0.391
growth_mom,2019-02-01,7,0.975
growth_mom,2019-03-01,7,0.0
growth_mom,2019-04-01,7,0.0
growth_mom,2019-05-01,7,0.29
growth_mom,2019-06-01,7,0.674
growth_mom,2019-07-01,7,0.0
growth_mom,2019-08-01,7,0.096
growth_mom,2019-09-01,7,0.478
growth_mom,2019-10-01,7,0.19
growth_mom,2019-11-01,7,-0.38
growth_mom,2019-12-01,7,0.571
growth_mom,2020-01-01,7,-0.189
growth_mom,2020-02-01,7,-0.664
growth_mom,2020-03-01,7,0.382
growth_mom,2020-04-01,7,0.19
growth_mom,2020-05-01,7,-0.38
growth_mom,2020-06-01,7,0.0
growth_mom,2020-07-01,7,-0.095
growth_mom,2020-08-01,7,0.382
growth_mom,2020-09-01,7,-1.236
growth_mom,2020-10-01,7,-0.289
growth_mom,2020-11-01,7,0.483
growth_mom,2020-12-01,7,-0.384
growth_mom,2021-01-01,7,0.193
growth_mom,2021-02-01,7,-0.577
growth_mom,2021-03-01,7,-0.387
growth_mom,2021-04-01,7,-0.194
growth_mom,2021-05-01,7,0.389
growth_mom,2021-06-01,7,0.097
growth_mom,2021-07-01,7,-0.775
growth_mom,2021-08-01,7,0.0
growth_mom,2021-09-01,7,0.0
growth_mom,2021-10-01,7,0.293
growth_mom,2021-11-01,7,0.779
growth_mom,2021-12-01,7,-0.29
growth_mom,2022-01-01,7,0.291
growth_mom,2022-02-01,7,0.676
growth_mom,2022-03-01,7,0.864
growth_mom,2022-04-01,7,0.761
growth_mom,2022-05-01,7,0.094
growth_mom,2022-06-01,7,0.66
growth_mom,2022-07-01,7,0.843
growth_mom,2022-08-01,7,1.115
growth_mom,2022-09-01,7,0.643
growth_mom,2022-10-01,7,0.274
growth_mom,2022-11-01,7,1.002
growth_mom,2022-12-01,7,1.262
growth_mom,2023-01-01,7,-0.267
growth_mom,2023-02-01,7,0.268
growth_mom,2023-03-01,7,0.712
growth_mom,2023-04-01,7,-0.177
growth_mom,2023-05-01,7,-0.177
growth_mom,2023-06-01,7,1.331
growth_mom,2023-07-01,7,0.963
growth_mom,2023-08-01,7,0.52
growth_mom,2023-09-01,7,-0.518
growth_mom,2023-10-01,7,0.087
growth_mom,2023-11-01,7,0.52
growth_mom,2023-12-01,7,1.207
growth_mom,2024-01-01,7,0.0
growth_mom,2024-02-01,7,0.681
growth_mom,2024-03-01,7,1.438
growth_mom,2024-04-01,7,0.751
growth_mom,2024-05-01,7,-0.083
growth_mom,2024-06-01,7,1.077
growth_mom,2024-07-01,7,-0.492
growth_mom,2024-08-01,7,0.082
growth_mom,2024-09-01,7,-2.634
growth_mom,2024-10-01,7,-1.352
growth_mom,2024-11-01,7,-0.857
growth_mom,2024-12-01,7,0.346
growth_mom,2025-01-01,7,0.431
growth_mom,2025-02-01,7,0.172
growth_mom,2025-03-01,7,-0.342
growth_mom,2025-04-01,7,-0.172
growth_mom,2025-05-01,7,0.0
growth_mom,2025-06-01,7,0.43
growth_mom,2025-07-01,7,-0.6
growth_mom,2025-08-01,7,-0.345
growth_mom,2025-09-01,7,-0.346
growth_mom,2025-10-01,7,0.521
growth_mom,2025-11-01,7,1.123
growth_mom,2025-12-01,7,0.256
growth_mom,2026-01-01,7,0.596
growth_mom,2026-02-01,7,-0.423
growth_mom,2026-03-01,7,0.765
growth_mom,2026-04-01,7,0.759
growth_mom,2026-05-01,7,1.089
growth_mom,2026-06-01,7,2.071
growth_mom,2026-07-01,7,0.974
abs,2010-01-01,8,99.4
abs,2010-02-01,8,99.6
abs,2010-03-01,8,100.1
abs,2010-04-01,8,100.1
abs,2010-05-01,8,100.1
abs,2010-06-01,8,100.4
abs,2010-07-01,8,100.0
abs,2010-08-01,8,100.0
abs,2010-09-01,8,99.9
abs,2010-10-01,8,99.8
abs,2010-11-01,8,99.9
abs,2010-12-01,8,100.8
abs,2011-01-01,8,101.5
abs,2011-02-01,8,101.8
abs,2011-03-01,8,102.5
abs,2011-04-01,8,102.5
abs,2011-05-01,8,103.2
abs,2011-06-01,8,103.6
abs,2011-07-01,8,103.9
abs,2011-08-01,8,104.0
abs,2011-09-01,8,104.0
abs,2011-10-01,8,103.6
abs,2011-11-01,8,103.7
abs,2011-12-01,8,103.6
abs,2012-01-01,8,103.5
abs,2012-02-01,8,103.4
abs,2012-03-01,8,103.5
abs,2012-04-01,8,103.6
abs,2012-05-01,8,103.7
abs,2012-06-01,8,103.7
abs,2012-07-01,8,103.9
abs,2012-08-01,8,103.7
abs,2012-09-01,8,103.5
abs,2012-10-01,8,103.5
abs,2012-11-01,8,103.3
abs,2012-12-01,8,103.4
abs,2013-01-01,8,103.2
abs,2013-02-01,8,103.4
abs,2013-03-01,8,103.5
abs,2013-04-01,8,103.7
abs,2013-05-01,8,103.4
abs,2013-06-01,8,103.5
abs,2013-07-01,8,103.5
abs,2013-08-01,8,104.1
abs,2013-09-01,8,104.2
abs,2013-10-01,8,104.0
abs,2013-11-01,8,103.9
abs,2013-12-01,8,103.7
abs,2014-01-01,8,104.3
abs,2014-02-01,8,103.9
abs,2014-03-01,8,103.9
abs,2014-04-01,8,103.9
abs,2014-05-01,8,103.9
abs,2014-06-01,8,103.9
abs,2014-07-01,8,103.9
abs,2014-08-01,8,104.0
abs,2014-09-01,8,104.2
abs,2014-10-01,8,104.3
abs,2014-11-01,8,104.6
abs,2014-12-01,8,104.8
abs,2015-01-01,8,104.9
abs,2015-02-01,8,105.0
abs,2015-03-01,8,105.1
abs,2015-04-01,8,105.4
abs,2015-05-01,8,105.3
abs,2015-06-01,8,105.9
abs,2015-07-01,8,106.4
abs,2015-08-01,8,106.6
abs,2015-09-01,8,107.0
abs,2015-10-01,8,107.1
abs,2015-11-01,8,107.4
abs,2015-12-01,8,107.4
abs,2016-01-01,8,107.4
abs,2016-02-01,8,107.0
abs,2016-03-01,8,106.7
abs,2016-04-01,8,106.7
abs,2016-05-01,8,106.9
abs,2016-06-01,8,107.1
abs,2016-07-01,8,107.0
abs,2016-08-01,8,107.0
abs,2016-09-01,8,107.4
abs,2016-10-01,8,107.5
abs,2016-11-01,8,107.6
abs,2016-12-01,8,107.7
abs,2017-01-01,8,109.0
abs,2017-02-01,8,109.4
abs,2017-03-01,8,109.7
abs,2017-04-01,8,110.0
abs,2017-05-01,8,109.9
abs,2017-06-01,8,109.9
abs,2017-07-01,8,109.7
abs,2017-08-01,8,109.6
abs,2017-09-01,8,109.6
abs,2017-10-01,8,109.3
abs,2017-11-01,8,109.0
abs,2017-12-01,8,108.9
abs,2018-01-01,8,108.3
abs,2018-02-01,8,107.6
abs,2018-03-01,8,107.2
abs,2018-04-01,8,107.0
abs,2018-05-01,8,106.3
abs,2018-06-01,8,104.8
abs,2018-07-01,8,104.6
abs,2018-08-01,8,104.2
abs,2018-09-01,8,104.1
abs,2018-10-01,8,104.2
abs,2018-11-01,8,104.2
abs,2018-12-01,8,104.3
abs,2019-01-01,8,104.4
abs,2019-02-01,8,104.0
abs,2019-03-01,8,103.7
abs,2019-04-01,8,103.8
abs,2019-05-01,8,104.0
abs,2019-06-01,8,103.9
abs,2019-07-01,8,103.9
abs,2019-08-01,8,103.7
abs,2019-09-01,8,103.9
abs,2019-10-01,8,103.3
abs,2019-11-01,8,103.1
abs,2019-12-01,8,103.3
abs,2020-01-01,8,103.3
abs,2020-02-01,8,102.1
abs,2020-03-01,8,102.5
abs,2020-04-01,8,102.9
abs,2020-05-01,8,102.6
abs,2020-06-01,8,102.5
abs,2020-07-01,8,102.9
abs,2020-08-01,8,102.7
abs,2020-09-01,8,103.0
abs,2020-10-01,8,103.5
abs,2020-11-01,8,104.2
abs,2020-12-01,8,104.7
abs,2021-01-01,8,104.7
abs,2021-02-01,8,105.3
abs,2021-03-01,8,105.6
abs,2021-04-01,8,105.5
abs,2021-05-01,8,106.0
abs,2021-06-01,8,106.3
abs,2021-07-01,8,106.4
abs,2021-08-01,8,106.3
abs,2021-09-01,8,106.3
abs,2021-10-01,8,105.4
abs,2021-11-01,8,105.1
abs,2021-12-01,8,104.4
abs,2022-01-01,8,103.8
abs,2022-02-01,8,104.2
abs,2022-03-01,8,104.0
abs,2022-04-01,8,103.8
abs,2022-05-01,8,103.7
abs,2022-06-01,8,104.3
abs,2022-07-01,8,104.4
abs,2022-08-01,8,105.0
abs,2022-09-01,8,105.0
abs,2022-10-01,8,105.6
abs,2022-11-01,8,106.1
abs,2022-12-01,8,106.6
abs,2023-01-01,8,106.7
abs,2023-02-01,8,106.4
abs,2023-03-01,8,106.6
abs,2023-04-01,8,107.2
abs,2023-05-01,8,107.1
abs,2023-06-01,8,107.7
abs,2023-07-01,8,108.5
abs,2023-08-01,8,109.3
abs,2023-09-01,8,109.3
abs,2023-10-01,8,109.8
abs,2023-11-01,8,109.7
abs,2023-12-01,8,109.7
abs,2024-01-01,8,110.0
abs,2024-02-01,8,110.2
abs,2024-03-01,8,110.9
abs,2024-04-01,8,111.8
abs,2024-05-01,8,112.4
abs,2024-06-01,8,112.2
abs,2024-07-01,8,112.7
abs,2024-08-01,8,112.8
abs,2024-09-01,8,112.7
abs,2024-10-01,8,111.4
abs,2024-11-01,8,111.2
abs,2024-12-01,8,111.7
abs,2025-01-01,8,111.4
abs,2025-02-01,8,111.1
abs,2025-03-01,8,110.8
abs,2025-04-01,8,111.3
abs,2025-05-01,8,110.8
abs,2025-06-01,8,110.5
abs,2025-07-01,8,111.5
abs,2025-08-01,8,111.4
abs,2025-09-01,8,111.8
abs,2025-10-01,8,112.1
abs,2025-11-01,8,111.2
abs,2025-12-01,8,111.2
abs,2026-01-01,8,111.6
abs,2026-02-01,8,110.7
abs,2026-03-01,8,111.0
abs,2026-04-01,8,111.6
abs,2026-05-01,8,112.1
abs,2026-06-01,8,112.8
abs,2026-07-01,8,113.8
growth_yoy,2011-01-01,8,2.113
growth_yoy,2011-02-01,8,2.209
growth_yoy,2011-03-01,8,2.398
growth_yoy,2011-04-01,8,2.398
growth_yoy,2011-05-01,8,3.097
growth_yoy,2011-06-01,8,3.187
growth_yoy,2011-07-01,8,3.9
growth_yoy,2011-08-01,8,4.0
growth_yoy,2011-09-01,8,4.104
growth_yoy,2011-10-01,8,3.808
growth_yoy,2011-11-01,8,3.804
growth_yoy,2011-12-01,8,2.778
growth_yoy,2012-01-01,8,1.97
growth_yoy,2012-02-01,8,1.572
growth_yoy,2012-03-01,8,0.976
growth_yoy,2012-04-01,8,1.073
growth_yoy,2012-05-01,8,0.484
growth_yoy,2012-06-01,8,0.097
growth_yoy,2012-07-01,8,0.0
growth_yoy,2012-08-01,8,-0.288
growth_yoy,2012-09-01,8,-0.481
growth_yoy,2012-10-01,8,-0.097
growth_yoy,2012-11-01,8,-0.386
growth_yoy,2012-12-01,8,-0.193
growth_yoy,2013-01-01,8,-0.29
growth_yoy,2013-02-01,8,0.0
growth_yoy,2013-03-01,8,0.0
growth_yoy,2013-04-01,8,0.097
growth_yoy,2013-05-01,8,-0.289
growth_yoy,2013-06-01,8,-0.193
growth_yoy,2013-07-01,8,-0.385
growth_yoy,2013-08-01,8,0.386
growth_yoy,2013-09-01,8,0.676
growth_yoy,2013-10-01,8,0.483
growth_yoy,2013-11-01,8,0.581
growth_yoy,2013-12-01,8,0.29
growth_yoy,2014-01-01,8,1.066
growth_yoy,2014-02-01,8,0.484
growth_yoy,2014-03-01,8,0.386
growth_yoy,2014-04-01,8,0.193
growth_yoy,2014-05-01,8,0.484
growth_yoy,2014-06-01,8,0.386
growth_yoy,2014-07-01,8,0.386
growth_yoy,2014-08-01,8,-0.096
growth_yoy,2014-09-01,8,0.0
growth_yoy,2014-10-01,8,0.288
growth_yoy,2014-11-01,8,0.674
growth_yoy,2014-12-01,8,1.061
growth_yoy,2015-01-01,8,0.575
growth_yoy,2015-02-01,8,1.059
growth_yoy,2015-03-01,8,1.155
growth_yoy,2015-04-01,8,1.444
growth_yoy,2015-05-01,8,1.347
growth_yoy,2015-06-01,8,1.925
growth_yoy,2015-07-01,8,2.406
growth_yoy,2015-08-01,8,2.5
growth_yoy,2015-09-01,8,2.687
growth_yoy,2015-10-01,8,2.685
growth_yoy,2015-11-01,8,2.677
growth_yoy,2015-12-01,8,2.481
growth_yoy,2016-01-01,8,2.383
growth_yoy,2016-02-01,8,1.905
growth_yoy,2016-03-01,8,1.522
growth_yoy,2016-04-01,8,1.233
growth_yoy,2016-05-01,8,1.519
growth_yoy,2016-06-01,8,1.133
growth_yoy,2016-07-01,8,0.564
growth_yoy,2016-08-01,8,0.375
growth_yoy,2016-09-01,8,0.374
growth_yoy,2016-10-01,8,0.373
growth_yoy,2016-11-01,8,0.186
growth_yoy,2016-12-01,8,0.279
growth_yoy,2017-01-01,8,1.49
growth_yoy,2017-02-01,8,2.243
growth_yoy,2017-03-01,8,2.812
growth_yoy,2017-04-01,8,3.093
growth_yoy,2017-05-01,8,2.806
growth_yoy,2017-06-01,8,2.614
growth_yoy,2017-07-01,8,2.523
growth_yoy,2017-08-01,8,2.43
growth_yoy,2017-09-01,8,2.048
growth_yoy,2017-10-01,8,1.674
growth_yoy,2017-11-01,8,1.301
growth_yoy,2017-12-01,8,1.114
growth_yoy,2018-01-01,8,-0.642
growth_yoy,2018-02-01,8,-1.645
growth_yoy,2018-03-01,8,-2.279
growth_yoy,2018-04-01,8,-2.727
growth_yoy,2018-05-01,8,-3.276
growth_yoy,2018-06-01,8,-4.641
growth_yoy,2018-07-01,8,-4.649
growth_yoy,2018-08-01,8,-4.927
growth_yoy,2018-09-01,8,-5.018
growth_yoy,2018-10-01,8,-4.666
growth_yoy,2018-11-01,8,-4.404
growth_yoy,2018-12-01,8,-4.224
growth_yoy,2019-01-01,8,-3.601
growth_yoy,2019-02-01,8,-3.346
growth_yoy,2019-03-01,8,-3.265
growth_yoy,2019-04-01,8,-2.991
growth_yoy,2019-05-01,8,-2.164
growth_yoy,2019-06-01,8,-0.859
growth_yoy,2019-07-01,8,-0.669
growth_yoy,2019-08-01,8,-0.48
growth_yoy,2019-09-01,8,-0.192
growth_yoy,2019-10-01,8,-0.864
growth_yoy,2019-11-01,8,-1.056
growth_yoy,2019-12-01,8,-0.959
growth_yoy,2020-01-01,8,-1.054
growth_yoy,2020-02-01,8,-1.827
growth_yoy,2020-03-01,8,-1.157
growth_yoy,2020-04-01,8,-0.867
growth_yoy,2020-05-01,8,-1.346
growth_yoy,2020-06-01,8,-1.347
growth_yoy,2020-07-01,8,-0.962
growth_yoy,2020-08-01,8,-0.964
growth_yoy,2020-09-01,8,-0.866
growth_yoy,2020-10-01,8,0.194
growth_yoy,2020-11-01,8,1.067
growth_yoy,2020-12-01,8,1.355
growth_yoy,2021-01-01,8,1.355
growth_yoy,2021-02-01,8,3.134
growth_yoy,2021-03-01,8,3.024
growth_yoy,2021-04-01,8,2.527
growth_yoy,2021-05-01,8,3.314
growth_yoy,2021-06-01,8,3.707
growth_yoy,2021-07-01,8,3.401
growth_yoy,2021-08-01,8,3.505
growth_yoy,2021-09-01,8,3.204
growth_yoy,2021-10-01,8,1.836
growth_yoy,2021-11-01,8,0.864
growth_yoy,2021-12-01,8,-0.287
growth_yoy,2022-01-01,8,-0.86
growth_yoy,2022-02-01,8,-1.045
growth_yoy,2022-03-01,8,-1.515
growth_yoy,2022-04-01,8,-1.611
growth_yoy,2022-05-01,8,-2.17
growth_yoy,2022-06-01,8,-1.881
growth_yoy,2022-07-01,8,-1.88
growth_yoy,2022-08-01,8,-1.223
growth_yoy,2022-09-01,8,-1.223
growth_yoy,2022-10-01,8,0.19
growth_yoy,2022-11-01,8,0.951
growth_yoy,2022-12-01,8,2.107
growth_yoy,2023-01-01,8,2.794
growth_yoy,2023-02-01,8,2.111
growth_yoy,2023-03-01,8,2.5
growth_yoy,2023-04-01,8,3.276
growth_yoy,2023-05-01,8,3.279
growth_yoy,2023-06-01,8,3.26
growth_yoy,2023-07-01,8,3.927
growth_yoy,2023-08-01,8,4.095
growth_yoy,2023-09-01,8,4.095
growth_yoy,2023-10-01,8,3.977
growth_yoy,2023-11-01,8,3.393
growth_yoy,2023-12-01,8,2.908
growth_yoy,2024-01-01,8,3.093
growth_yoy,2024-02-01,8,3.571
growth_yoy,2024-03-01,8,4.034
growth_yoy,2024-04-01,8,4.291
growth_yoy,2024-05-01,8,4.949
growth_yoy,2024-06-01,8,4.178
growth_yoy,2024-07-01,8,3.871
growth_yoy,2024-08-01,8,3.202
growth_yoy,2024-09-01,8,3.111
growth_yoy,2024-10-01,8,1.457
growth_yoy,2024-11-01,8,1.367
growth_yoy,2024-12-01,8,1.823
growth_yoy,2025-01-01,8,1.273
growth_yoy,2025-02-01,8,0.817
growth_yoy,2025-03-01,8,-0.09
growth_yoy,2025-04-01,8,-0.447
growth_yoy,2025-05-01,8,-1.423
growth_yoy,2025-06-01,8,-1.515
growth_yoy,2025-07-01,8,-1.065
growth_yoy,2025-08-01,8,-1.241
growth_yoy,2025-09-01,8,-0.799
growth_yoy,2025-10-01,8,0.628
growth_yoy,2025-11-01,8,0.0
growth_yoy,2025-12-01,8,-0.448
growth_yoy,2026-01-01,8,0.18
growth_yoy,2026-02-01,8,-0.36
growth_yoy,2026-03-01,8,0.181
growth_yoy,2026-04-01,8,0.27
growth_yoy,2026-05-01,8,1.173
growth_yoy,2026-06-01,8,2.081
growth_yoy,2026-07-01,8,2.063
growth_mom,2010-02-01,8,0.201
growth_mom,2010-03-01,8,0.502
growth_mom,2010-04-01,8,0.0
growth_mom,2010-05-01,8,0.0
growth_mom,2010-06-01,8,0.3
growth_mom,2010-07-01,8,-0.398
growth_mom,2010-08-01,8,0.0
growth_mom,2010-09-01,8,-0.1
growth_mom,2010-10-01,8,-0.1
growth_mom,2010-11-01,8,0.1
growth_mom,2010-12-01,8,0.901
growth_mom,2011-01-01,8,0.694
growth_mom,2011-02-01,8,0.296
growth_mom,2011-03-01,8,0.688
growth_mom,2011-04-01,8,0.0
growth_mom,2011-05-01,8,0.683
growth_mom,2011-06-01,8,0.388
growth_mom,2011-07-01,8,0.29
growth_mom,2011-08-01,8,0.096
growth_mom,2011-09-01,8,0.0
growth_mom,2011-10-01,8,-0.385
growth_mom,2011-11-01,8,0.097
growth_mom,2011-12-01,8,-0.096
growth_mom,2012-01-01,8,-0.097
growth_mom,2012-02-01,8,-0.097
growth_mom,2012-03-01,8,0.097
growth_mom,2012-04-01,8,0.097
growth_mom,2012-05-01,8,0.097
growth_mom,2012-06-01,8,0.0
growth_mom,2012-07-01,8,0.193
growth_mom,2012-08-01,8,-0.192
growth_mom,2012-09-01,8,-0.193
growth_mom,2012-10-01,8,0.0
growth_mom,2012-11-01,8,-0.193
growth_mom,2012-12-01,8,0.097
growth_mom,2013-01-01,8,-0.193
growth_mom,2013-02-01,8,0.194
growth_mom,2013-03-01,8,0.097
growth_mom,2013-04-01,8,0.193
growth_mom,2013-05-01,8,-0.289
growth_mom,2013-06-01,8,0.097
growth_mom,2013-07-01,8,0.0
growth_mom,2013-08-01,8,0.58
growth_mom,2013-09-01,8,0.096
growth_mom,2013-10-01,8,-0.192
growth_mom,2013-11-01,8,-0.096
growth_mom,2013-12-01,8,-0.192
growth_mom,2014-01-01,8,0.579
growth_mom,2014-02-01,8,-0.384
growth_mom,2014-03-01,8,0.0
growth_mom,2014-04-01,8,0.0
growth_mom,2014-05-01,8,0.0
growth_mom,2014-06-01,8,0.0
growth_mom,2014-07-01,8,0.0
growth_mom,2014-08-01,8,0.096
growth_mom,2014-09-01,8,0.192
growth_mom,2014-10-01,8,0.096
growth_mom,2014-11-01,8,0.288
growth_mom,2014-12-01,8,0.191
growth_mom,2015-01-01,8,0.095
growth_mom,2015-02-01,8,0.095
growth_mom,2015-03-01,8,0.095
growth_mom,2015-04-01,8,0.285
growth_mom,2015-05-01,8,-0.095
growth_mom,2015-06-01,8,0.57
growth_mom,2015-07-01,8,0.472
growth_mom,2015-08-01,8,0.188
growth_mom,2015-09-01,8,0.375
growth_mom,2015-10-01,8,0.093
growth_mom,2015-11-01,8,0.28
growth_mom,2015-12-01,8,0.0
growth_mom,2016-01-01,8,0.0
growth_mom,2016-02-01,8,-0.372
growth_mom,2016-03-01,8,-0.28
growth_mom,2016-04-01,8,0.0
growth_mom,2016-05-01,8,0.187
growth_mom,2016-06-01,8,0.187
growth_mom,2016-07-01,8,-0.093
growth_mom,2016-08-01,8,0.0
growth_mom,2016-09-01,8,0.374
growth_mom,2016-10-01,8,0.093
growth_mom,2016-11-01,8,0.093
growth_mom,2016-12-01,8,0.093
growth_mom,2017-01-01,8,1.207
growth_mom,2017-02-01,8,0.367
growth_mom,2017-03-01,8,0.274
growth_mom,2017-04-01,8,0.273
growth_mom,2017-05-01,8,-0.091
growth_mom,2017-06-01,8,0.0
growth_mom,2017-07-01,8,-0.182
growth_mom,2017-08-01,8,-0.091
growth_mom,2017-09-01,8,0.0
growth_mom,2017-10-01,8,-0.274
growth_mom,2017-11-01,8,-0.274
growth_mom,2017-12-01,8,-0.092
growth_mom,2018-01-01,8,-0.551
growth_mom,2018-02-01,8,-0.646
growth_mom,2018-03-01,8,-0.372
growth_mom,2018-04-01,8,-0.187
growth_mom,2018-05-01,8,-0.654
growth_mom,2018-06-01,8,-1.411
growth_mom,2018-07-01,8,-0.191
growth_mom,2018-08-01,8,-0.382
growth_mom,2018-09-01,8,-0.096
growth_mom,2018-10-01,8,0.096
growth_mom,2018-11-01,8,0.0
growth_mom,2018-12-01,8,0.096
growth_mom,2019-01-01,8,0.096
growth_mom,2019-02-01,8,-0.383
growth_mom,2019-03-01,8,-0.288
growth_mom,2019-04-01,8,0.096
growth_mom,2019-05-01,8,0.193
growth_mom,2019-06-01,8,-0.096
growth_mom,2019-07-01,8,0.0
growth_mom,2019-08-01,8,-0.192
growth_mom,2019-09-01,8,0.193
growth_mom,2019-10-01,8,-0.577
growth_mom,2019-11-01,8,-0.194
growth_mom,2019-12-01,8,0.194
growth_mom,2020-01-01,8,0.0
