date,state,branch,category,cases
2024-10-01,Kelantan,Gua Musang,Sivil,4
2024-10-01,Kelantan,Gua Musang,Syariah,32
2024-10-01,Kelantan,Kelantan,Jenayah,118
2024-10-01,Kelantan,Kelantan,Sivil,19
2024-10-01,Kelantan,Kelantan,Syariah,159
2024-10-01,Melaka,Melaka,Jenayah,2
2024-10-01,Melaka,Melaka,Sivil,52
2024-10-01,Melaka,Melaka,Syariah,48
2024-10-01,Negeri Sembilan,Negeri Sembilan,Jenayah,6
2024-10-01,Negeri Sembilan,Negeri Sembilan,Sivil,48
2024-10-01,Negeri Sembilan,Negeri Sembilan,Syariah,39
2024-10-01,Pahang,Pahang,Jenayah,2
2024-10-01,Pahang,Pahang,Sivil,33
2024-10-01,Pahang,Pahang,Syariah,55
2024-10-01,Pahang,Raub,Jenayah,23
2024-10-01,Pahang,Raub,Sivil,4
2024-10-01,Pahang,Raub,Syariah,16
2024-10-01,Perak,Perak,Sivil,70
2024-10-01,Perak,Perak,Syariah,86
2024-10-01,Perak,Taiping,Jenayah,36
2024-10-01,Perak,Taiping,Sivil,26
2024-10-01,Perak,Taiping,Syariah,39
2024-10-01,Perlis,Perlis,Jenayah,1
2024-10-01,Perlis,Perlis,Sivil,21
2024-10-01,Perlis,Perlis,Syariah,36
2024-10-01,Pulau Pinang,Pulau Pinang,Jenayah,7
2024-10-01,Pulau Pinang,Pulau Pinang,Sivil,74
2024-10-01,Pulau Pinang,Pulau Pinang,Syariah,73
2024-10-01,Sabah,Sabah,Jenayah,8
2024-10-01,Sabah,Sabah,Sivil,67
2024-10-01,Sabah,Sabah,Syariah,61
2024-10-01,Sarawak,Miri,Jenayah,2
2024-10-01,Sarawak,Miri,Sivil,37
2024-10-01,Sarawak,Miri,Syariah,20
2024-10-01,Sarawak,Sarawak,Jenayah,2
2024-10-01,Sarawak,Sarawak,Sivil,78
2024-10-01,Sarawak,Sarawak,Syariah,36
2024-10-01,Sarawak,Sibu,Jenayah,1
2024-10-01,Sarawak,Sibu,Sivil,41
2024-10-01,Sarawak,Sibu,Syariah,13
2024-10-01,Selangor,Selangor,Jenayah,8
2024-10-01,Selangor,Selangor,Sivil,179
2024-10-01,Selangor,Selangor,Syariah,156
2024-10-01,Terengganu,Terengganu,Jenayah,19
2024-10-01,Terengganu,Terengganu,Sivil,24
2024-10-01,Terengganu,Terengganu,Syariah,159
2024-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,15
2024-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,126
2024-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,79
2024-10-01,W.P. Labuan,Labuan,Sivil,6
2024-10-01,W.P. Labuan,Labuan,Syariah,15
2024-10-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,1
2024-10-01,W.P. Putrajaya,Ibu Pejabat,Sivil,12
2024-10-01,W.P. Putrajaya,Ibu Pejabat,Syariah,15
2024-11-01,Johor,Johor,Jenayah,8
2024-11-01,Johor,Johor,Sivil,104
2024-11-01,Johor,Johor,Syariah,90
2024-11-01,Johor,Muar,Jenayah,7
2024-11-01,Johor,Muar,Sivil,60
2024-11-01,Johor,Muar,Syariah,67
2024-11-01,Kedah,Kedah,Jenayah,50
2024-11-01,Kedah,Kedah,Sivil,69
2024-11-01,Kedah,Kedah,Syariah,115
2024-11-01,Kedah,Langkawi,Sivil,4
2024-11-01,Kedah,Langkawi,Syariah,25
2024-11-01,Kelantan,Gua Musang,Jenayah,15
2024-11-01,Kelantan,Gua Musang,Sivil,2
2024-11-01,Kelantan,Gua Musang,Syariah,26
2024-11-01,Kelantan,Kelantan,Jenayah,90
2024-11-01,Kelantan,Kelantan,Sivil,17
2024-11-01,Kelantan,Kelantan,Syariah,150
2024-11-01,Melaka,Melaka,Jenayah,5
2024-11-01,Melaka,Melaka,Sivil,35
2024-11-01,Melaka,Melaka,Syariah,66
2024-11-01,Negeri Sembilan,Negeri Sembilan,Jenayah,6
2024-11-01,Negeri Sembilan,Negeri Sembilan,Sivil,66
2024-11-01,Negeri Sembilan,Negeri Sembilan,Syariah,69
2024-11-01,Pahang,Pahang,Jenayah,31
2024-11-01,Pahang,Pahang,Sivil,25
2024-11-01,Pahang,Pahang,Syariah,73
2024-11-01,Pahang,Raub,Sivil,10
2024-11-01,Pahang,Raub,Syariah,33
2024-11-01,Perak,Perak,Sivil,59
2024-11-01,Perak,Perak,Syariah,73
2024-11-01,Perak,Taiping,Jenayah,3
2024-11-01,Perak,Taiping,Sivil,23
2024-11-01,Perak,Taiping,Syariah,36
2024-11-01,Perlis,Perlis,Jenayah,4
2024-11-01,Perlis,Perlis,Sivil,19
2024-11-01,Perlis,Perlis,Syariah,42
2024-11-01,Pulau Pinang,Pulau Pinang,Jenayah,2
2024-11-01,Pulau Pinang,Pulau Pinang,Sivil,74
2024-11-01,Pulau Pinang,Pulau Pinang,Syariah,95
2024-11-01,Sabah,Sabah,Jenayah,16
2024-11-01,Sabah,Sabah,Sivil,59
2024-11-01,Sabah,Sabah,Syariah,57
2024-11-01,Sarawak,Miri,Jenayah,1
2024-11-01,Sarawak,Miri,Sivil,23
2024-11-01,Sarawak,Miri,Syariah,33
2024-11-01,Sarawak,Sarawak,Jenayah,3
2024-11-01,Sarawak,Sarawak,Sivil,85
2024-11-01,Sarawak,Sarawak,Syariah,36
2024-11-01,Sarawak,Sibu,Sivil,27
2024-11-01,Sarawak,Sibu,Syariah,26
2024-11-01,Selangor,Selangor,Jenayah,6
2024-11-01,Selangor,Selangor,Sivil,160
2024-11-01,Selangor,Selangor,Syariah,151
2024-11-01,Terengganu,Terengganu,Jenayah,20
2024-11-01,Terengganu,Terengganu,Sivil,30
2024-11-01,Terengganu,Terengganu,Syariah,152
2024-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,4
2024-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,97
2024-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,96
2024-11-01,W.P. Labuan,Labuan,Jenayah,1
2024-11-01,W.P. Labuan,Labuan,Syariah,11
2024-11-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,1
2024-11-01,W.P. Putrajaya,Ibu Pejabat,Sivil,17
2024-11-01,W.P. Putrajaya,Ibu Pejabat,Syariah,20
2024-12-01,Johor,Johor,Jenayah,11
2024-12-01,Johor,Johor,Sivil,105
2024-12-01,Johor,Johor,Syariah,113
2024-12-01,Johor,Muar,Sivil,23
2024-12-01,Johor,Muar,Syariah,7
2024-12-01,Kedah,Kedah,Jenayah,50
2024-12-01,Kedah,Kedah,Sivil,46
2024-12-01,Kedah,Kedah,Syariah,89
2024-12-01,Kedah,Langkawi,Sivil,2
2024-12-01,Kedah,Langkawi,Syariah,1
2024-12-01,Kelantan,Gua Musang,Jenayah,2
2024-12-01,Kelantan,Gua Musang,Sivil,2
2024-12-01,Kelantan,Gua Musang,Syariah,11
2024-12-01,Kelantan,Kelantan,Jenayah,99
2024-12-01,Kelantan,Kelantan,Sivil,23
2024-12-01,Kelantan,Kelantan,Syariah,110
2024-12-01,Melaka,Melaka,Jenayah,1
2024-12-01,Melaka,Melaka,Sivil,34
2024-12-01,Melaka,Melaka,Syariah,39
2024-12-01,Negeri Sembilan,Negeri Sembilan,Sivil,65
2024-12-01,Negeri Sembilan,Negeri Sembilan,Syariah,38
2024-12-01,Pahang,Pahang,Jenayah,1
2024-12-01,Pahang,Pahang,Sivil,28
2024-12-01,Pahang,Pahang,Syariah,65
2024-12-01,Pahang,Raub,Sivil,7
2024-12-01,Pahang,Raub,Syariah,16
2024-12-01,Perak,Perak,Jenayah,1
2024-12-01,Perak,Perak,Sivil,51
2024-12-01,Perak,Perak,Syariah,29
2024-12-01,Perak,Taiping,Jenayah,2
2024-12-01,Perak,Taiping,Sivil,13
2024-12-01,Perak,Taiping,Syariah,33
2024-12-01,Perlis,Perlis,Jenayah,3
2024-12-01,Perlis,Perlis,Sivil,14
2024-12-01,Perlis,Perlis,Syariah,30
2024-12-01,Pulau Pinang,Pulau Pinang,Jenayah,1
2024-12-01,Pulau Pinang,Pulau Pinang,Sivil,50
2024-12-01,Pulau Pinang,Pulau Pinang,Syariah,58
2024-12-01,Sabah,Sabah,Jenayah,9
2024-12-01,Sabah,Sabah,Sivil,43
2024-12-01,Sabah,Sabah,Syariah,22
2024-12-01,Sarawak,Miri,Sivil,14
2024-12-01,Sarawak,Miri,Syariah,11
2024-12-01,Sarawak,Sarawak,Jenayah,1
2024-12-01,Sarawak,Sarawak,Sivil,37
2024-12-01,Sarawak,Sarawak,Syariah,5
2024-12-01,Sarawak,Sibu,Sivil,4
2024-12-01,Sarawak,Sibu,Syariah,2
2024-12-01,Selangor,Selangor,Jenayah,8
2024-12-01,Selangor,Selangor,Sivil,105
2024-12-01,Selangor,Selangor,Syariah,102
2024-12-01,Terengganu,Terengganu,Jenayah,15
2024-12-01,Terengganu,Terengganu,Sivil,16
2024-12-01,Terengganu,Terengganu,Syariah,113
2024-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,7
2024-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,52
2024-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,61
2024-12-01,W.P. Labuan,Labuan,Syariah,17
2024-12-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,1
2024-12-01,W.P. Putrajaya,Ibu Pejabat,Sivil,8
2024-12-01,W.P. Putrajaya,Ibu Pejabat,Syariah,23
