series,date,sector,value
growth_qoq,2015-07-01,p2,-5.7
growth_qoq,2015-07-01,p3,0.2
growth_qoq,2015-07-01,p4,10.9
growth_qoq,2015-07-01,p5,3.3
growth_qoq,2015-07-01,p6,-0.5
growth_qoq,2015-10-01,p0,3.3
growth_qoq,2015-10-01,p1,-12.7
growth_qoq,2015-10-01,p2,8.0
growth_qoq,2015-10-01,p3,4.0
growth_qoq,2015-10-01,p4,0.4
growth_qoq,2015-10-01,p5,5.0
growth_qoq,2015-10-01,p6,14.9
growth_qoq,2016-01-01,p0,-4.4
growth_qoq,2016-01-01,p1,-12.2
growth_qoq,2016-01-01,p2,1.5
growth_qoq,2016-01-01,p3,-4.9
growth_qoq,2016-01-01,p4,3.0
growth_qoq,2016-01-01,p5,-4.5
growth_qoq,2016-01-01,p6,-4.8
growth_qoq,2016-04-01,p0,2.3
growth_qoq,2016-04-01,p1,6.6
growth_qoq,2016-04-01,p2,-1.0
growth_qoq,2016-04-01,p3,4.6
growth_qoq,2016-04-01,p4,-5.0
growth_qoq,2016-04-01,p5,2.1
growth_qoq,2016-04-01,p6,-3.9
growth_qoq,2016-07-01,p0,3.5
growth_qoq,2016-07-01,p1,16.7
growth_qoq,2016-07-01,p2,-5.3
growth_qoq,2016-07-01,p3,0.7
growth_qoq,2016-07-01,p4,9.9
growth_qoq,2016-07-01,p5,3.7
growth_qoq,2016-07-01,p6,0.4
growth_qoq,2016-10-01,p0,3.5
growth_qoq,2016-10-01,p1,-10.1
growth_qoq,2016-10-01,p2,10.5
growth_qoq,2016-10-01,p3,4.9
growth_qoq,2016-10-01,p4,-2.3
growth_qoq,2016-10-01,p5,4.4
growth_qoq,2016-10-01,p6,10.7
growth_qoq,2017-01-01,p0,-3.6
growth_qoq,2017-01-01,p1,-4.8
growth_qoq,2017-01-01,p2,-2.5
growth_qoq,2017-01-01,p3,-4.1
growth_qoq,2017-01-01,p4,4.7
growth_qoq,2017-01-01,p5,-4.3
growth_qoq,2017-01-01,p6,1.6
growth_qoq,2017-04-01,p0,2.4
growth_qoq,2017-04-01,p1,4.6
growth_qoq,2017-04-01,p2,-2.5
growth_qoq,2017-04-01,p3,4.7
growth_qoq,2017-04-01,p4,-3.7
growth_qoq,2017-04-01,p5,2.6
growth_qoq,2017-04-01,p6,-0.8
growth_qoq,2017-07-01,p0,3.9
growth_qoq,2017-07-01,p1,15.3
growth_qoq,2017-07-01,p2,-2.6
growth_qoq,2017-07-01,p3,1.7
growth_qoq,2017-07-01,p4,7.7
growth_qoq,2017-07-01,p5,3.9
growth_qoq,2017-07-01,p6,4.6
growth_qoq,2017-10-01,p0,3.2
growth_qoq,2017-10-01,p1,-4.7
growth_qoq,2017-10-01,p2,7.1
growth_qoq,2017-10-01,p3,3.2
growth_qoq,2017-10-01,p4,-2.6
growth_qoq,2017-10-01,p5,4.2
growth_qoq,2017-10-01,p6,8.8
growth_qoq,2018-01-01,p0,-4.1
growth_qoq,2018-01-01,p1,-10.4
growth_qoq,2018-01-01,p2,-4.1
growth_qoq,2018-01-01,p3,-4.1
growth_qoq,2018-01-01,p4,3.7
growth_qoq,2018-01-01,p5,-4.1
growth_qoq,2018-01-01,p6,1.8
growth_qoq,2018-04-01,p0,1.9
growth_qoq,2018-04-01,p1,-0.0
growth_qoq,2018-04-01,p2,-1.3
growth_qoq,2018-04-01,p3,4.3
