date,state,office,passports
2022-11-01,Sabah,Kota Kinabalu,1560
2022-12-01,Sabah,Kota Kinabalu,2263
2023-01-01,Sabah,Kota Kinabalu,2375
2023-02-01,Sabah,Kota Kinabalu,2271
2023-03-01,Sabah,Kota Kinabalu,2231
2023-04-01,Sabah,Kota Kinabalu,1638
2023-05-01,Sabah,Kota Kinabalu,1830
2023-06-01,Sabah,Kota Kinabalu,1682
2023-07-01,Sabah,Kota Kinabalu,1590
2023-08-01,Sabah,Kota Kinabalu,1454
2023-09-01,Sabah,Kota Kinabalu,1379
2023-10-01,Sabah,Kota Kinabalu,1628
2023-11-01,Sabah,Kota Kinabalu,1441
2023-12-01,Sabah,Kota Kinabalu,1518
2024-01-01,Sabah,Kota Kinabalu,1698
2024-02-01,Sabah,Kota Kinabalu,2005
2024-03-01,Sabah,Kota Kinabalu,1283
2024-04-01,Sabah,Kota Kinabalu,1466
2024-05-01,Sabah,Kota Kinabalu,1387
2024-06-01,Sabah,Kota Kinabalu,1252
2024-07-01,Sabah,Kota Kinabalu,1316
2024-08-01,Sabah,Kota Kinabalu,1167
2024-09-01,Sabah,Kota Kinabalu,1097
2024-10-01,Sabah,Kota Kinabalu,1027
2020-01-01,Sabah,Kota Kinabalu International Airport,0
2020-02-01,Sabah,Kota Kinabalu International Airport,
2020-03-01,Sabah,Kota Kinabalu International Airport,0
2020-04-01,Sabah,Kota Kinabalu International Airport,0
2020-05-01,Sabah,Kota Kinabalu International Airport,0
2020-06-01,Sabah,Kota Kinabalu International Airport,0
2020-07-01,Sabah,Kota Kinabalu International Airport,0
2020-08-01,Sabah,Kota Kinabalu International Airport,0
2020-09-01,Sabah,Kota Kinabalu International Airport,0
2020-10-01,Sabah,Kota Kinabalu International Airport,0
2020-11-01,Sabah,Kota Kinabalu International Airport,0
2020-12-01,Sabah,Kota Kinabalu International Airport,0
2021-01-01,Sabah,Kota Kinabalu International Airport,0
2021-02-01,Sabah,Kota Kinabalu International Airport,0
2021-03-01,Sabah,Kota Kinabalu International Airport,0
2021-04-01,Sabah,Kota Kinabalu International Airport,0
2021-05-01,Sabah,Kota Kinabalu International Airport,0
2021-06-01,Sabah,Kota Kinabalu International Airport,0
2021-07-01,Sabah,Kota Kinabalu International Airport,0
2021-08-01,Sabah,Kota Kinabalu International Airport,0
2021-09-01,Sabah,Kota Kinabalu International Airport,0
2021-10-01,Sabah,Kota Kinabalu International Airport,0
2021-11-01,Sabah,Kota Kinabalu International Airport,0
2021-12-01,Sabah,Kota Kinabalu International Airport,0
2022-01-01,Sabah,Kota Kinabalu International Airport,0
2022-02-01,Sabah,Kota Kinabalu International Airport,0
2022-03-01,Sabah,Kota Kinabalu International Airport,0
2022-04-01,Sabah,Kota Kinabalu International Airport,0
2022-05-01,Sabah,Kota Kinabalu International Airport,0
2022-06-01,Sabah,Kota Kinabalu International Airport,0
2022-07-01,Sabah,Kota Kinabalu International Airport,0
2022-08-01,Sabah,Kota Kinabalu International Airport,0
2022-09-01,Sabah,Kota Kinabalu International Airport,0
2022-10-01,Sabah,Kota Kinabalu International Airport,0
2022-11-01,Sabah,Kota Kinabalu International Airport,0
2022-12-01,Sabah,Kota Kinabalu International Airport,0
2023-01-01,Sabah,Kota Kinabalu International Airport,0
2023-02-01,Sabah,Kota Kinabalu International Airport,0
2023-03-01,Sabah,Kota Kinabalu International Airport,0
2023-04-01,Sabah,Kota Kinabalu International Airport,0
2023-05-01,Sabah,Kota Kinabalu International Airport,0
2023-06-01,Sabah,Kota Kinabalu International Airport,0
2023-07-01,Sabah,Kota Kinabalu International Airport,0
2023-08-01,Sabah,Kota Kinabalu International Airport,0
2023-09-01,Sabah,Kota Kinabalu International Airport,0
2023-10-01,Sabah,Kota Kinabalu International Airport,0
2023-11-01,Sabah,Kota Kinabalu International Airport,0
2023-12-01,Sabah,Kota Kinabalu International Airport,0
2024-01-01,Sabah,Kota Kinabalu International Airport,0
2024-02-01,Sabah,Kota Kinabalu International Airport,0
2024-03-01,Sabah,Kota Kinabalu International Airport,0
2024-04-01,Sabah,Kota Kinabalu International Airport,0
2024-05-01,Sabah,Kota Kinabalu International Airport,0
2024-06-01,Sabah,Kota Kinabalu International Airport,27
2024-07-01,Sabah,Kota Kinabalu International Airport,264
2024-08-01,Sabah,Kota Kinabalu International Airport,681
2024-09-01,Sabah,Kota Kinabalu International Airport,938
2024-10-01,Sabah,Kota Kinabalu International Airport,881
2020-01-01,Sabah,Lahad Datu,266
2020-02-01,Sabah,Lahad Datu,
2020-03-01,Sabah,Lahad Datu,83
2020-04-01,Sabah,Lahad Datu,0
2020-05-01,Sabah,Lahad Datu,1
2020-06-01,Sabah,Lahad Datu,18
2020-07-01,Sabah,Lahad Datu,50
2020-08-01,Sabah,Lahad Datu,37
2020-09-01,Sabah,Lahad Datu,22
2020-10-01,Sabah,Lahad Datu,0
2020-11-01,Sabah,Lahad Datu,0
2020-12-01,Sabah,Lahad Datu,42
2021-01-01,Sabah,Lahad Datu,20
2021-02-01,Sabah,Lahad Datu,33
2021-03-01,Sabah,Lahad Datu,19
2021-04-01,Sabah,Lahad Datu,23
2021-05-01,Sabah,Lahad Datu,9
2021-06-01,Sabah,Lahad Datu,2
2021-07-01,Sabah,Lahad Datu,14
2021-08-01,Sabah,Lahad Datu,15
2021-09-01,Sabah,Lahad Datu,35
2021-10-01,Sabah,Lahad Datu,61
2021-11-01,Sabah,Lahad Datu,68
2021-12-01,Sabah,Lahad Datu,159
2022-01-01,Sabah,Lahad Datu,84
2022-02-01,Sabah,Lahad Datu,154
2022-03-01,Sabah,Lahad Datu,208
2022-04-01,Sabah,Lahad Datu,326
2022-05-01,Sabah,Lahad Datu,360
2022-06-01,Sabah,Lahad Datu,507
2022-07-01,Sabah,Lahad Datu,406
2022-08-01,Sabah,Lahad Datu,389
2022-09-01,Sabah,Lahad Datu,440
2022-10-01,Sabah,Lahad Datu,435
2022-11-01,Sabah,Lahad Datu,456
2022-12-01,Sabah,Lahad Datu,645
2023-01-01,Sabah,Lahad Datu,193
2023-02-01,Sabah,Lahad Datu,503
2023-03-01,Sabah,Lahad Datu,445
2023-04-01,Sabah,Lahad Datu,222
2023-05-01,Sabah,Lahad Datu,435
2023-06-01,Sabah,Lahad Datu,445
2023-07-01,Sabah,Lahad Datu,349
2023-08-01,Sabah,Lahad Datu,395
2023-09-01,Sabah,Lahad Datu,287
2023-10-01,Sabah,Lahad Datu,395
2023-11-01,Sabah,Lahad Datu,447
2023-12-01,Sabah,Lahad Datu,403
2024-01-01,Sabah,Lahad Datu,583
2024-02-01,Sabah,Lahad Datu,517
2024-03-01,Sabah,Lahad Datu,320
2024-04-01,Sabah,Lahad Datu,348
2024-05-01,Sabah,Lahad Datu,360
2024-06-01,Sabah,Lahad Datu,348
2024-07-01,Sabah,Lahad Datu,301
2024-08-01,Sabah,Lahad Datu,333
2024-09-01,Sabah,Lahad Datu,365
2024-10-01,Sabah,Lahad Datu,416
2020-01-01,Sabah,Sandakan,959
2020-02-01,Sabah,Sandakan,
2020-03-01,Sabah,Sandakan,235
2020-04-01,Sabah,Sandakan,0
2020-05-01,Sabah,Sandakan,10
2020-06-01,Sabah,Sandakan,26
2020-07-01,Sabah,Sandakan,77
2020-08-01,Sabah,Sandakan,75
2020-09-01,Sabah,Sandakan,63
2020-10-01,Sabah,Sandakan,5
2020-11-01,Sabah,Sandakan,0
2020-12-01,Sabah,Sandakan,82
2021-01-01,Sabah,Sandakan,73
2021-02-01,Sabah,Sandakan,43
2021-03-01,Sabah,Sandakan,76
2021-04-01,Sabah,Sandakan,43
2021-05-01,Sabah,Sandakan,34
2021-06-01,Sabah,Sandakan,6
2021-07-01,Sabah,Sandakan,41
2021-08-01,Sabah,Sandakan,61
2021-09-01,Sabah,Sandakan,48
2021-10-01,Sabah,Sandakan,158
2021-11-01,Sabah,Sandakan,380
2021-12-01,Sabah,Sandakan,497
2022-01-01,Sabah,Sandakan,386
2022-02-01,Sabah,Sandakan,368
2022-03-01,Sabah,Sandakan,497
2022-04-01,Sabah,Sandakan,634
2022-05-01,Sabah,Sandakan,930
2022-06-01,Sabah,Sandakan,1262
2022-07-01,Sabah,Sandakan,872
2022-08-01,Sabah,Sandakan,959
2022-09-01,Sabah,Sandakan,1087
2022-10-01,Sabah,Sandakan,1035
2022-11-01,Sabah,Sandakan,1017
2022-12-01,Sabah,Sandakan,1168
2023-01-01,Sabah,Sandakan,1214
2023-02-01,Sabah,Sandakan,1525
2023-03-01,Sabah,Sandakan,1281
2023-04-01,Sabah,Sandakan,1108
2023-05-01,Sabah,Sandakan,1131
2023-06-01,Sabah,Sandakan,1080
2023-07-01,Sabah,Sandakan,893
2023-08-01,Sabah,Sandakan,1069
2023-09-01,Sabah,Sandakan,952
2023-10-01,Sabah,Sandakan,1027
2023-11-01,Sabah,Sandakan,847
2023-12-01,Sabah,Sandakan,1137
2024-01-01,Sabah,Sandakan,1280
2024-02-01,Sabah,Sandakan,1470
2024-03-01,Sabah,Sandakan,1062
2024-04-01,Sabah,Sandakan,1049
2024-05-01,Sabah,Sandakan,977
2024-06-01,Sabah,Sandakan,873
2024-07-01,Sabah,Sandakan,956
2024-08-01,Sabah,Sandakan,965
2024-09-01,Sabah,Sandakan,1005
2024-10-01,Sabah,Sandakan,863
2020-01-01,Sabah,UTC Keningau,522
2020-02-01,Sabah,UTC Keningau,
2020-03-01,Sabah,UTC Keningau,109
2020-04-01,Sabah,UTC Keningau,0
2020-05-01,Sabah,UTC Keningau,0
2020-06-01,Sabah,UTC Keningau,44
2020-07-01,Sabah,UTC Keningau,28
2020-08-01,Sabah,UTC Keningau,32
2020-09-01,Sabah,UTC Keningau,27
2020-10-01,Sabah,UTC Keningau,14
2020-11-01,Sabah,UTC Keningau,0
2020-12-01,Sabah,UTC Keningau,67
2021-01-01,Sabah,UTC Keningau,27
2021-02-01,Sabah,UTC Keningau,13
2021-03-01,Sabah,UTC Keningau,53
2021-04-01,Sabah,UTC Keningau,56
2021-05-01,Sabah,UTC Keningau,38
2021-06-01,Sabah,UTC Keningau,1
2021-07-01,Sabah,UTC Keningau,18
2021-08-01,Sabah,UTC Keningau,41
2021-09-01,Sabah,UTC Keningau,75
2021-10-01,Sabah,UTC Keningau,150
2021-11-01,Sabah,UTC Keningau,243
2021-12-01,Sabah,UTC Keningau,206
2022-01-01,Sabah,UTC Keningau,150
2022-02-01,Sabah,UTC Keningau,149
2022-03-01,Sabah,UTC Keningau,222
2022-04-01,Sabah,UTC Keningau,350
2022-05-01,Sabah,UTC Keningau,440
2022-06-01,Sabah,UTC Keningau,554
2022-07-01,Sabah,UTC Keningau,401
2022-08-01,Sabah,UTC Keningau,501
2022-09-01,Sabah,UTC Keningau,450
2022-10-01,Sabah,UTC Keningau,430
2022-11-01,Sabah,UTC Keningau,373
2022-12-01,Sabah,UTC Keningau,664
2023-01-01,Sabah,UTC Keningau,748
2023-02-01,Sabah,UTC Keningau,708
2023-03-01,Sabah,UTC Keningau,671
2023-04-01,Sabah,UTC Keningau,612
2023-05-01,Sabah,UTC Keningau,619
2023-06-01,Sabah,UTC Keningau,579
2023-07-01,Sabah,UTC Keningau,588
2023-08-01,Sabah,UTC Keningau,611
2023-09-01,Sabah,UTC Keningau,541
2023-10-01,Sabah,UTC Keningau,569
2023-11-01,Sabah,UTC Keningau,533
2023-12-01,Sabah,UTC Keningau,604
2024-01-01,Sabah,UTC Keningau,782
2024-02-01,Sabah,UTC Keningau,734
2024-03-01,Sabah,UTC Keningau,522
2024-04-01,Sabah,UTC Keningau,704
2024-05-01,Sabah,UTC Keningau,659
2024-06-01,Sabah,UTC Keningau,598
2024-07-01,Sabah,UTC Keningau,519
2024-08-01,Sabah,UTC Keningau,548
2024-09-01,Sabah,UTC Keningau,580
2024-10-01,Sabah,UTC Keningau,493
2020-01-01,Sabah,UTC Kota Kinabalu,3758
2020-02-01,Sabah,UTC Kota Kinabalu,
2020-03-01,Sabah,UTC Kota Kinabalu,920
2020-04-01,Sabah,UTC Kota Kinabalu,0
2020-05-01,Sabah,UTC Kota Kinabalu,0
2020-06-01,Sabah,UTC Kota Kinabalu,191
2020-07-01,Sabah,UTC Kota Kinabalu,402
2020-08-01,Sabah,UTC Kota Kinabalu,249
2020-09-01,Sabah,UTC Kota Kinabalu,314
2020-10-01,Sabah,UTC Kota Kinabalu,35
2020-11-01,Sabah,UTC Kota Kinabalu,1
2020-12-01,Sabah,UTC Kota Kinabalu,0
2021-01-01,Sabah,UTC Kota Kinabalu,171
2021-02-01,Sabah,UTC Kota Kinabalu,57
2021-03-01,Sabah,UTC Kota Kinabalu,454
2021-04-01,Sabah,UTC Kota Kinabalu,484
2021-05-01,Sabah,UTC Kota Kinabalu,207
2021-06-01,Sabah,UTC Kota Kinabalu,30
2021-07-01,Sabah,UTC Kota Kinabalu,129
2021-08-01,Sabah,UTC Kota Kinabalu,217
2021-09-01,Sabah,UTC Kota Kinabalu,284
2021-10-01,Sabah,UTC Kota Kinabalu,430
2021-11-01,Sabah,UTC Kota Kinabalu,666
2021-12-01,Sabah,UTC Kota Kinabalu,780
2022-01-01,Sabah,UTC Kota Kinabalu,904
2022-02-01,Sabah,UTC Kota Kinabalu,591
2022-03-01,Sabah,UTC Kota Kinabalu,1231
2022-04-01,Sabah,UTC Kota Kinabalu,1682
2022-05-01,Sabah,UTC Kota Kinabalu,2951
2022-06-01,Sabah,UTC Kota Kinabalu,4374
2022-07-01,Sabah,UTC Kota Kinabalu,3812
2022-08-01,Sabah,UTC Kota Kinabalu,3697
2022-09-01,Sabah,UTC Kota Kinabalu,4204
2022-10-01,Sabah,UTC Kota Kinabalu,4087
2022-11-01,Sabah,UTC Kota Kinabalu,3177
2022-12-01,Sabah,UTC Kota Kinabalu,3976
2023-01-01,Sabah,UTC Kota Kinabalu,4196
2023-02-01,Sabah,UTC Kota Kinabalu,5279
2023-03-01,Sabah,UTC Kota Kinabalu,4619
2023-04-01,Sabah,UTC Kota Kinabalu,4007
2023-05-01,Sabah,UTC Kota Kinabalu,4333
2023-06-01,Sabah,UTC Kota Kinabalu,4411
2023-07-01,Sabah,UTC Kota Kinabalu,4565
2023-08-01,Sabah,UTC Kota Kinabalu,4244
2023-09-01,Sabah,UTC Kota Kinabalu,4121
2023-10-01,Sabah,UTC Kota Kinabalu,4814
2023-11-01,Sabah,UTC Kota Kinabalu,4350
2023-12-01,Sabah,UTC Kota Kinabalu,4644
2024-01-01,Sabah,UTC Kota Kinabalu,5809
2024-02-01,Sabah,UTC Kota Kinabalu,4930
2024-03-01,Sabah,UTC Kota Kinabalu,4511
2024-04-01,Sabah,UTC Kota Kinabalu,3967
2024-05-01,Sabah,UTC Kota Kinabalu,4181
2024-06-01,Sabah,UTC Kota Kinabalu,4419
2024-07-01,Sabah,UTC Kota Kinabalu,4108
2024-08-01,Sabah,UTC Kota Kinabalu,4003
2024-09-01,Sabah,UTC Kota Kinabalu,4182
2024-10-01,Sabah,UTC Kota Kinabalu,3839
2020-01-01,Sabah,UTC Tawau,1167
2020-02-01,Sabah,UTC Tawau,
2020-03-01,Sabah,UTC Tawau,332
2020-04-01,Sabah,UTC Tawau,0
2020-05-01,Sabah,UTC Tawau,0
2020-06-01,Sabah,UTC Tawau,114
2020-07-01,Sabah,UTC Tawau,151
2020-08-01,Sabah,UTC Tawau,130
2020-09-01,Sabah,UTC Tawau,38
2020-10-01,Sabah,UTC Tawau,5
2020-11-01,Sabah,UTC Tawau,7
2020-12-01,Sabah,UTC Tawau,98
2021-01-01,Sabah,UTC Tawau,62
2021-02-01,Sabah,UTC Tawau,80
2021-03-01,Sabah,UTC Tawau,181
2021-04-01,Sabah,UTC Tawau,75
2021-05-01,Sabah,UTC Tawau,102
2021-06-01,Sabah,UTC Tawau,13
2021-07-01,Sabah,UTC Tawau,85
2021-08-01,Sabah,UTC Tawau,110
2021-09-01,Sabah,UTC Tawau,120
2021-10-01,Sabah,UTC Tawau,341
2021-11-01,Sabah,UTC Tawau,488
2021-12-01,Sabah,UTC Tawau,552
2022-01-01,Sabah,UTC Tawau,349
2022-02-01,Sabah,UTC Tawau,99
2022-03-01,Sabah,UTC Tawau,391
2022-04-01,Sabah,UTC Tawau,755
2022-05-01,Sabah,UTC Tawau,1251
2022-06-01,Sabah,UTC Tawau,1860
2022-07-01,Sabah,UTC Tawau,1335
2022-08-01,Sabah,UTC Tawau,1515
2022-09-01,Sabah,UTC Tawau,1517
2022-10-01,Sabah,UTC Tawau,1354
2022-11-01,Sabah,UTC Tawau,1578
2022-12-01,Sabah,UTC Tawau,1946
2023-01-01,Sabah,UTC Tawau,1743
2023-02-01,Sabah,UTC Tawau,1929
2023-03-01,Sabah,UTC Tawau,1478
2023-04-01,Sabah,UTC Tawau,1179
2023-05-01,Sabah,UTC Tawau,1623
2023-06-01,Sabah,UTC Tawau,1387
2023-07-01,Sabah,UTC Tawau,1270
2023-08-01,Sabah,UTC Tawau,1259
2023-09-01,Sabah,UTC Tawau,1329
2023-10-01,Sabah,UTC Tawau,1345
2023-11-01,Sabah,UTC Tawau,1048
2023-12-01,Sabah,UTC Tawau,1873
2024-01-01,Sabah,UTC Tawau,1646
2024-02-01,Sabah,UTC Tawau,1661
2024-03-01,Sabah,UTC Tawau,1217
2024-04-01,Sabah,UTC Tawau,1219
2024-05-01,Sabah,UTC Tawau,1310
2024-06-01,Sabah,UTC Tawau,1273
2024-07-01,Sabah,UTC Tawau,1246
2024-08-01,Sabah,UTC Tawau,1276
2024-09-01,Sabah,UTC Tawau,1434
2024-10-01,Sabah,UTC Tawau,1239
2020-01-01,Sarawak,Bintulu,885
2020-02-01,Sarawak,Bintulu,
2020-03-01,Sarawak,Bintulu,206
2020-04-01,Sarawak,Bintulu,2
2020-05-01,Sarawak,Bintulu,86
2020-06-01,Sarawak,Bintulu,91
2020-07-01,Sarawak,Bintulu,84
2020-08-01,Sarawak,Bintulu,43
2020-09-01,Sarawak,Bintulu,63
2020-10-01,Sarawak,Bintulu,40
2020-11-01,Sarawak,Bintulu,47
2020-12-01,Sarawak,Bintulu,67
2021-01-01,Sarawak,Bintulu,133
2021-02-01,Sarawak,Bintulu,332
2021-03-01,Sarawak,Bintulu,376
2021-04-01,Sarawak,Bintulu,100
2021-05-01,Sarawak,Bintulu,62
2021-06-01,Sarawak,Bintulu,35
2021-07-01,Sarawak,Bintulu,113
2021-08-01,Sarawak,Bintulu,104
2021-09-01,Sarawak,Bintulu,110
2021-10-01,Sarawak,Bintulu,160
2021-11-01,Sarawak,Bintulu,251
2021-12-01,Sarawak,Bintulu,277
2022-01-01,Sarawak,Bintulu,302
2022-02-01,Sarawak,Bintulu,296
2022-03-01,Sarawak,Bintulu,334
2022-04-01,Sarawak,Bintulu,811
2022-05-01,Sarawak,Bintulu,766
2022-06-01,Sarawak,Bintulu,758
2022-07-01,Sarawak,Bintulu,705
2022-08-01,Sarawak,Bintulu,1049
2022-09-01,Sarawak,Bintulu,876
2022-10-01,Sarawak,Bintulu,936
2022-11-01,Sarawak,Bintulu,928
2022-12-01,Sarawak,Bintulu,1397
2023-01-01,Sarawak,Bintulu,1188
2023-02-01,Sarawak,Bintulu,1171
2023-03-01,Sarawak,Bintulu,1377
2023-04-01,Sarawak,Bintulu,978
2023-05-01,Sarawak,Bintulu,1391
2023-06-01,Sarawak,Bintulu,938
2023-07-01,Sarawak,Bintulu,768
2023-08-01,Sarawak,Bintulu,950
2023-09-01,Sarawak,Bintulu,808
2023-10-01,Sarawak,Bintulu,977
2023-11-01,Sarawak,Bintulu,954
2023-12-01,Sarawak,Bintulu,1041
2024-01-01,Sarawak,Bintulu,1146
2024-02-01,Sarawak,Bintulu,1341
2024-03-01,Sarawak,Bintulu,953
2024-04-01,Sarawak,Bintulu,1121
2024-05-01,Sarawak,Bintulu,929
2024-06-01,Sarawak,Bintulu,744
2024-07-01,Sarawak,Bintulu,819
2024-08-01,Sarawak,Bintulu,899
2024-09-01,Sarawak,Bintulu,811
2024-10-01,Sarawak,Bintulu,811
2020-01-01,Sarawak,Kuching,804
2020-02-01,Sarawak,Kuching,
2020-03-01,Sarawak,Kuching,156
2020-04-01,Sarawak,Kuching,1
2020-05-01,Sarawak,Kuching,155
2020-06-01,Sarawak,Kuching,179
2020-07-01,Sarawak,Kuching,151
2020-08-01,Sarawak,Kuching,84
2020-09-01,Sarawak,Kuching,130
2020-10-01,Sarawak,Kuching,83
2020-11-01,Sarawak,Kuching,27
2020-12-01,Sarawak,Kuching,104
2021-01-01,Sarawak,Kuching,143
2021-02-01,Sarawak,Kuching,201
2021-03-01,Sarawak,Kuching,307
2021-04-01,Sarawak,Kuching,108
2021-05-01,Sarawak,Kuching,76
2021-06-01,Sarawak,Kuching,37
2021-07-01,Sarawak,Kuching,72
2021-08-01,Sarawak,Kuching,106
2021-09-01,Sarawak,Kuching,74
2021-10-01,Sarawak,Kuching,186
2021-11-01,Sarawak,Kuching,306
2021-12-01,Sarawak,Kuching,339
2022-01-01,Sarawak,Kuching,351
2022-02-01,Sarawak,Kuching,345
2022-03-01,Sarawak,Kuching,479
2022-04-01,Sarawak,Kuching,922
2022-05-01,Sarawak,Kuching,1021
2022-06-01,Sarawak,Kuching,1423
2022-07-01,Sarawak,Kuching,992
2022-08-01,Sarawak,Kuching,1068
2022-09-01,Sarawak,Kuching,1034
2022-10-01,Sarawak,Kuching,994
2022-11-01,Sarawak,Kuching,1074
2022-12-01,Sarawak,Kuching,1622
2023-01-01,Sarawak,Kuching,1681
2023-02-01,Sarawak,Kuching,1763
2023-03-01,Sarawak,Kuching,1670
2023-04-01,Sarawak,Kuching,1782
2023-05-01,Sarawak,Kuching,1675
2023-06-01,Sarawak,Kuching,1118
2023-07-01,Sarawak,Kuching,1133
2023-08-01,Sarawak,Kuching,1058
2023-09-01,Sarawak,Kuching,1004
2023-10-01,Sarawak,Kuching,943
2023-11-01,Sarawak,Kuching,1059
2023-12-01,Sarawak,Kuching,1098
2024-01-01,Sarawak,Kuching,1215
2024-02-01,Sarawak,Kuching,1732
2024-03-01,Sarawak,Kuching,1207
2024-04-01,Sarawak,Kuching,1176
2024-05-01,Sarawak,Kuching,1332
2024-06-01,Sarawak,Kuching,894
2024-07-01,Sarawak,Kuching,1243
2024-08-01,Sarawak,Kuching,904
2024-09-01,Sarawak,Kuching,1040
2024-10-01,Sarawak,Kuching,861
2020-01-01,Sarawak,Lawas,182
2020-02-01,Sarawak,Lawas,
2020-03-01,Sarawak,Lawas,64
2020-04-01,Sarawak,Lawas,3
2020-05-01,Sarawak,Lawas,17
2020-06-01,Sarawak,Lawas,40
2020-07-01,Sarawak,Lawas,57
2020-08-01,Sarawak,Lawas,49
2020-09-01,Sarawak,Lawas,89
2020-10-01,Sarawak,Lawas,20
2020-11-01,Sarawak,Lawas,13
2020-12-01,Sarawak,Lawas,28
2021-01-01,Sarawak,Lawas,17
2021-02-01,Sarawak,Lawas,15
2021-03-01,Sarawak,Lawas,30
2021-04-01,Sarawak,Lawas,15
2021-05-01,Sarawak,Lawas,15
2021-06-01,Sarawak,Lawas,6
2021-07-01,Sarawak,Lawas,16
2021-08-01,Sarawak,Lawas,19
2021-09-01,Sarawak,Lawas,17
2021-10-01,Sarawak,Lawas,28
2021-11-01,Sarawak,Lawas,33
2021-12-01,Sarawak,Lawas,47
2022-01-01,Sarawak,Lawas,38
2022-02-01,Sarawak,Lawas,44
2022-03-01,Sarawak,Lawas,44
2022-04-01,Sarawak,Lawas,58
2022-05-01,Sarawak,Lawas,135
2022-06-01,Sarawak,Lawas,132
2022-07-01,Sarawak,Lawas,169
2022-08-01,Sarawak,Lawas,333
2022-09-01,Sarawak,Lawas,389
2022-10-01,Sarawak,Lawas,291
2022-11-01,Sarawak,Lawas,250
2022-12-01,Sarawak,Lawas,408
2023-01-01,Sarawak,Lawas,379
2023-02-01,Sarawak,Lawas,327
2023-03-01,Sarawak,Lawas,390
2023-04-01,Sarawak,Lawas,305
2023-05-01,Sarawak,Lawas,344
2023-06-01,Sarawak,Lawas,223
2023-07-01,Sarawak,Lawas,236
2023-08-01,Sarawak,Lawas,245
2023-09-01,Sarawak,Lawas,211
2023-10-01,Sarawak,Lawas,219
2023-11-01,Sarawak,Lawas,222
2023-12-01,Sarawak,Lawas,196
2024-01-01,Sarawak,Lawas,274
2024-02-01,Sarawak,Lawas,290
2024-03-01,Sarawak,Lawas,197
2024-04-01,Sarawak,Lawas,280
2024-05-01,Sarawak,Lawas,323
2024-06-01,Sarawak,Lawas,219
2024-07-01,Sarawak,Lawas,269
2024-08-01,Sarawak,Lawas,192
2024-09-01,Sarawak,Lawas,246
2024-10-01,Sarawak,Lawas,198
2020-01-01,Sarawak,Limbang,645
2020-02-01,Sarawak,Limbang,
2020-03-01,Sarawak,Limbang,252
2020-04-01,Sarawak,Limbang,3
2020-05-01,Sarawak,Limbang,17
2020-06-01,Sarawak,Limbang,91
2020-07-01,Sarawak,Limbang,81
2020-08-01,Sarawak,Limbang,88
2020-09-01,Sarawak,Limbang,112
2020-10-01,Sarawak,Limbang,30
2020-11-01,Sarawak,Limbang,44
2020-12-01,Sarawak,Limbang,37
2021-01-01,Sarawak,Limbang,19
2021-02-01,Sarawak,Limbang,38
2021-03-01,Sarawak,Limbang,44
2021-04-01,Sarawak,Limbang,39
2021-05-01,Sarawak,Limbang,18
2021-06-01,Sarawak,Limbang,20
2021-07-01,Sarawak,Limbang,30
2021-08-01,Sarawak,Limbang,37
2021-09-01,Sarawak,Limbang,22
2021-10-01,Sarawak,Limbang,40
2021-11-01,Sarawak,Limbang,83
2021-12-01,Sarawak,Limbang,95
2022-01-01,Sarawak,Limbang,52
2022-02-01,Sarawak,Limbang,428
2022-03-01,Sarawak,Limbang,1091
2022-04-01,Sarawak,Limbang,841
2022-05-01,Sarawak,Limbang,663
2022-06-01,Sarawak,Limbang,750
2022-07-01,Sarawak,Limbang,661
2022-08-01,Sarawak,Limbang,1041
2022-09-01,Sarawak,Limbang,847
2022-10-01,Sarawak,Limbang,625
2022-11-01,Sarawak,Limbang,534
2022-12-01,Sarawak,Limbang,631
2023-01-01,Sarawak,Limbang,626
2023-02-01,Sarawak,Limbang,592
2023-03-01,Sarawak,Limbang,587
2023-04-01,Sarawak,Limbang,593
2023-05-01,Sarawak,Limbang,612
2023-06-01,Sarawak,Limbang,423
2023-07-01,Sarawak,Limbang,463
2023-08-01,Sarawak,Limbang,412
2023-09-01,Sarawak,Limbang,417
2023-10-01,Sarawak,Limbang,405
2023-11-01,Sarawak,Limbang,476
2023-12-01,Sarawak,Limbang,496
2024-01-01,Sarawak,Limbang,534
2024-02-01,Sarawak,Limbang,466
2024-03-01,Sarawak,Limbang,455
2024-04-01,Sarawak,Limbang,434
2024-05-01,Sarawak,Limbang,242
2024-06-01,Sarawak,Limbang,418
2024-07-01,Sarawak,Limbang,377
2024-08-01,Sarawak,Limbang,440
2024-09-01,Sarawak,Limbang,422
2024-10-01,Sarawak,Limbang,393
2020-01-01,Sarawak,Sri Aman,171
2020-02-01,Sarawak,Sri Aman,
2020-03-01,Sarawak,Sri Aman,42
2020-04-01,Sarawak,Sri Aman,0
2020-05-01,Sarawak,Sri Aman,9
2020-06-01,Sarawak,Sri Aman,50
2020-07-01,Sarawak,Sri Aman,25
2020-08-01,Sarawak,Sri Aman,20
2020-09-01,Sarawak,Sri Aman,21
2020-10-01,Sarawak,Sri Aman,13
2020-11-01,Sarawak,Sri Aman,15
2020-12-01,Sarawak,Sri Aman,21
2021-01-01,Sarawak,Sri Aman,17
2021-02-01,Sarawak,Sri Aman,16
2021-03-01,Sarawak,Sri Aman,28
2021-04-01,Sarawak,Sri Aman,21
2021-05-01,Sarawak,Sri Aman,12
2021-06-01,Sarawak,Sri Aman,9
