series,state,district,date,sector,value
growth_yoy,Sarawak,Kapit,2016-01-01,p0,-0.7
growth_yoy,Sarawak,Kapit,2016-01-01,p1,1.4
growth_yoy,Sarawak,Kapit,2016-01-01,p2,0.8
growth_yoy,Sarawak,Kapit,2016-01-01,p3,-9.0
growth_yoy,Sarawak,Kapit,2016-01-01,p4,-42.7
growth_yoy,Sarawak,Kapit,2016-01-01,p5,2.8
growth_yoy,Sarawak,Kapit,2017-01-01,p0,5.6
growth_yoy,Sarawak,Kapit,2017-01-01,p1,4.3
growth_yoy,Sarawak,Kapit,2017-01-01,p2,14.8
growth_yoy,Sarawak,Kapit,2017-01-01,p3,-9.0
growth_yoy,Sarawak,Kapit,2017-01-01,p4,54.4
growth_yoy,Sarawak,Kapit,2017-01-01,p5,6.7
growth_yoy,Sarawak,Kapit,2018-01-01,p0,3.1
growth_yoy,Sarawak,Kapit,2018-01-01,p1,2.0
growth_yoy,Sarawak,Kapit,2018-01-01,p2,-18.5
growth_yoy,Sarawak,Kapit,2018-01-01,p3,-5.1
growth_yoy,Sarawak,Kapit,2018-01-01,p4,37.5
growth_yoy,Sarawak,Kapit,2018-01-01,p5,6.2
growth_yoy,Sarawak,Kapit,2019-01-01,p0,8.3
growth_yoy,Sarawak,Kapit,2019-01-01,p1,6.3
growth_yoy,Sarawak,Kapit,2019-01-01,p2,21.7
growth_yoy,Sarawak,Kapit,2019-01-01,p3,2.2
growth_yoy,Sarawak,Kapit,2019-01-01,p4,47.4
growth_yoy,Sarawak,Kapit,2019-01-01,p5,5.3
growth_yoy,Sarawak,Kapit,2020-01-01,p0,-3.4
growth_yoy,Sarawak,Kapit,2020-01-01,p1,-4.6
growth_yoy,Sarawak,Kapit,2020-01-01,p2,-12.1
growth_yoy,Sarawak,Kapit,2020-01-01,p3,-13.5
growth_yoy,Sarawak,Kapit,2020-01-01,p4,20.2
growth_yoy,Sarawak,Kapit,2020-01-01,p5,-5.0
growth_yoy,Sarawak,Kuching,2016-01-01,p0,7.1
growth_yoy,Sarawak,Kuching,2016-01-01,p1,2.7
growth_yoy,Sarawak,Kuching,2016-01-01,p2,30.2
growth_yoy,Sarawak,Kuching,2016-01-01,p3,5.4
growth_yoy,Sarawak,Kuching,2016-01-01,p4,-0.9
growth_yoy,Sarawak,Kuching,2016-01-01,p5,7.7
growth_yoy,Sarawak,Kuching,2017-01-01,p0,7.1
growth_yoy,Sarawak,Kuching,2017-01-01,p1,-3.1
growth_yoy,Sarawak,Kuching,2017-01-01,p2,13.6
growth_yoy,Sarawak,Kuching,2017-01-01,p3,5.6
growth_yoy,Sarawak,Kuching,2017-01-01,p4,22.2
growth_yoy,Sarawak,Kuching,2017-01-01,p5,6.9
growth_yoy,Sarawak,Kuching,2018-01-01,p0,5.1
growth_yoy,Sarawak,Kuching,2018-01-01,p1,-3.4
growth_yoy,Sarawak,Kuching,2018-01-01,p2,1.9
growth_yoy,Sarawak,Kuching,2018-01-01,p3,2.8
growth_yoy,Sarawak,Kuching,2018-01-01,p4,-1.4
growth_yoy,Sarawak,Kuching,2018-01-01,p5,6.6
growth_yoy,Sarawak,Kuching,2019-01-01,p0,5.4
growth_yoy,Sarawak,Kuching,2019-01-01,p1,3.1
growth_yoy,Sarawak,Kuching,2019-01-01,p2,20.5
growth_yoy,Sarawak,Kuching,2019-01-01,p3,3.5
growth_yoy,Sarawak,Kuching,2019-01-01,p4,-2.4
growth_yoy,Sarawak,Kuching,2019-01-01,p5,6.2
growth_yoy,Sarawak,Kuching,2020-01-01,p0,-5.8
growth_yoy,Sarawak,Kuching,2020-01-01,p1,-8.9
growth_yoy,Sarawak,Kuching,2020-01-01,p2,-13.7
growth_yoy,Sarawak,Kuching,2020-01-01,p3,-3.8
growth_yoy,Sarawak,Kuching,2020-01-01,p4,-13.6
growth_yoy,Sarawak,Kuching,2020-01-01,p5,-5.3
growth_yoy,Sarawak,Lawas,2016-01-01,p0,0.3
growth_yoy,Sarawak,Lawas,2016-01-01,p1,-4.0
growth_yoy,Sarawak,Lawas,2016-01-01,p2,
growth_yoy,Sarawak,Lawas,2016-01-01,p3,-1.9
growth_yoy,Sarawak,Lawas,2016-01-01,p4,-6.2
growth_yoy,Sarawak,Lawas,2016-01-01,p5,4.4
growth_yoy,Sarawak,Lawas,2017-01-01,p0,9.0
growth_yoy,Sarawak,Lawas,2017-01-01,p1,13.1
growth_yoy,Sarawak,Lawas,2017-01-01,p2,
growth_yoy,Sarawak,Lawas,2017-01-01,p3,1.3
growth_yoy,Sarawak,Lawas,2017-01-01,p4,24.3
growth_yoy,Sarawak,Lawas,2017-01-01,p5,5.2
growth_yoy,Sarawak,Lawas,2018-01-01,p0,0.1
growth_yoy,Sarawak,Lawas,2018-01-01,p1,-7.6
growth_yoy,Sarawak,Lawas,2018-01-01,p2,
growth_yoy,Sarawak,Lawas,2018-01-01,p3,5.3
growth_yoy,Sarawak,Lawas,2018-01-01,p4,-6.2
growth_yoy,Sarawak,Lawas,2018-01-01,p5,6.2
growth_yoy,Sarawak,Lawas,2019-01-01,p0,-1.2
growth_yoy,Sarawak,Lawas,2019-01-01,p1,-5.1
growth_yoy,Sarawak,Lawas,2019-01-01,p2,
growth_yoy,Sarawak,Lawas,2019-01-01,p3,-8.7
growth_yoy,Sarawak,Lawas,2019-01-01,p4,-15.5
growth_yoy,Sarawak,Lawas,2019-01-01,p5,3.6
growth_yoy,Sarawak,Lawas,2020-01-01,p0,-2.9
growth_yoy,Sarawak,Lawas,2020-01-01,p1,-5.2
growth_yoy,Sarawak,Lawas,2020-01-01,p2,
growth_yoy,Sarawak,Lawas,2020-01-01,p3,-5.0
growth_yoy,Sarawak,Lawas,2020-01-01,p4,46.9
growth_yoy,Sarawak,Lawas,2020-01-01,p5,-5.9
growth_yoy,Sarawak,Limbang,2016-01-01,p0,2.4
growth_yoy,Sarawak,Limbang,2016-01-01,p1,-5.0
growth_yoy,Sarawak,Limbang,2016-01-01,p2,
growth_yoy,Sarawak,Limbang,2016-01-01,p3,-0.6
growth_yoy,Sarawak,Limbang,2016-01-01,p4,6.9
growth_yoy,Sarawak,Limbang,2016-01-01,p5,4.4
growth_yoy,Sarawak,Limbang,2017-01-01,p0,6.3
growth_yoy,Sarawak,Limbang,2017-01-01,p1,8.7
growth_yoy,Sarawak,Limbang,2017-01-01,p2,8.4
growth_yoy,Sarawak,Limbang,2017-01-01,p3,-0.1
growth_yoy,Sarawak,Limbang,2017-01-01,p4,-40.3
growth_yoy,Sarawak,Limbang,2017-01-01,p5,7.4
growth_yoy,Sarawak,Limbang,2018-01-01,p0,4.9
growth_yoy,Sarawak,Limbang,2018-01-01,p1,-2.8
growth_yoy,Sarawak,Limbang,2018-01-01,p2,-5.7
growth_yoy,Sarawak,Limbang,2018-01-01,p3,-7.6
growth_yoy,Sarawak,Limbang,2018-01-01,p4,49.8
growth_yoy,Sarawak,Limbang,2018-01-01,p5,7.2
growth_yoy,Sarawak,Limbang,2019-01-01,p0,5.1
growth_yoy,Sarawak,Limbang,2019-01-01,p1,-0.4
growth_yoy,Sarawak,Limbang,2019-01-01,p2,28.3
growth_yoy,Sarawak,Limbang,2019-01-01,p3,-0.6
growth_yoy,Sarawak,Limbang,2019-01-01,p4,5.6
growth_yoy,Sarawak,Limbang,2019-01-01,p5,6.5
growth_yoy,Sarawak,Limbang,2020-01-01,p0,-6.3
growth_yoy,Sarawak,Limbang,2020-01-01,p1,-3.0
growth_yoy,Sarawak,Limbang,2020-01-01,p2,-16.3
growth_yoy,Sarawak,Limbang,2020-01-01,p3,-9.6
growth_yoy,Sarawak,Limbang,2020-01-01,p4,-9.7
growth_yoy,Sarawak,Limbang,2020-01-01,p5,-6.7
growth_yoy,Sarawak,Lubok Antu,2016-01-01,p0,2.8
growth_yoy,Sarawak,Lubok Antu,2016-01-01,p1,0.4
growth_yoy,Sarawak,Lubok Antu,2016-01-01,p2,
growth_yoy,Sarawak,Lubok Antu,2016-01-01,p3,-0.5
growth_yoy,Sarawak,Lubok Antu,2016-01-01,p4,
growth_yoy,Sarawak,Lubok Antu,2016-01-01,p5,6.3
growth_yoy,Sarawak,Lubok Antu,2017-01-01,p0,2.8
growth_yoy,Sarawak,Lubok Antu,2017-01-01,p1,1.1
growth_yoy,Sarawak,Lubok Antu,2017-01-01,p2,
growth_yoy,Sarawak,Lubok Antu,2017-01-01,p3,-0.2
growth_yoy,Sarawak,Lubok Antu,2017-01-01,p4,
growth_yoy,Sarawak,Lubok Antu,2017-01-01,p5,4.6
growth_yoy,Sarawak,Lubok Antu,2018-01-01,p0,5.9
growth_yoy,Sarawak,Lubok Antu,2018-01-01,p1,1.4
growth_yoy,Sarawak,Lubok Antu,2018-01-01,p2,
growth_yoy,Sarawak,Lubok Antu,2018-01-01,p3,11.5
growth_yoy,Sarawak,Lubok Antu,2018-01-01,p4,
growth_yoy,Sarawak,Lubok Antu,2018-01-01,p5,6.7
growth_yoy,Sarawak,Lubok Antu,2019-01-01,p0,1.0
growth_yoy,Sarawak,Lubok Antu,2019-01-01,p1,2.1
growth_yoy,Sarawak,Lubok Antu,2019-01-01,p2,
growth_yoy,Sarawak,Lubok Antu,2019-01-01,p3,-0.7
growth_yoy,Sarawak,Lubok Antu,2019-01-01,p4,
growth_yoy,Sarawak,Lubok Antu,2019-01-01,p5,1.9
growth_yoy,Sarawak,Lubok Antu,2020-01-01,p0,-2.7
growth_yoy,Sarawak,Lubok Antu,2020-01-01,p1,-4.1
growth_yoy,Sarawak,Lubok Antu,2020-01-01,p2,
growth_yoy,Sarawak,Lubok Antu,2020-01-01,p3,-1.8
growth_yoy,Sarawak,Lubok Antu,2020-01-01,p4,
growth_yoy,Sarawak,Lubok Antu,2020-01-01,p5,-2.7
growth_yoy,Sarawak,Lundu,2016-01-01,p0,0.7
growth_yoy,Sarawak,Lundu,2016-01-01,p1,-1.8
growth_yoy,Sarawak,Lundu,2016-01-01,p2,
growth_yoy,Sarawak,Lundu,2016-01-01,p3,-1.7
growth_yoy,Sarawak,Lundu,2016-01-01,p4,-4.2
growth_yoy,Sarawak,Lundu,2016-01-01,p5,5.1
growth_yoy,Sarawak,Lundu,2017-01-01,p0,3.0
growth_yoy,Sarawak,Lundu,2017-01-01,p1,0.2
growth_yoy,Sarawak,Lundu,2017-01-01,p2,
growth_yoy,Sarawak,Lundu,2017-01-01,p3,0.3
growth_yoy,Sarawak,Lundu,2017-01-01,p4,51.8
growth_yoy,Sarawak,Lundu,2017-01-01,p5,3.7
growth_yoy,Sarawak,Lundu,2018-01-01,p0,6.6
growth_yoy,Sarawak,Lundu,2018-01-01,p1,2.9
growth_yoy,Sarawak,Lundu,2018-01-01,p2,
growth_yoy,Sarawak,Lundu,2018-01-01,p3,6.1
growth_yoy,Sarawak,Lundu,2018-01-01,p4,70.4
growth_yoy,Sarawak,Lundu,2018-01-01,p5,5.2
growth_yoy,Sarawak,Lundu,2019-01-01,p0,-0.9
growth_yoy,Sarawak,Lundu,2019-01-01,p1,-0.5
growth_yoy,Sarawak,Lundu,2019-01-01,p2,
growth_yoy,Sarawak,Lundu,2019-01-01,p3,10.4
growth_yoy,Sarawak,Lundu,2019-01-01,p4,-30.3
growth_yoy,Sarawak,Lundu,2019-01-01,p5,2.6
growth_yoy,Sarawak,Lundu,2020-01-01,p0,-7.2
growth_yoy,Sarawak,Lundu,2020-01-01,p1,-10.8
growth_yoy,Sarawak,Lundu,2020-01-01,p2,
growth_yoy,Sarawak,Lundu,2020-01-01,p3,-4.0
growth_yoy,Sarawak,Lundu,2020-01-01,p4,-10.0
growth_yoy,Sarawak,Lundu,2020-01-01,p5,-2.2
growth_yoy,Sarawak,Maradong,2016-01-01,p0,3.9
growth_yoy,Sarawak,Maradong,2016-01-01,p1,2.7
growth_yoy,Sarawak,Maradong,2016-01-01,p2,
growth_yoy,Sarawak,Maradong,2016-01-01,p3,
growth_yoy,Sarawak,Maradong,2016-01-01,p4,
growth_yoy,Sarawak,Maradong,2016-01-01,p5,4.7
growth_yoy,Sarawak,Maradong,2017-01-01,p0,2.9
growth_yoy,Sarawak,Maradong,2017-01-01,p1,-1.2
growth_yoy,Sarawak,Maradong,2017-01-01,p2,
growth_yoy,Sarawak,Maradong,2017-01-01,p3,
growth_yoy,Sarawak,Maradong,2017-01-01,p4,
growth_yoy,Sarawak,Maradong,2017-01-01,p5,5.1
growth_yoy,Sarawak,Maradong,2018-01-01,p0,0.4
growth_yoy,Sarawak,Maradong,2018-01-01,p1,-10.8
growth_yoy,Sarawak,Maradong,2018-01-01,p2,
growth_yoy,Sarawak,Maradong,2018-01-01,p3,
growth_yoy,Sarawak,Maradong,2018-01-01,p4,
growth_yoy,Sarawak,Maradong,2018-01-01,p5,6.1
growth_yoy,Sarawak,Maradong,2019-01-01,p0,3.9
growth_yoy,Sarawak,Maradong,2019-01-01,p1,6.0
growth_yoy,Sarawak,Maradong,2019-01-01,p2,
growth_yoy,Sarawak,Maradong,2019-01-01,p3,
growth_yoy,Sarawak,Maradong,2019-01-01,p4,
growth_yoy,Sarawak,Maradong,2019-01-01,p5,2.8
growth_yoy,Sarawak,Maradong,2020-01-01,p0,-2.2
growth_yoy,Sarawak,Maradong,2020-01-01,p1,-1.1
growth_yoy,Sarawak,Maradong,2020-01-01,p2,
growth_yoy,Sarawak,Maradong,2020-01-01,p3,
growth_yoy,Sarawak,Maradong,2020-01-01,p4,
growth_yoy,Sarawak,Maradong,2020-01-01,p5,-2.3
growth_yoy,Sarawak,Marudi,2016-01-01,p0,-2.1
growth_yoy,Sarawak,Marudi,2016-01-01,p1,-8.2
growth_yoy,Sarawak,Marudi,2016-01-01,p2,-9.9
growth_yoy,Sarawak,Marudi,2016-01-01,p3,
growth_yoy,Sarawak,Marudi,2016-01-01,p4,15.4
growth_yoy,Sarawak,Marudi,2016-01-01,p5,4.3
growth_yoy,Sarawak,Marudi,2017-01-01,p0,8.6
growth_yoy,Sarawak,Marudi,2017-01-01,p1,11.7
growth_yoy,Sarawak,Marudi,2017-01-01,p2,-21.1
growth_yoy,Sarawak,Marudi,2017-01-01,p3,
growth_yoy,Sarawak,Marudi,2017-01-01,p4,47.9
growth_yoy,Sarawak,Marudi,2017-01-01,p5,4.7
growth_yoy,Sarawak,Marudi,2018-01-01,p0,-6.9
growth_yoy,Sarawak,Marudi,2018-01-01,p1,2.8
growth_yoy,Sarawak,Marudi,2018-01-01,p2,-74.7
growth_yoy,Sarawak,Marudi,2018-01-01,p3,
growth_yoy,Sarawak,Marudi,2018-01-01,p4,-1.8
growth_yoy,Sarawak,Marudi,2018-01-01,p5,3.7
growth_yoy,Sarawak,Marudi,2019-01-01,p0,2.4
growth_yoy,Sarawak,Marudi,2019-01-01,p1,-1.8
growth_yoy,Sarawak,Marudi,2019-01-01,p2,-100.0
growth_yoy,Sarawak,Marudi,2019-01-01,p3,
growth_yoy,Sarawak,Marudi,2019-01-01,p4,31.8
growth_yoy,Sarawak,Marudi,2019-01-01,p5,1.9
growth_yoy,Sarawak,Marudi,2020-01-01,p0,-1.7
growth_yoy,Sarawak,Marudi,2020-01-01,p1,-4.3
growth_yoy,Sarawak,Marudi,2020-01-01,p2,
growth_yoy,Sarawak,Marudi,2020-01-01,p3,
growth_yoy,Sarawak,Marudi,2020-01-01,p4,10.0
growth_yoy,Sarawak,Marudi,2020-01-01,p5,-6.5
growth_yoy,Sarawak,Matu,2016-01-01,p0,5.9
growth_yoy,Sarawak,Matu,2016-01-01,p1,6.7
growth_yoy,Sarawak,Matu,2016-01-01,p2,
growth_yoy,Sarawak,Matu,2016-01-01,p3,
growth_yoy,Sarawak,Matu,2016-01-01,p4,
growth_yoy,Sarawak,Matu,2016-01-01,p5,3.5
growth_yoy,Sarawak,Matu,2017-01-01,p0,13.2
growth_yoy,Sarawak,Matu,2017-01-01,p1,13.8
growth_yoy,Sarawak,Matu,2017-01-01,p2,
growth_yoy,Sarawak,Matu,2017-01-01,p3,
growth_yoy,Sarawak,Matu,2017-01-01,p4,
growth_yoy,Sarawak,Matu,2017-01-01,p5,8.8
growth_yoy,Sarawak,Matu,2018-01-01,p0,6.2
growth_yoy,Sarawak,Matu,2018-01-01,p1,5.6
growth_yoy,Sarawak,Matu,2018-01-01,p2,
growth_yoy,Sarawak,Matu,2018-01-01,p3,
growth_yoy,Sarawak,Matu,2018-01-01,p4,
growth_yoy,Sarawak,Matu,2018-01-01,p5,9.5
growth_yoy,Sarawak,Matu,2019-01-01,p0,6.0
growth_yoy,Sarawak,Matu,2019-01-01,p1,6.3
growth_yoy,Sarawak,Matu,2019-01-01,p2,
growth_yoy,Sarawak,Matu,2019-01-01,p3,
growth_yoy,Sarawak,Matu,2019-01-01,p4,
growth_yoy,Sarawak,Matu,2019-01-01,p5,6.6
growth_yoy,Sarawak,Matu,2020-01-01,p0,-4.8
growth_yoy,Sarawak,Matu,2020-01-01,p1,-4.8
growth_yoy,Sarawak,Matu,2020-01-01,p2,
growth_yoy,Sarawak,Matu,2020-01-01,p3,
growth_yoy,Sarawak,Matu,2020-01-01,p4,
growth_yoy,Sarawak,Matu,2020-01-01,p5,-6.6
growth_yoy,Sarawak,Miri,2016-01-01,p0,1.7
growth_yoy,Sarawak,Miri,2016-01-01,p1,-9.2
growth_yoy,Sarawak,Miri,2016-01-01,p2,12.3
growth_yoy,Sarawak,Miri,2016-01-01,p3,1.6
growth_yoy,Sarawak,Miri,2016-01-01,p4,8.3
growth_yoy,Sarawak,Miri,2016-01-01,p5,5.0
growth_yoy,Sarawak,Miri,2017-01-01,p0,3.4
growth_yoy,Sarawak,Miri,2017-01-01,p1,-3.2
growth_yoy,Sarawak,Miri,2017-01-01,p2,3.6
growth_yoy,Sarawak,Miri,2017-01-01,p3,8.7
growth_yoy,Sarawak,Miri,2017-01-01,p4,-19.0
growth_yoy,Sarawak,Miri,2017-01-01,p5,5.6
growth_yoy,Sarawak,Miri,2018-01-01,p0,2.7
growth_yoy,Sarawak,Miri,2018-01-01,p1,-3.9
growth_yoy,Sarawak,Miri,2018-01-01,p2,7.2
growth_yoy,Sarawak,Miri,2018-01-01,p3,-6.0
growth_yoy,Sarawak,Miri,2018-01-01,p4,13.8
growth_yoy,Sarawak,Miri,2018-01-01,p5,6.0
growth_yoy,Sarawak,Miri,2019-01-01,p0,3.7
growth_yoy,Sarawak,Miri,2019-01-01,p1,-6.7
growth_yoy,Sarawak,Miri,2019-01-01,p2,14.9
growth_yoy,Sarawak,Miri,2019-01-01,p3,4.8
growth_yoy,Sarawak,Miri,2019-01-01,p4,39.3
growth_yoy,Sarawak,Miri,2019-01-01,p5,4.2
growth_yoy,Sarawak,Miri,2020-01-01,p0,-10.2
growth_yoy,Sarawak,Miri,2020-01-01,p1,-15.6
growth_yoy,Sarawak,Miri,2020-01-01,p2,-11.0
growth_yoy,Sarawak,Miri,2020-01-01,p3,-7.8
growth_yoy,Sarawak,Miri,2020-01-01,p4,-31.8
growth_yoy,Sarawak,Miri,2020-01-01,p5,-8.1
growth_yoy,Sarawak,Mukah,2016-01-01,p0,-0.1
growth_yoy,Sarawak,Mukah,2016-01-01,p1,5.2
growth_yoy,Sarawak,Mukah,2016-01-01,p2,1.9
growth_yoy,Sarawak,Mukah,2016-01-01,p3,2.4
growth_yoy,Sarawak,Mukah,2016-01-01,p4,-16.1
growth_yoy,Sarawak,Mukah,2016-01-01,p5,0.8
growth_yoy,Sarawak,Mukah,2017-01-01,p0,11.4
growth_yoy,Sarawak,Mukah,2017-01-01,p1,16.6
growth_yoy,Sarawak,Mukah,2017-01-01,p2,22.1
growth_yoy,Sarawak,Mukah,2017-01-01,p3,-4.3
growth_yoy,Sarawak,Mukah,2017-01-01,p4,12.7
growth_yoy,Sarawak,Mukah,2017-01-01,p5,8.4
growth_yoy,Sarawak,Mukah,2018-01-01,p0,6.1
growth_yoy,Sarawak,Mukah,2018-01-01,p1,5.7
growth_yoy,Sarawak,Mukah,2018-01-01,p2,-10.1
growth_yoy,Sarawak,Mukah,2018-01-01,p3,0.8
growth_yoy,Sarawak,Mukah,2018-01-01,p4,21.4
growth_yoy,Sarawak,Mukah,2018-01-01,p5,3.3
growth_yoy,Sarawak,Mukah,2019-01-01,p0,14.5
growth_yoy,Sarawak,Mukah,2019-01-01,p1,7.4
growth_yoy,Sarawak,Mukah,2019-01-01,p2,30.6
growth_yoy,Sarawak,Mukah,2019-01-01,p3,-10.6
growth_yoy,Sarawak,Mukah,2019-01-01,p4,47.3
growth_yoy,Sarawak,Mukah,2019-01-01,p5,13.7
growth_yoy,Sarawak,Mukah,2020-01-01,p0,-9.1
growth_yoy,Sarawak,Mukah,2020-01-01,p1,-7.0
growth_yoy,Sarawak,Mukah,2020-01-01,p2,-18.2
growth_yoy,Sarawak,Mukah,2020-01-01,p3,-9.2
growth_yoy,Sarawak,Mukah,2020-01-01,p4,-16.0
growth_yoy,Sarawak,Mukah,2020-01-01,p5,-2.5
growth_yoy,Sarawak,Pakan,2016-01-01,p0,1.1
growth_yoy,Sarawak,Pakan,2016-01-01,p1,-3.0
growth_yoy,Sarawak,Pakan,2016-01-01,p2,
growth_yoy,Sarawak,Pakan,2016-01-01,p3,
growth_yoy,Sarawak,Pakan,2016-01-01,p4,-1.3
growth_yoy,Sarawak,Pakan,2016-01-01,p5,2.7
growth_yoy,Sarawak,Pakan,2017-01-01,p0,13.4
growth_yoy,Sarawak,Pakan,2017-01-01,p1,0.7
growth_yoy,Sarawak,Pakan,2017-01-01,p2,
growth_yoy,Sarawak,Pakan,2017-01-01,p3,
growth_yoy,Sarawak,Pakan,2017-01-01,p4,45.9
growth_yoy,Sarawak,Pakan,2017-01-01,p5,8.2
growth_yoy,Sarawak,Pakan,2018-01-01,p0,3.4
growth_yoy,Sarawak,Pakan,2018-01-01,p1,3.5
growth_yoy,Sarawak,Pakan,2018-01-01,p2,
growth_yoy,Sarawak,Pakan,2018-01-01,p3,
growth_yoy,Sarawak,Pakan,2018-01-01,p4,-9.8
growth_yoy,Sarawak,Pakan,2018-01-01,p5,7.9
growth_yoy,Sarawak,Pakan,2019-01-01,p0,-4.9
growth_yoy,Sarawak,Pakan,2019-01-01,p1,2.1
growth_yoy,Sarawak,Pakan,2019-01-01,p2,
growth_yoy,Sarawak,Pakan,2019-01-01,p3,
growth_yoy,Sarawak,Pakan,2019-01-01,p4,-51.4
growth_yoy,Sarawak,Pakan,2019-01-01,p5,6.6
growth_yoy,Sarawak,Pakan,2020-01-01,p0,-3.6
growth_yoy,Sarawak,Pakan,2020-01-01,p1,-7.7
growth_yoy,Sarawak,Pakan,2020-01-01,p2,
growth_yoy,Sarawak,Pakan,2020-01-01,p3,
growth_yoy,Sarawak,Pakan,2020-01-01,p4,9.1
growth_yoy,Sarawak,Pakan,2020-01-01,p5,-4.4
growth_yoy,Sarawak,Pusa,2016-01-01,p0,1.7
growth_yoy,Sarawak,Pusa,2016-01-01,p1,0.2
growth_yoy,Sarawak,Pusa,2016-01-01,p2,
growth_yoy,Sarawak,Pusa,2016-01-01,p3,
growth_yoy,Sarawak,Pusa,2016-01-01,p4,
growth_yoy,Sarawak,Pusa,2016-01-01,p5,2.6
growth_yoy,Sarawak,Pusa,2017-01-01,p0,5.7
growth_yoy,Sarawak,Pusa,2017-01-01,p1,-1.5
growth_yoy,Sarawak,Pusa,2017-01-01,p2,
growth_yoy,Sarawak,Pusa,2017-01-01,p3,
growth_yoy,Sarawak,Pusa,2017-01-01,p4,
growth_yoy,Sarawak,Pusa,2017-01-01,p5,8.3
growth_yoy,Sarawak,Pusa,2018-01-01,p0,5.2
growth_yoy,Sarawak,Pusa,2018-01-01,p1,1.2
growth_yoy,Sarawak,Pusa,2018-01-01,p2,
growth_yoy,Sarawak,Pusa,2018-01-01,p3,
growth_yoy,Sarawak,Pusa,2018-01-01,p4,
growth_yoy,Sarawak,Pusa,2018-01-01,p5,7.0
growth_yoy,Sarawak,Pusa,2019-01-01,p0,5.2
growth_yoy,Sarawak,Pusa,2019-01-01,p1,1.7
growth_yoy,Sarawak,Pusa,2019-01-01,p2,
growth_yoy,Sarawak,Pusa,2019-01-01,p3,
growth_yoy,Sarawak,Pusa,2019-01-01,p4,
growth_yoy,Sarawak,Pusa,2019-01-01,p5,6.3
growth_yoy,Sarawak,Pusa,2020-01-01,p0,-4.7
growth_yoy,Sarawak,Pusa,2020-01-01,p1,-7.4
growth_yoy,Sarawak,Pusa,2020-01-01,p2,
growth_yoy,Sarawak,Pusa,2020-01-01,p3,
growth_yoy,Sarawak,Pusa,2020-01-01,p4,
growth_yoy,Sarawak,Pusa,2020-01-01,p5,-4.1
growth_yoy,Sarawak,Samarahan,2016-01-01,p0,1.0
growth_yoy,Sarawak,Samarahan,2016-01-01,p1,3.2
growth_yoy,Sarawak,Samarahan,2016-01-01,p2,-10.0
growth_yoy,Sarawak,Samarahan,2016-01-01,p3,-2.5
growth_yoy,Sarawak,Samarahan,2016-01-01,p4,-23.9
growth_yoy,Sarawak,Samarahan,2016-01-01,p5,3.6
growth_yoy,Sarawak,Samarahan,2017-01-01,p0,5.6
growth_yoy,Sarawak,Samarahan,2017-01-01,p1,5.2
growth_yoy,Sarawak,Samarahan,2017-01-01,p2,7.3
growth_yoy,Sarawak,Samarahan,2017-01-01,p3,-1.7
growth_yoy,Sarawak,Samarahan,2017-01-01,p4,13.0
growth_yoy,Sarawak,Samarahan,2017-01-01,p5,5.4
growth_yoy,Sarawak,Samarahan,2018-01-01,p0,5.0
growth_yoy,Sarawak,Samarahan,2018-01-01,p1,1.7
growth_yoy,Sarawak,Samarahan,2018-01-01,p2,0.6
growth_yoy,Sarawak,Samarahan,2018-01-01,p3,7.5
growth_yoy,Sarawak,Samarahan,2018-01-01,p4,30.8
growth_yoy,Sarawak,Samarahan,2018-01-01,p5,3.7
growth_yoy,Sarawak,Samarahan,2019-01-01,p0,5.7
growth_yoy,Sarawak,Samarahan,2019-01-01,p1,5.8
growth_yoy,Sarawak,Samarahan,2019-01-01,p2,24.7
growth_yoy,Sarawak,Samarahan,2019-01-01,p3,-3.3
growth_yoy,Sarawak,Samarahan,2019-01-01,p4,25.3
growth_yoy,Sarawak,Samarahan,2019-01-01,p5,3.5
growth_yoy,Sarawak,Samarahan,2020-01-01,p0,0.5
growth_yoy,Sarawak,Samarahan,2020-01-01,p1,-6.6
growth_yoy,Sarawak,Samarahan,2020-01-01,p2,-17.8
growth_yoy,Sarawak,Samarahan,2020-01-01,p3,-5.1
growth_yoy,Sarawak,Samarahan,2020-01-01,p4,16.5
growth_yoy,Sarawak,Samarahan,2020-01-01,p5,1.0
growth_yoy,Sarawak,Saratok,2016-01-01,p0,-4.2
growth_yoy,Sarawak,Saratok,2016-01-01,p1,-8.9
growth_yoy,Sarawak,Saratok,2016-01-01,p2,
growth_yoy,Sarawak,Saratok,2016-01-01,p3,-3.8
growth_yoy,Sarawak,Saratok,2016-01-01,p4,
growth_yoy,Sarawak,Saratok,2016-01-01,p5,4.6
growth_yoy,Sarawak,Saratok,2017-01-01,p0,2.1
growth_yoy,Sarawak,Saratok,2017-01-01,p1,-0.1
growth_yoy,Sarawak,Saratok,2017-01-01,p2,
growth_yoy,Sarawak,Saratok,2017-01-01,p3,-0.5
growth_yoy,Sarawak,Saratok,2017-01-01,p4,
growth_yoy,Sarawak,Saratok,2017-01-01,p5,5.0
growth_yoy,Sarawak,Saratok,2018-01-01,p0,0.9
growth_yoy,Sarawak,Saratok,2018-01-01,p1,-3.8
growth_yoy,Sarawak,Saratok,2018-01-01,p2,
growth_yoy,Sarawak,Saratok,2018-01-01,p3,3.6
growth_yoy,Sarawak,Saratok,2018-01-01,p4,
growth_yoy,Sarawak,Saratok,2018-01-01,p5,7.0
growth_yoy,Sarawak,Saratok,2019-01-01,p0,1.1
