date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD
2018-05-18,buying,3.956,4.6592,0.035563,5.336,2.9377,2.9564,3.0698
2018-05-18,selling,3.981,4.7042,0.036013,5.386,2.9797,3.0014,3.1148
2018-05-21,buying,3.955,4.6409,0.035513,5.3128,2.9314,2.9592,3.0556
2018-05-21,selling,3.98,4.6859,0.035963,5.3628,2.9734,3.0042,3.1006
2018-05-22,buying,3.953,4.6533,0.035504,5.2986,2.9396,2.9855,3.0816
2018-05-22,selling,3.978,4.6983,0.035954,5.3486,2.9816,3.0305,3.1266
2018-05-23,buying,3.953,4.6525,0.035564,5.3025,2.942,2.9811,3.0717
2018-05-23,selling,3.978,4.6975,0.036014,5.3525,2.984,3.0261,3.1167
2018-05-24,buying,3.965,4.6328,0.036024,5.2849,2.9395,2.9819,3.0725
2018-05-24,selling,3.99,4.6778,0.036474,5.3349,2.9815,3.0269,3.1175
2018-05-25,buying,3.961,4.6341,0.03607,5.2867,2.9434,2.984,3.0598
2018-05-25,selling,3.986,4.6791,0.03652,5.3367,2.9854,3.029,3.1048
2018-05-28,buying,3.966,4.6312,0.036053,5.2707,2.9482,2.9854,3.043
2018-05-28,selling,3.991,4.6762,0.036503,5.3207,2.9902,3.0304,3.088
2018-05-30,buying,3.97,4.5733,0.036495,5.2505,2.938,2.959,3.0338
2018-05-30,selling,3.995,4.6183,0.036945,5.3005,2.98,3.004,3.0788
2018-05-31,buying,3.965,4.6137,0.036392,5.255,2.9486,2.9867,3.0624
2018-05-31,selling,3.99,4.6587,0.036842,5.305,2.9906,3.0317,3.1074
2018-06-01,buying,3.964,4.6268,0.036288,5.2573,2.9512,2.9851,3.0495
2018-06-01,selling,3.989,4.6718,0.036738,5.3073,2.9932,3.0301,3.0945
2018-06-04,buying,3.9595,4.6152,0.035994,5.2823,2.95,2.9881,3.0441
2018-06-04,selling,3.9845,4.6602,0.036444,5.3323,2.992,3.0331,3.0891
2018-06-05,buying,3.956,4.6203,0.035903,5.257,2.9485,3.0096,3.0469
2018-06-05,selling,3.981,4.6653,0.036353,5.307,2.9905,3.0546,3.0919
2018-06-06,buying,3.955,4.629,0.035867,5.2926,2.9531,3.0053,3.0416
2018-06-06,selling,3.98,4.674,0.036317,5.3426,2.9951,3.0503,3.0866
2018-06-07,buying,3.957,4.658,0.035807,5.3044,2.9609,3.0203,3.0446
2018-06-07,selling,3.982,4.703,0.036257,5.3544,3.0029,3.0653,3.0896
2018-06-08,buying,3.963,4.669,0.035993,5.3065,2.9602,3.0062,3.0395
2018-06-08,selling,3.988,4.714,0.036443,5.3565,3.0022,3.0512,3.0845
2018-06-11,buying,3.965,4.6646,0.036104,5.3068,2.9586,2.9986,3.0436
2018-06-11,selling,3.99,4.7096,0.036554,5.3568,3.0006,3.0436,3.0886
2018-06-12,buying,3.973,4.6609,0.035886,5.2948,2.961,3.0019,3.0415
2018-06-12,selling,3.998,4.7059,0.036336,5.3448,3.003,3.0469,3.0865
2018-06-13,buying,3.975,4.6629,0.035872,5.3042,2.9625,2.9946,3.0405
2018-06-13,selling,4.0,4.7079,0.036322,5.3542,3.0045,3.0396,3.0855
2018-06-14,buying,3.978,4.6835,0.035951,5.3094,2.9668,2.9941,3.0498
2018-06-14,selling,4.003,4.7285,0.036401,5.3594,3.0088,3.0391,3.0948
2018-06-18,buying,3.981,4.632,0.0359,5.2719,2.945,2.968,3.026
2018-06-18,selling,4.006,4.6502,0.03635,5.3219,2.9723,2.989,3.0466
2018-06-19,buying,3.98,4.62,0.036022,5.2646,2.9327,2.9325,2.9983
2018-06-19,selling,4.005,4.665,0.036472,5.3146,2.9747,2.9775,3.0433
2018-06-20,buying,3.983,4.6031,0.036082,5.2314,2.9242,2.9255,2.9842
2018-06-20,selling,4.008,4.6481,0.036532,5.2814,2.9662,2.9705,3.0292
2018-06-21,buying,3.989,4.6084,0.036012,5.2437,2.9241,2.9231,2.9842
2018-06-21,selling,4.014,4.6534,0.036462,5.2937,2.9661,2.9681,3.0292
2018-06-22,buying,3.994,4.6282,0.036195,5.2843,2.9284,2.9344,2.9872
2018-06-22,selling,4.019,4.6732,0.036645,5.3343,2.9704,2.9794,3.0322
2018-06-25,buying,3.994,4.6479,0.036308,5.2847,2.9245,2.9513,2.9906
2018-06-25,selling,4.019,4.6929,0.036758,5.3347,2.9665,2.9963,3.0356
2018-06-26,buying,4.005,4.6796,0.036425,5.3074,2.9293,2.9542,2.9994
2018-06-26,selling,4.03,4.7246,0.036875,5.3574,2.9713,2.9992,3.0444
2018-06-27,buying,4.007,4.6598,0.036287,5.2871,2.9282,2.9456,2.9972
2018-06-27,selling,4.032,4.7048,0.036737,5.3371,2.9702,2.9906,3.0422
2018-06-28,buying,4.02,4.6395,0.036415,5.2615,2.9284,2.9367,3.0016
2018-06-28,selling,4.045,4.6845,0.036865,5.3115,2.9704,2.9817,3.0466
2018-06-29,buying,4.025,4.6517,0.036334,5.2555,2.9323,2.944,3.0231
2018-06-29,selling,4.05,4.6967,0.036784,5.3055,2.9743,2.989,3.0681
2018-07-02,buying,4.018,4.6803,0.036162,5.2928,2.9352,2.9566,3.0417
2018-07-02,selling,4.043,4.7253,0.036612,5.3428,2.9772,3.0016,3.0867
2018-07-03,buying,4.025,4.6768,0.036166,5.2769,2.9278,2.9391,3.0386
2018-07-03,selling,4.05,4.7218,0.036616,5.3269,2.9698,2.9841,3.0836
2018-07-04,buying,4.03,4.6923,0.03638,5.3086,2.9409,2.9626,3.0546
2018-07-04,selling,4.055,4.7373,0.03683,5.3586,2.9829,3.0076,3.0996
2018-07-05,buying,4.029,4.6879,0.036354,5.3166,2.9376,2.9558,3.0512
2018-07-05,selling,4.054,4.7329,0.036804,5.3666,2.9796,3.0008,3.0962
2018-07-06,buying,4.027,4.7021,0.03629,5.3143,3.9189,2.9633,3.0513
2018-07-06,selling,4.052,4.7471,0.03674,5.3643,2.9816,3.0083,3.0963
2018-07-09,buying,4.02,4.7181,0.036269,5.3329,2.9502,2.9778,3.0561
2018-07-09,selling,4.045,4.7631,0.036719,5.3829,2.9922,3.0228,3.1011
2018-07-10,buying,4.006,4.7033,0.035982,5.2998,2.9466,2.9819,3.044
2018-07-10,selling,4.031,4.7483,0.036432,5.3498,2.9886,3.0269,3.089
2018-07-11,buying,4.014,4.7002,0.036077,5.3112,2.9416,2.9629,3.0403
2018-07-11,selling,4.039,4.7452,0.036527,5.3612,2.9836,3.0079,3.0853
2018-07-12,buying,4.029,4.6964,0.035822,5.3089,2.9413,2.9534,3.0361
2018-07-12,selling,4.054,4.7414,0.036272,5.3589,2.9833,2.9984,3.0811
2018-07-13,buying,4.022,4.6825,0.035552,5.2892,2.939,2.9672,3.0417
2018-07-13,selling,4.047,4.7275,0.036002,5.3392,2.981,3.0122,3.0867
2018-07-16,buying,4.029,4.6988,0.0357,5.3206,2.9411,2.9777,3.0494
2018-07-16,selling,4.054,4.7438,0.03615,5.3706,2.9831,3.0227,3.0944
2018-07-17,buying,4.026,4.7054,0.035683,5.3175,2.9434,2.9706,3.0499
2018-07-17,selling,4.051,4.7504,0.036133,5.3675,2.9854,3.0156,3.0949
2018-07-18,buying,4.038,4.6976,0.035598,5.2823,2.9457,2.9649,3.0448
2018-07-18,selling,4.063,4.7426,0.036048,5.3323,2.9877,3.0099,3.0898
2018-07-19,buying,4.039,4.6983,0.035702,5.2714,2.9475,2.977,3.0548
2018-07-19,selling,4.064,4.7433,0.036152,5.3214,2.9895,3.022,3.0998
2018-07-20,buying,4.045,4.7045,0.03581,5.2537,2.9419,2.9632,3.0348
2018-07-20,selling,4.07,4.7495,0.03626,5.3037,2.9839,3.0082,3.0798
2018-07-23,buying,4.034,4.7293,0.036244,5.2912,2.9532,2.9814,3.06
2018-07-23,selling,4.059,4.7743,0.036694,5.3412,2.9952,3.0264,3.105
2018-07-24,buying,4.05,4.7282,0.036266,5.2956,2.9541,2.9733,3.0599
2018-07-24,selling,4.075,4.7732,0.036716,5.3456,2.9961,3.0183,3.1049
2018-07-25,buying,4.045,4.7211,0.036261,5.3109,2.9548,2.9912,3.062
2018-07-25,selling,4.07,4.7661,0.036711,5.3609,2.9968,3.0362,3.107
2018-07-26,buying,4.033,4.7249,0.036301,5.3142,2.9573,2.9932,3.0812
2018-07-26,selling,4.058,4.7699,0.036751,5.3642,2.9993,3.0382,3.1262
2018-07-27,buying,4.055,4.7129,0.03637,5.3033,2.9606,2.977,3.088
2018-07-27,selling,4.08,4.7579,0.03682,5.3533,3.0026,3.022,3.133
2018-07-30,buying,4.043,4.707,0.036332,5.2908,2.9583,2.9787,3.0815
2018-07-30,selling,4.068,4.752,0.036782,5.3408,3.0003,3.0237,3.1265
2018-07-31,buying,4.042,4.7257,0.036313,5.2985,2.9591,2.9812,3.0893
2018-07-31,selling,4.067,4.7707,0.036763,5.3485,3.0011,3.0262,3.1343
2018-08-01,buying,4.046,4.7219,0.036058,5.2968,2.9592,2.9887,3.095
2018-08-01,selling,4.071,4.7669,0.036508,5.3468,3.0012,3.0337,3.14
2018-08-02,buying,4.05,4.7152,0.036136,5.3037,2.9617,2.9827,3.1022
2018-08-02,selling,4.075,4.7602,0.036586,5.3537,3.0037,3.0277,3.1472
2018-08-03,buying,4.063,4.6985,0.036239,5.2763,2.9568,2.9748,3.1059
2018-08-03,selling,4.088,4.7435,0.036689,5.3263,2.9988,3.0198,3.1509
2018-08-06,buying,4.06,4.6861,0.036373,5.2667,2.9579,2.9872,3.1067
2018-08-06,selling,4.085,4.7311,0.036823,5.3167,2.9999,3.0322,3.1517
2018-08-07,buying,4.065,4.6894,0.036408,5.2495,2.9581,2.9877,3.1118
2018-08-07,selling,4.09,4.7344,0.036858,5.2995,3.0001,3.0327,3.1568
2018-08-08,buying,4.058,4.7009,0.036332,5.2417,2.9645,2.9996,3.0949
2018-08-08,selling,4.083,4.7459,0.036782,5.2917,3.0065,3.0446,3.1399
2018-08-09,buying,4.06,4.7044,0.036528,5.2157,2.9666,3.0007,3.105
2018-08-09,selling,4.085,4.7494,0.036978,5.2657,3.0086,3.0457,3.15
2018-08-10,buying,4.062,4.6762,0.036519,5.202,2.9615,2.9802,3.0994
2018-08-10,selling,4.087,4.7212,0.036969,5.252,3.0035,3.0252,3.1444
2018-08-13,buying,4.074,4.6283,0.036835,5.1847,2.952,2.9493,3.0824
2018-08-13,selling,4.099,4.6733,0.037285,5.2347,2.994,2.9943,3.1274
2018-08-14,buying,4.078,4.6427,0.036677,5.1927,2.9521,2.9506,3.0925
2018-08-14,selling,4.103,4.6877,0.037127,5.2427,2.9941,2.9956,3.1375
2018-08-15,buying,4.082,4.621,0.036544,5.1777,2.9505,2.9371,3.1116
2018-08-15,selling,4.107,4.666,0.036994,5.2277,2.9925,2.9821,3.1566
2018-08-16,buying,4.087,4.6267,0.036845,5.1754,2.9492,2.9412,3.0939
2018-08-16,selling,4.112,4.6717,0.037295,5.2254,2.9912,2.9862,3.1389
2018-08-17,buying,4.088,4.6397,0.036751,5.187,2.9603,2.9521,3.0909
2018-08-17,selling,4.113,4.6847,0.037201,5.237,3.0023,2.9971,3.1359
2018-08-20,buying,4.08,4.658,0.036829,5.1915,2.9651,2.9676,3.11
2018-08-20,selling,4.105,4.703,0.037279,5.2415,3.0071,3.0126,3.155
2018-08-21,buying,4.078,4.691,0.03703,5.2172,2.9706,2.9829,3.1152
2018-08-21,selling,4.103,4.736,0.03748,5.2672,3.0126,3.0279,3.1602
2018-08-23,buying,4.085,4.7191,0.036787,5.2557,2.9733,2.9737,3.1242
2018-08-23,selling,4.11,4.7641,0.037237,5.3057,3.0153,3.0187,3.1692
2018-08-24,buying,4.093,4.7169,0.036636,5.2282,2.9674,2.9512,3.1121
2018-08-24,selling,4.118,4.7619,0.037086,5.2782,3.0094,2.9962,3.1571
2018-08-27,buying,4.084,4.7425,0.036608,5.2364,2.9803,2.9763,3.1237
2018-08-27,selling,4.109,4.7875,0.037058,5.2864,3.0223,3.0213,3.1687
2018-08-28,buying,4.079,4.7625,0.03658,5.2509,2.9837,2.9849,3.1359
2018-08-28,selling,4.104,4.8075,0.03703,5.3009,3.0257,3.0299,3.1809
2018-08-29,buying,4.087,4.7686,0.036619,5.2464,2.9836,2.9859,3.1477
2018-08-29,selling,4.112,4.8136,0.037069,5.2964,3.0256,3.0309,3.1927
2018-08-30,buying,4.09,4.7791,0.036484,5.3164,2.9847,2.9725,3.1527
2018-08-30,selling,4.115,4.8241,0.036934,5.3664,3.0267,3.0175,3.1977
2018-09-03,buying,4.103,4.7498,0.036812,5.2933,2.9779,2.935,3.1279
2018-09-03,selling,4.128,4.7948,0.037262,5.3433,3.0199,2.98,3.1729
2018-09-04,buying,4.118,4.7709,0.036978,5.285,2.9873,2.9495,3.1283
2018-09-04,selling,4.143,4.8159,0.037428,5.335,3.0293,2.9945,3.1733
2018-09-05,buying,4.125,4.7699,0.03688,5.292,2.985,2.9467,3.1168
2018-09-05,selling,4.15,4.8149,0.03733,5.342,3.027,2.9917,3.1618
2018-09-06,buying,4.126,4.7976,0.036936,5.3198,2.9903,2.9557,3.1193
2018-09-06,selling,4.151,4.8426,0.037386,5.3698,3.0323,3.0007,3.1643
2018-09-07,buying,4.127,4.7876,0.037248,5.3227,2.9897,2.9498,3.1229
2018-09-07,selling,4.152,4.8326,0.037698,5.3727,3.0317,2.9948,3.1679
2018-09-12,buying,4.135,4.7873,0.036953,5.3725,2.9933,2.9232,3.1497
2018-09-12,selling,4.16,4.8323,0.037403,5.4225,3.0353,2.9682,3.1947
2018-09-13,buying,4.123,4.7883,0.036909,5.368,2.9936,2.9419,3.1581
2018-09-13,selling,4.148,4.8333,0.037359,5.418,3.0356,2.9869,3.2031
2018-09-14,buying,4.123,4.8123,0.03669,5.397,2.9976,2.9498,3.1586
2018-09-14,selling,4.148,4.8573,0.03714,5.447,3.0396,2.9948,3.2036
2018-09-18,buying,4.128,4.8115,0.036811,5.416,2.9922,2.941,3.1483
2018-09-18,selling,4.153,4.8565,0.037261,5.466,3.0342,2.986,3.1933
2018-09-19,buying,4.127,4.8083,0.036637,5.4184,2.9998,2.9672,3.1663
2018-09-19,selling,4.152,4.8533,0.037087,5.4684,3.0418,3.0122,3.2113
2018-09-20,buying,4.125,4.808,0.036606,5.41,3.0023,2.9831,3.1778
2018-09-20,selling,4.15,4.853,0.037056,5.46,3.0443,3.0281,3.2228
2018-09-21,buying,4.115,4.8414,0.036445,5.4509,3.0056,2.9858,3.1751
2018-09-21,selling,4.14,4.8864,0.036895,5.5009,3.0476,3.0308,3.2201
2018-09-24,buying,4.118,4.8304,0.05537,5.3776,3.005,2.9826,3.1739
2018-09-24,selling,4.143,4.8754,0.036912,5.4276,3.047,3.0276,3.2189
2018-09-25,buying,4.116,4.831,0.036366,5.3886,3.0028,2.9741,3.1657
2018-09-25,selling,4.141,4.876,0.036816,5.4386,3.0448,3.0191,3.2107
2018-09-26,buying,4.12,4.8394,0.036359,5.4187,3.0053,2.9737,3.1653
2018-09-26,selling,4.145,4.8844,0.036809,5.4687,3.0473,3.0187,3.2103
2018-09-27,buying,4.123,4.8367,0.036421,5.421,3.0086,2.9788,3.1505
2018-09-27,selling,4.148,4.8817,0.036871,5.471,3.0506,3.0238,3.1955
2018-09-28,buying,4.128,4.7983,0.036265,5.3878,3.0063,2.9629,3.1536
2018-09-28,selling,4.153,4.8433,0.036715,5.4378,3.0483,3.0079,3.1986
2018-10-01,buying,4.12,4.772,0.036054,5.3591,3.0011,2.9609,3.1916
2018-10-01,selling,4.145,4.817,0.036504,5.4091,3.0431,3.0059,3.2366
2018-10-02,buying,4.125,4.7642,0.036088,5.3686,2.9922,2.9666,3.2076
2018-10-02,selling,4.15,4.8092,0.036538,5.4186,3.0342,3.0116,3.2526
2018-10-03,buying,4.123,4.7523,0.036166,5.3399,2.9892,2.9461,3.201
2018-10-03,selling,4.148,4.7973,0.036616,5.3899,3.0312,2.9911,3.246
2018-10-04,buying,4.13,4.7318,0.035983,5.3303,2.9788,2.9146,3.1934
2018-10-04,selling,4.155,4.7768,0.036433,5.3803,3.0208,2.9596,3.2384
2018-10-05,buying,4.128,4.7448,0.036076,5.3638,2.9776,2.9066,3.1814
2018-10-05,selling,4.153,4.7898,0.036526,5.4138,3.0196,2.9516,3.2264
2018-10-08,buying,4.132,4.7511,0.036182,5.4104,2.975,2.8966,3.1761
2018-10-08,selling,4.157,4.7961,0.036632,5.4604,3.017,2.9416,3.2211
2018-10-09,buying,4.14,4.7474,0.036513,5.4089,2.9786,2.9134,3.18
2018-10-09,selling,4.165,4.7924,0.036963,5.4589,3.0206,2.9584,3.225
2018-10-10,buying,4.135,4.7467,0.036472,5.4273,2.9829,2.9273,3.1816
2018-10-10,selling,4.16,4.7917,0.036922,5.4773,3.0249,2.9723,3.2266
2018-10-11,buying,4.14,4.7686,0.036756,5.4583,2.9828,2.9122,3.1604
2018-10-11,selling,4.165,4.8136,0.037206,5.5083,3.0248,2.9572,3.2054
2018-10-12,buying,4.137,4.7888,0.036762,5.4664,2.9981,2.9337,3.162
2018-10-12,selling,4.162,4.8338,0.037212,5.5164,3.0401,2.9787,3.207
2018-10-15,buying,4.138,4.7721,0.036827,5.4146,2.9889,2.9245,3.1615
2018-10-15,selling,4.163,4.8171,0.037277,5.4646,3.0309,2.9695,3.2065
2018-10-16,buying,4.138,4.7854,0.036873,5.4341,2.9962,2.9373,3.1723
2018-10-16,selling,4.163,4.8304,0.037323,5.4841,3.0382,2.9823,3.2173
2018-10-17,buying,4.134,4.7758,0.036669,5.44,2.997,2.9345,3.1789
2018-10-17,selling,4.159,4.8208,0.037119,5.49,3.039,2.9795,3.2239
2018-10-18,buying,4.139,4.75,0.036599,5.4092,2.9921,2.9335,3.1628
2018-10-18,selling,4.164,4.795,0.037049,5.4592,3.0341,2.9785,3.2078
2018-10-19,buying,4.142,4.7373,0.036764,5.382,2.9877,2.924,3.1546
2018-10-19,selling,4.167,4.7823,0.037214,5.432,3.0297,2.969,3.1996
2018-10-22,buying,4.141,4.754,0.036732,5.3948,2.9927,2.9212,3.1444
2018-10-22,selling,4.166,4.799,0.037182,5.4448,3.0347,2.9662,3.1894
2018-10-23,buying,4.1445,4.7426,0.036635,5.3628,2.9904,2.9141,3.1499
2018-10-23,selling,4.1695,4.7876,0.037085,5.4128,3.0324,2.9591,3.1949
2018-10-24,buying,4.146,4.7473,0.036763,5.3718,2.9974,2.9222,3.154
2018-10-24,selling,4.171,4.7923,0.037213,5.4218,3.0394,2.9672,3.199
2018-10-25,buying,4.151,4.7263,0.03695,5.34,2.996,2.9208,3.1727
2018-10-25,selling,4.176,4.7713,0.0374,5.39,3.038,2.9658,3.2177
2018-10-26,buying,4.156,4.7162,0.036852,5.3164,2.9965,2.9235,3.1619
2018-10-26,selling,4.181,4.7612,0.037302,5.3664,3.0385,2.9685,3.2069
2018-10-29,buying,4.159,4.7292,0.037021,5.324,3.0004,2.9335,3.1605
2018-10-29,selling,4.184,4.7742,0.037471,5.374,3.0424,2.9785,3.2055
2018-10-30,buying,4.162,4.7268,0.036876,5.3178,2.9965,2.9273,3.1582
2018-10-30,selling,4.187,4.7718,0.037326,5.3678,3.0385,2.9723,3.2032
2018-10-31,buying,4.165,4.716,0.036699,5.2807,2.9937,2.9353,3.1602
2018-10-31,selling,4.19,4.761,0.037149,5.3307,3.0357,2.9803,3.2052
2018-11-01,buying,4.168,4.7114,0.036814,5.3397,2.9993,2.9491,3.1526
2018-11-01,selling,4.193,4.7564,0.037264,5.3897,3.0413,2.9941,3.1976
2018-11-02,buying,4.157,4.7311,0.036726,5.3915,3.0078,2.9813,3.1617
2018-11-02,selling,4.182,4.7761,0.037176,5.4415,3.0498,3.0263,3.2067
2018-11-05,buying,4.148,4.7183,0.036513,5.3811,3.0089,2.9719,3.1517
2018-11-05,selling,4.173,4.7633,0.036963,5.4311,3.0509,3.0169,3.1967
2018-11-07,buying,4.152,4.74,0.036509,5.4329,3.0125,2.9898,3.1503
2018-11-07,selling,4.177,4.785,0.036959,5.4829,3.0545,3.0348,3.1953
2018-11-08,buying,4.152,4.7375,0.036428,5.44,3.0154,3.0044,3.1503
2018-11-08,selling,4.177,4.7825,0.036878,5.49,3.0574,3.0494,3.1953
2018-11-09,buying,4.1585,4.7173,0.036382,5.4206,3.0117,3.0008,3.1476
2018-11-09,selling,4.1835,4.7623,0.036832,5.4706,3.0537,3.0458,3.1926
2018-11-12,buying,4.165,4.7084,0.036439,5.3798,3.0081,2.9946,3.1433
2018-11-12,selling,4.19,4.7534,0.036889,5.4298,3.0501,3.0396,3.1883
2018-11-13,buying,4.179,4.6853,0.03665,5.3635,3.007,2.9842,3.1427
2018-11-13,selling,4.204,4.7303,0.0371,5.4135,3.049,3.0292,3.1877
2018-11-14,buying,4.17,4.7057,0.036483,5.413,3.0121,2.9982,3.1385
2018-11-14,selling,4.195,4.7507,0.036933,5.463,3.0541,3.0432,3.1835
2018-11-15,buying,4.178,4.7206,0.03665,5.4138,3.021,3.0258,3.1412
2018-11-15,selling,4.203,4.7656,0.0371,5.4638,3.063,3.0708,3.1862
2018-11-16,buying,4.17,4.7153,0.03659,5.3184,3.0194,3.0213,3.1517
2018-11-16,selling,4.195,4.7603,0.03704,5.3684,3.0614,3.0663,3.1967
2018-11-19,buying,4.17,4.7505,0.036874,5.3423,3.0254,3.038,3.1551
2018-11-19,selling,4.195,4.7955,0.037324,5.3923,3.0674,3.083,3.2001
2018-11-21,buying,4.18,4.7435,0.03693,5.3341,3.0274,3.0009,3.1256
2018-11-21,selling,4.205,4.7885,0.03738,5.3841,3.0694,3.0459,3.1706
2018-11-22,buying,4.177,4.7488,0.036818,5.3249,3.0305,3.0201,3.1428
2018-11-22,selling,4.202,4.7938,0.037268,5.3749,3.0725,3.0651,3.1878
2018-11-23,buying,4.18,4.7581,0.036877,5.3706,3.0327,3.0168,3.1538
2018-11-23,selling,4.205,4.8031,0.037327,5.4206,3.0747,3.0618,3.1988
2018-11-26,buying,4.179,4.7306,0.036888,5.3442,3.028,3.0098,3.1465
2018-11-26,selling,4.204,4.7756,0.037338,5.3942,3.07,3.0548,3.1915
2018-11-27,buying,4.175,4.7231,0.036679,5.3374,3.0257,3.0006,3.1368
2018-11-27,selling,4.2,4.7681,0.037129,5.3874,3.0677,3.0456,3.1818
2018-11-28,buying,4.176,4.7083,0.036562,5.3089,3.0198,3.0059,3.1257
2018-11-28,selling,4.201,4.7533,0.037012,5.3589,3.0618,3.0509,3.1707
2018-11-29,buying,4.176,4.7377,0.036656,5.3437,3.0291,3.0348,3.1311
2018-11-29,selling,4.201,4.7827,0.037106,5.3937,3.0711,3.0798,3.1761
2018-11-30,buying,4.17,4.7426,0.036655,5.3197,3.0332,3.0401,3.1261
2018-11-30,selling,4.195,4.7876,0.037105,5.3697,3.0752,3.0851,3.1711
2018-12-03,buying,4.162,4.7088,0.036487,5.2973,3.0278,3.0463,3.1241
2018-12-03,selling,4.187,4.7538,0.036937,5.3473,3.0698,3.0913,3.1691
2018-12-04,buying,4.148,4.7017,0.036412,5.2653,3.0216,3.0352,3.1285
2018-12-04,selling,4.173,4.7467,0.036862,5.3153,3.0636,3.0802,3.1735
2018-12-05,buying,4.141,4.6858,0.036555,5.2519,3.0207,3.0093,3.1071
2018-12-05,selling,4.166,4.7308,0.037005,5.3019,3.0627,3.0543,3.1521
2018-12-06,buying,4.14,4.6893,0.03651,5.2552,3.0146,2.9899,3.0792
2018-12-06,selling,4.165,4.7343,0.03696,5.3052,3.0566,3.0349,3.1242
2018-12-07,buying,4.146,4.7069,0.036651,5.2865,3.0166,2.9834,3.0821
2018-12-07,selling,4.171,4.7519,0.037101,5.3365,3.0586,3.0284,3.1271
2018-12-11,buying,4.16,4.7157,0.036641,5.2138,3.0157,2.9743,3.0897
2018-12-11,selling,4.185,4.7607,0.037091,5.2638,3.0577,3.0193,3.1347
2018-12-12,buying,4.1365,4.6768,0.036313,5.1536,3.008,2.9788,3.0817
2018-12-12,selling,4.2155,4.7893,0.037314,5.289,3.0778,3.0555,3.1645
2018-12-13,buying,4.165,4.7268,0.036617,5.2435,3.0238,2.9921,3.1047
2018-12-13,selling,4.19,4.7718,0.037067,5.2935,3.0658,3.0371,3.1497
2018-12-14,buying,4.163,4.7208,0.036512,5.2506,3.0241,2.9919,3.1041
2018-12-14,selling,4.188,4.7658,0.036962,5.3006,3.0661,3.0369,3.1491
2018-12-17,buying,4.169,4.7058,0.036636,5.2318,3.0172,2.9762,3.1016
2018-12-17,selling,4.194,4.7508,0.037086,5.2818,3.0592,3.0212,3.1466
2018-12-18,buying,4.162,4.7142,0.03682,5.2376,3.0207,2.9716,3.0875
2018-12-18,selling,4.187,4.7592,0.03727,5.2876,3.0627,3.0166,3.1325
2018-12-19,buying,4.16,4.7278,0.036927,5.2593,3.0263,2.9802,3.0791
2018-12-19,selling,4.185,4.7728,0.037377,5.3093,3.0683,3.0252,3.1241
2018-12-20,buying,4.169,4.7368,0.036938,5.2494,3.0267,2.9507,3.0782
2018-12-20,selling,4.194,4.7818,0.037388,5.2994,3.0687,2.9957,3.1232
2018-12-21,buying,4.162,4.7589,0.037296,5.2598,3.0265,2.9461,3.0688
2018-12-21,selling,4.187,4.8039,0.037746,5.3098,3.0685,2.9911,3.1138
2018-12-24,buying,4.165,4.7314,0.037397,5.2606,3.0211,2.9227,3.0515
2018-12-24,selling,4.19,4.7764,0.037847,5.3106,3.0631,2.9677,3.0965
2018-12-26,buying,4.165,4.7431,0.037581,5.2753,3.024,2.9219,3.0528
2018-12-26,selling,4.19,4.7881,0.038031,5.3253,3.066,2.9669,3.0978
2018-12-27,buying,4.16,4.7211,0.037329,5.2518,3.0208,2.9276,3.0482
2018-12-27,selling,4.185,4.7661,0.037779,5.3018,3.0628,2.9726,3.0932
2018-12-28,buying,4.145,4.7332,0.037268,5.2307,3.0127,2.9032,3.0305
2018-12-28,selling,4.17,4.7782,0.037718,5.2807,3.0547,2.9482,3.0755
2018-12-31,buying,4.128,4.7154,0.037284,5.2262,3.0109,2.8954,3.0171
2018-12-31,selling,4.153,4.7604,0.037734,5.2762,3.0529,2.9404,3.0621
2019-01-02,buying,4.115,4.7084,0.037432,5.2353,3.007,2.8846,3.0046
2019-01-02,selling,4.14,4.7534,0.037882,5.2853,3.049,2.9296,3.0496
2019-01-03,buying,4.13,4.6754,0.03824,5.1695,3.0091,2.8479,3.0168
2019-01-03,selling,4.155,4.7204,0.03869,5.2195,3.0511,2.8929,3.0618
2019-01-04,buying,4.123,4.6911,0.038161,5.1951,3.0099,2.8699,3.0427
2019-01-04,selling,4.148,4.7361,0.038611,5.2451,3.0519,2.9149,3.0877
2019-01-07,buying,4.107,4.6774,0.037702,5.2181,3.0116,2.9103,3.0576
2019-01-07,selling,4.132,4.7224,0.038152,5.2681,3.0536,2.9553,3.1026
2019-01-08,buying,4.094,4.6901,0.037544,5.2217,3.0082,2.9109,3.0666
2019-01-08,selling,4.119,4.7351,0.037994,5.2717,3.0502,2.9559,3.1116
2019-01-09,buying,4.097,4.6849,0.037572,5.2075,3.0067,2.913,3.0772
2019-01-09,selling,4.122,4.7299,0.038022,5.2575,3.0487,2.958,3.1222
2019-01-10,buying,4.087,4.7145,0.037682,5.2169,3.0093,2.9178,3.0788
2019-01-10,selling,4.112,4.7595,0.038132,5.2669,3.0513,2.9628,3.1238
2019-01-11,buying,4.08,4.6879,0.03752,5.1903,3.0071,2.9185,3.0691
2019-01-11,selling,4.105,4.7329,0.03797,5.2403,3.0491,2.9635,3.1141
2019-01-14,buying,4.08,4.6687,0.037509,5.2329,3.0048,2.9275,3.0623
2019-01-14,selling,4.105,4.7137,0.037959,5.2829,3.0468,2.9725,3.1073
