series,date,item,index
abs,2022-01-01,20121,107.871
abs,2022-02-01,20121,122.062
abs,2022-03-01,20121,125.282
abs,2022-04-01,20121,160.019
abs,2022-05-01,20121,116.011
abs,2022-06-01,20121,141.781
abs,2022-07-01,20121,162.023
abs,2022-08-01,20121,170.114
abs,2022-09-01,20121,187.065
abs,2022-10-01,20121,184.641
abs,2022-11-01,20121,184.19
abs,2022-12-01,20121,169.053
abs,2023-01-01,20121,147.919
abs,2023-02-01,20121,126.182
abs,2023-03-01,20121,130.746
abs,2023-04-01,20121,121.553
abs,2023-05-01,20121,123.864
abs,2023-06-01,20121,148.111
abs,2023-07-01,20121,153.036
abs,2023-08-01,20121,156.687
abs,2023-09-01,20121,179.39
abs,2023-10-01,20121,196.762
abs,2023-11-01,20121,185.789
abs,2023-12-01,20121,158.239
abs,2024-01-01,20121,169.453
abs,2024-02-01,20121,128.084
abs,2024-03-01,20121,162.095
abs,2024-04-01,20121,150.942
abs,2024-05-01,20121,122.036
abs,2024-06-01,20121,142.374
abs,2024-07-01,20121,166.771
abs,2024-08-01,20121,159.541
abs,2024-09-01,20121,170.763
abs,2024-10-01,20121,186.495
abs,2024-11-01,20121,175.753
abs,2024-12-01,20121,143.019
abs,2025-01-01,20121,151.023
abs,2025-02-01,20121,131.428
abs,2025-03-01,20121,155.927
abs,2025-04-01,20121,143.147
abs,2025-05-01,20121,110.6
abs,2025-06-01,20121,129.21
abs,2025-07-01,20121,165.812
abs,2025-08-01,20121,154.991
abs,2025-09-01,20121,164.128
abs,2025-10-01,20121,193.83
abs,2025-11-01,20121,173.623
abs,2025-12-01,20121,135.245
abs,2026-01-01,20121,144.557
abs,2026-02-01,20121,118.286
abs,2026-03-01,20121,141.242
abs,2026-04-01,20121,152.085
abs,2026-05-01,20121,113.201
abs,2026-06-01,20121,141.225
growth_yoy,2016-01-01,20121,3.898
growth_yoy,2016-02-01,20121,3.325
growth_yoy,2016-03-01,20121,5.149
growth_yoy,2016-04-01,20121,5.149
growth_yoy,2016-05-01,20121,7.189
growth_yoy,2016-06-01,20121,5.575
growth_yoy,2016-07-01,20121,5.622
growth_yoy,2016-08-01,20121,10.847
growth_yoy,2016-09-01,20121,8.76
growth_yoy,2016-10-01,20121,8.989
growth_yoy,2016-11-01,20121,10.256
growth_yoy,2016-12-01,20121,6.018
growth_yoy,2017-01-01,20121,1.831
growth_yoy,2017-02-01,20121,3.796
growth_yoy,2017-03-01,20121,4.305
growth_yoy,2017-04-01,20121,4.179
growth_yoy,2017-05-01,20121,4.097
growth_yoy,2017-06-01,20121,5.51
growth_yoy,2017-07-01,20121,2.987
growth_yoy,2017-08-01,20121,2.874
growth_yoy,2017-09-01,20121,5.93
growth_yoy,2017-10-01,20121,2.205
growth_yoy,2017-11-01,20121,8.189
growth_yoy,2017-12-01,20121,8.411
growth_yoy,2018-01-01,20121,11.288
growth_yoy,2018-02-01,20121,17.207
growth_yoy,2018-03-01,20121,10.965
growth_yoy,2018-04-01,20121,-6.554
growth_yoy,2018-05-01,20121,11.156
growth_yoy,2018-06-01,20121,3.646
growth_yoy,2018-07-01,20121,-2.888
growth_yoy,2018-08-01,20121,-9.566
growth_yoy,2018-09-01,20121,-9.251
growth_yoy,2018-10-01,20121,-8.851
growth_yoy,2018-11-01,20121,3.585
growth_yoy,2018-12-01,20121,6.27
growth_yoy,2019-01-01,20121,5.637
growth_yoy,2019-02-01,20121,5.192
growth_yoy,2019-03-01,20121,1.604
growth_yoy,2019-04-01,20121,1.143
growth_yoy,2019-05-01,20121,-4.933
growth_yoy,2019-06-01,20121,1.342
growth_yoy,2019-07-01,20121,2.004
growth_yoy,2019-08-01,20121,1.265
growth_yoy,2019-09-01,20121,2.73
growth_yoy,2019-10-01,20121,3.096
growth_yoy,2019-11-01,20121,8.194
growth_yoy,2019-12-01,20121,7.688
growth_yoy,2020-01-01,20121,3.064
growth_yoy,2020-02-01,20121,3.274
growth_yoy,2020-03-01,20121,-1.562
growth_yoy,2020-04-01,20121,-9.738
growth_yoy,2020-05-01,20121,-19.554
growth_yoy,2020-06-01,20121,-5.478
growth_yoy,2020-07-01,20121,-4.966
growth_yoy,2020-08-01,20121,-2.564
growth_yoy,2020-09-01,20121,0.545
growth_yoy,2020-10-01,20121,-0.179
growth_yoy,2020-11-01,20121,12.061
growth_yoy,2020-12-01,20121,11.591
growth_yoy,2021-01-01,20121,12.727
growth_yoy,2021-02-01,20121,6.129
growth_yoy,2021-03-01,20121,18.517
growth_yoy,2021-04-01,20121,20.739
growth_yoy,2021-05-01,20121,22.408
growth_yoy,2021-06-01,20121,29.937
growth_yoy,2021-07-01,20121,20.59
growth_yoy,2021-08-01,20121,20.708
growth_yoy,2021-09-01,20121,18.774
growth_yoy,2021-10-01,20121,17.192
growth_yoy,2021-11-01,20121,0.556
growth_yoy,2021-12-01,20121,-2.464
growth_yoy,2022-01-01,20121,-15.221
growth_yoy,2022-02-01,20121,-1.295
growth_yoy,2022-03-01,20121,-7.698
growth_yoy,2022-04-01,20121,26.658
growth_yoy,2022-05-01,20121,3.217
growth_yoy,2022-06-01,20121,-7.382
growth_yoy,2022-07-01,20121,19.754
growth_yoy,2022-08-01,20121,23.926
growth_yoy,2022-09-01,20121,29.842
growth_yoy,2022-10-01,20121,29.83
growth_yoy,2022-11-01,20121,50.137
growth_yoy,2022-12-01,20121,37.3
growth_yoy,2023-01-01,20121,37.126
growth_yoy,2023-02-01,20121,3.375
growth_yoy,2023-03-01,20121,4.361
growth_yoy,2023-04-01,20121,-24.038
growth_yoy,2023-05-01,20121,6.77
growth_yoy,2023-06-01,20121,4.465
growth_yoy,2023-07-01,20121,-5.547
growth_yoy,2023-08-01,20121,-7.893
growth_yoy,2023-09-01,20121,-4.103
growth_yoy,2023-10-01,20121,6.565
growth_yoy,2023-11-01,20121,0.868
growth_yoy,2023-12-01,20121,-6.397
growth_yoy,2024-01-01,20121,14.558
growth_yoy,2024-02-01,20121,1.507
growth_yoy,2024-03-01,20121,23.977
growth_yoy,2024-04-01,20121,24.177
growth_yoy,2024-05-01,20121,-1.476
growth_yoy,2024-06-01,20121,-3.873
growth_yoy,2024-07-01,20121,8.975
growth_yoy,2024-08-01,20121,1.821
growth_yoy,2024-09-01,20121,-4.809
growth_yoy,2024-10-01,20121,-5.218
growth_yoy,2024-11-01,20121,-5.402
growth_yoy,2024-12-01,20121,-9.618
growth_yoy,2025-01-01,20121,-10.876
growth_yoy,2025-02-01,20121,2.611
growth_yoy,2025-03-01,20121,-3.805
growth_yoy,2025-04-01,20121,-5.164
growth_yoy,2025-05-01,20121,-9.371
growth_yoy,2025-06-01,20121,-9.246
growth_yoy,2025-07-01,20121,-0.575
growth_yoy,2025-08-01,20121,-2.852
growth_yoy,2025-09-01,20121,-3.885
growth_yoy,2025-10-01,20121,3.933
growth_yoy,2025-11-01,20121,-1.212
growth_yoy,2025-12-01,20121,-5.436
growth_yoy,2026-01-01,20121,-4.281
growth_yoy,2026-02-01,20121,-9.999
growth_yoy,2026-03-01,20121,-9.417
growth_yoy,2026-04-01,20121,6.244
growth_yoy,2026-05-01,20121,2.351
growth_yoy,2026-06-01,20121,9.299
growth_mom,2015-02-01,20121,-3.091
growth_mom,2015-03-01,20121,10.262
growth_mom,2015-04-01,20121,19.009
growth_mom,2015-05-01,20121,-13.546
growth_mom,2015-06-01,20121,10.045
growth_mom,2015-07-01,20121,2.851
growth_mom,2015-08-01,20121,2.007
growth_mom,2015-09-01,20121,0.502
growth_mom,2015-10-01,20121,3.399
growth_mom,2015-11-01,20121,-29.881
growth_mom,2015-12-01,20121,5.609
growth_mom,2016-01-01,20121,6.368
growth_mom,2016-02-01,20121,-3.625
growth_mom,2016-03-01,20121,12.209
growth_mom,2016-04-01,20121,19.009
growth_mom,2016-05-01,20121,-11.869
growth_mom,2016-06-01,20121,8.388
growth_mom,2016-07-01,20121,2.896
growth_mom,2016-08-01,20121,7.053
growth_mom,2016-09-01,20121,-1.39
growth_mom,2016-10-01,20121,3.617
growth_mom,2016-11-01,20121,-29.066
growth_mom,2016-12-01,20121,1.549
growth_mom,2017-01-01,20121,2.167
growth_mom,2017-02-01,20121,-1.765
growth_mom,2017-03-01,20121,12.759
growth_mom,2017-04-01,20121,18.865
growth_mom,2017-05-01,20121,-11.938
growth_mom,2017-06-01,20121,9.86
growth_mom,2017-07-01,20121,0.436
growth_mom,2017-08-01,20121,6.935
growth_mom,2017-09-01,20121,1.539
growth_mom,2017-10-01,20121,-0.026
growth_mom,2017-11-01,20121,-24.912
growth_mom,2017-12-01,20121,1.757
growth_mom,2018-01-01,20121,4.879
growth_mom,2018-02-01,20121,3.46
growth_mom,2018-03-01,20121,6.754
growth_mom,2018-04-01,20121,0.099
growth_mom,2018-05-01,20121,4.751
growth_mom,2018-06-01,20121,2.438
growth_mom,2018-07-01,20121,-5.896
growth_mom,2018-08-01,20121,-0.418
growth_mom,2018-09-01,20121,1.893
growth_mom,2018-10-01,20121,0.415
growth_mom,2018-11-01,20121,-14.668
growth_mom,2018-12-01,20121,4.395
growth_mom,2019-01-01,20121,4.253
growth_mom,2019-02-01,20121,3.025
growth_mom,2019-03-01,20121,3.113
growth_mom,2019-04-01,20121,-0.356
growth_mom,2019-05-01,20121,-1.541
growth_mom,2019-06-01,20121,9.199
growth_mom,2019-07-01,20121,-5.281
growth_mom,2019-08-01,20121,-1.14
growth_mom,2019-09-01,20121,3.366
growth_mom,2019-10-01,20121,0.772
growth_mom,2019-11-01,20121,-10.448
growth_mom,2019-12-01,20121,3.907
growth_mom,2020-01-01,20121,-0.224
growth_mom,2020-02-01,20121,3.235
growth_mom,2020-03-01,20121,-1.716
growth_mom,2020-04-01,20121,-8.632
growth_mom,2020-05-01,20121,-12.249
growth_mom,2020-06-01,20121,28.307
growth_mom,2020-07-01,20121,-4.768
growth_mom,2020-08-01,20121,1.359
growth_mom,2020-09-01,20121,6.664
growth_mom,2020-10-01,20121,0.047
growth_mom,2020-11-01,20121,0.534
growth_mom,2020-12-01,20121,3.47
growth_mom,2021-01-01,20121,0.792
growth_mom,2021-02-01,20121,-2.808
growth_mom,2021-03-01,20121,9.757
growth_mom,2021-04-01,20121,-6.919
growth_mom,2021-05-01,20121,-11.037
growth_mom,2021-06-01,20121,36.199
growth_mom,2021-07-01,20121,-11.618
growth_mom,2021-08-01,20121,1.459
growth_mom,2021-09-01,20121,4.955
growth_mom,2021-10-01,20121,-1.286
growth_mom,2021-11-01,20121,-13.737
growth_mom,2021-12-01,20121,0.363
growth_mom,2022-01-01,20121,-12.39
growth_mom,2022-02-01,20121,13.156
growth_mom,2022-03-01,20121,2.638
growth_mom,2022-04-01,20121,27.727
growth_mom,2022-05-01,20121,-27.502
growth_mom,2022-06-01,20121,22.213
growth_mom,2022-07-01,20121,14.277
growth_mom,2022-08-01,20121,4.993
growth_mom,2022-09-01,20121,9.965
growth_mom,2022-10-01,20121,-1.296
growth_mom,2022-11-01,20121,-0.244
growth_mom,2022-12-01,20121,-8.218
growth_mom,2023-01-01,20121,-12.502
growth_mom,2023-02-01,20121,-14.695
growth_mom,2023-03-01,20121,3.616
growth_mom,2023-04-01,20121,-7.031
growth_mom,2023-05-01,20121,1.901
growth_mom,2023-06-01,20121,19.575
growth_mom,2023-07-01,20121,3.325
growth_mom,2023-08-01,20121,2.386
growth_mom,2023-09-01,20121,14.489
growth_mom,2023-10-01,20121,9.684
growth_mom,2023-11-01,20121,-5.577
growth_mom,2023-12-01,20121,-14.829
growth_mom,2024-01-01,20121,7.087
growth_mom,2024-02-01,20121,-24.413
growth_mom,2024-03-01,20121,26.554
growth_mom,2024-04-01,20121,-6.881
growth_mom,2024-05-01,20121,-19.15
growth_mom,2024-06-01,20121,16.666
growth_mom,2024-07-01,20121,17.136
growth_mom,2024-08-01,20121,-4.335
growth_mom,2024-09-01,20121,7.034
growth_mom,2024-10-01,20121,9.213
growth_mom,2024-11-01,20121,-5.76
growth_mom,2024-12-01,20121,-18.625
growth_mom,2025-01-01,20121,5.596
growth_mom,2025-02-01,20121,-12.975
growth_mom,2025-03-01,20121,18.641
growth_mom,2025-04-01,20121,-8.196
growth_mom,2025-05-01,20121,-22.737
growth_mom,2025-06-01,20121,16.826
growth_mom,2025-07-01,20121,28.327
growth_mom,2025-08-01,20121,-6.526
growth_mom,2025-09-01,20121,5.896
growth_mom,2025-10-01,20121,18.097
growth_mom,2025-11-01,20121,-10.425
growth_mom,2025-12-01,20121,-22.104
growth_mom,2026-01-01,20121,6.885
growth_mom,2026-02-01,20121,-18.173
growth_mom,2026-03-01,20121,19.407
growth_mom,2026-04-01,20121,7.677
growth_mom,2026-05-01,20121,-25.568
growth_mom,2026-06-01,20121,24.756
abs,2015-01-01,20131,103.701
abs,2015-02-01,20131,98.187
abs,2015-03-01,20131,105.106
abs,2015-04-01,20131,101.458
abs,2015-05-01,20131,102.114
abs,2015-06-01,20131,103.22
abs,2015-07-01,20131,99.16
abs,2015-08-01,20131,97.998
abs,2015-09-01,20131,101.581
abs,2015-10-01,20131,101.327
abs,2015-11-01,20131,93.986
abs,2015-12-01,20131,92.162
abs,2016-01-01,20131,107.743
abs,2016-02-01,20131,101.451
abs,2016-03-01,20131,110.518
abs,2016-04-01,20131,106.682
abs,2016-05-01,20131,109.455
abs,2016-06-01,20131,108.975
abs,2016-07-01,20131,104.735
abs,2016-08-01,20131,108.628
abs,2016-09-01,20131,110.48
abs,2016-10-01,20131,110.436
abs,2016-11-01,20131,103.626
abs,2016-12-01,20131,97.708
abs,2017-01-01,20131,109.715
abs,2017-02-01,20131,105.302
abs,2017-03-01,20131,115.276
abs,2017-04-01,20131,111.14
abs,2017-05-01,20131,113.94
abs,2017-06-01,20131,114.979
abs,2017-07-01,20131,107.863
abs,2017-08-01,20131,111.749
abs,2017-09-01,20131,117.031
abs,2017-10-01,20131,112.87
abs,2017-11-01,20131,112.112
abs,2017-12-01,20131,105.926
abs,2018-01-01,20131,111.881
abs,2018-02-01,20131,110.665
abs,2018-03-01,20131,114.765
abs,2018-04-01,20131,114.542
abs,2018-05-01,20131,121.042
abs,2018-06-01,20131,120.578
abs,2018-07-01,20131,120.526
abs,2018-08-01,20131,117.952
abs,2018-09-01,20131,119.947
abs,2018-10-01,20131,117.639
abs,2018-11-01,20131,114.404
abs,2018-12-01,20131,116.959
abs,2019-01-01,20131,116.617
abs,2019-02-01,20131,117.272
abs,2019-03-01,20131,117.45
abs,2019-04-01,20131,116.347
abs,2019-05-01,20131,118.613
abs,2019-06-01,20131,120.937
abs,2019-07-01,20131,120.94
abs,2019-08-01,20131,119.997
abs,2019-09-01,20131,120.635
abs,2019-10-01,20131,119.775
abs,2019-11-01,20131,114.062
abs,2019-12-01,20131,115.357
abs,2020-01-01,20131,113.354
abs,2020-02-01,20131,118.75
abs,2020-03-01,20131,114.897
abs,2020-04-01,20131,88.89
abs,2020-05-01,20131,84.651
abs,2020-06-01,20131,94.256
abs,2020-07-01,20131,93.313
abs,2020-08-01,20131,93.9
abs,2020-09-01,20131,100.855
abs,2020-10-01,20131,100.308
abs,2020-11-01,20131,88.61
abs,2020-12-01,20131,104.915
abs,2021-01-01,20131,107.403
abs,2021-02-01,20131,118.445
abs,2021-03-01,20131,126.047
abs,2021-04-01,20131,104.441
abs,2021-05-01,20131,92.721
abs,2021-06-01,20131,109.676
abs,2021-07-01,20131,105.783
abs,2021-08-01,20131,112.606
abs,2021-09-01,20131,112.926
abs,2021-10-01,20131,116.393
abs,2021-11-01,20131,100.966
abs,2021-12-01,20131,113.915
abs,2022-01-01,20131,112.84
abs,2022-02-01,20131,112.523
abs,2022-03-01,20131,110.893
abs,2022-04-01,20131,101.804
abs,2022-05-01,20131,104.218
abs,2022-06-01,20131,119.242
abs,2022-07-01,20131,118.833
abs,2022-08-01,20131,124.945
abs,2022-09-01,20131,112.456
abs,2022-10-01,20131,98.141
abs,2022-11-01,20131,99.603
abs,2022-12-01,20131,109.068
abs,2023-01-01,20131,104.576
abs,2023-02-01,20131,115.761
abs,2023-03-01,20131,115.513
abs,2023-04-01,20131,99.18
abs,2023-05-01,20131,104.113
abs,2023-06-01,20131,133.832
abs,2023-07-01,20131,152.57
abs,2023-08-01,20131,141.433
abs,2023-09-01,20131,132.135
abs,2023-10-01,20131,121.038
abs,2023-11-01,20131,112.701
abs,2023-12-01,20131,108.045
abs,2024-01-01,20131,110.232
abs,2024-02-01,20131,115.581
abs,2024-03-01,20131,111.115
abs,2024-04-01,20131,108.511
abs,2024-05-01,20131,114.963
abs,2024-06-01,20131,147.216
abs,2024-07-01,20131,169.666
abs,2024-08-01,20131,163.95
abs,2024-09-01,20131,148.593
abs,2024-10-01,20131,124.583
abs,2024-11-01,20131,119.506
abs,2024-12-01,20131,125.932
abs,2025-01-01,20131,122.499
abs,2025-02-01,20131,132.713
abs,2025-03-01,20131,129.859
abs,2025-04-01,20131,123.923
abs,2025-05-01,20131,125.449
abs,2025-06-01,20131,152.48
abs,2025-07-01,20131,181.152
abs,2025-08-01,20131,158.804
abs,2025-09-01,20131,143.897
abs,2025-10-01,20131,129.674
abs,2025-11-01,20131,126.713
abs,2025-12-01,20131,141.829
abs,2026-01-01,20131,135.97
abs,2026-02-01,20131,152.278
abs,2026-03-01,20131,136.625
abs,2026-04-01,20131,142.868
abs,2026-05-01,20131,133.327
abs,2026-06-01,20131,171.189
growth_yoy,2016-01-01,20131,3.898
growth_yoy,2016-02-01,20131,3.325
growth_yoy,2016-03-01,20131,5.149
growth_yoy,2016-04-01,20131,5.149
growth_yoy,2016-05-01,20131,7.189
growth_yoy,2016-06-01,20131,5.575
growth_yoy,2016-07-01,20131,5.622
growth_yoy,2016-08-01,20131,10.848
growth_yoy,2016-09-01,20131,8.76
growth_yoy,2016-10-01,20131,8.99
growth_yoy,2016-11-01,20131,10.256
growth_yoy,2016-12-01,20131,6.017
growth_yoy,2017-01-01,20131,1.831
growth_yoy,2017-02-01,20131,3.796
growth_yoy,2017-03-01,20131,4.305
growth_yoy,2017-04-01,20131,4.179
growth_yoy,2017-05-01,20131,4.098
growth_yoy,2017-06-01,20131,5.51
growth_yoy,2017-07-01,20131,2.987
growth_yoy,2017-08-01,20131,2.873
growth_yoy,2017-09-01,20131,5.93
growth_yoy,2017-10-01,20131,2.204
growth_yoy,2017-11-01,20131,8.189
growth_yoy,2017-12-01,20131,8.411
growth_yoy,2018-01-01,20131,1.974
growth_yoy,2018-02-01,20131,5.093
growth_yoy,2018-03-01,20131,-0.444
growth_yoy,2018-04-01,20131,3.061
growth_yoy,2018-05-01,20131,6.233
growth_yoy,2018-06-01,20131,4.869
growth_yoy,2018-07-01,20131,11.74
growth_yoy,2018-08-01,20131,5.55
growth_yoy,2018-09-01,20131,2.492
growth_yoy,2018-10-01,20131,4.225
growth_yoy,2018-11-01,20131,2.044
growth_yoy,2018-12-01,20131,10.416
growth_yoy,2019-01-01,20131,4.233
growth_yoy,2019-02-01,20131,5.97
growth_yoy,2019-03-01,20131,2.34
growth_yoy,2019-04-01,20131,1.575
growth_yoy,2019-05-01,20131,-2.006
growth_yoy,2019-06-01,20131,0.298
growth_yoy,2019-07-01,20131,0.344
growth_yoy,2019-08-01,20131,1.734
growth_yoy,2019-09-01,20131,0.573
growth_yoy,2019-10-01,20131,1.816
growth_yoy,2019-11-01,20131,-0.299
growth_yoy,2019-12-01,20131,-1.37
growth_yoy,2020-01-01,20131,-2.797
growth_yoy,2020-02-01,20131,1.26
growth_yoy,2020-03-01,20131,-2.173
growth_yoy,2020-04-01,20131,-23.599
growth_yoy,2020-05-01,20131,-28.633
growth_yoy,2020-06-01,20131,-22.062
growth_yoy,2020-07-01,20131,-22.843
growth_yoy,2020-08-01,20131,-21.748
growth_yoy,2020-09-01,20131,-16.396
growth_yoy,2020-10-01,20131,-16.253
growth_yoy,2020-11-01,20131,-22.314
growth_yoy,2020-12-01,20131,-9.052
growth_yoy,2021-01-01,20131,-5.25
growth_yoy,2021-02-01,20131,-0.257
growth_yoy,2021-03-01,20131,9.704
growth_yoy,2021-04-01,20131,17.494
growth_yoy,2021-05-01,20131,9.533
growth_yoy,2021-06-01,20131,16.359
growth_yoy,2021-07-01,20131,13.363
growth_yoy,2021-08-01,20131,19.922
growth_yoy,2021-09-01,20131,11.969
growth_yoy,2021-10-01,20131,16.035
growth_yoy,2021-11-01,20131,13.944
growth_yoy,2021-12-01,20131,8.578
growth_yoy,2022-01-01,20131,5.062
growth_yoy,2022-02-01,20131,-5.0
growth_yoy,2022-03-01,20131,-12.023
growth_yoy,2022-04-01,20131,-2.524
growth_yoy,2022-05-01,20131,12.4
growth_yoy,2022-06-01,20131,8.722
growth_yoy,2022-07-01,20131,12.337
growth_yoy,2022-08-01,20131,10.957
growth_yoy,2022-09-01,20131,-0.416
growth_yoy,2022-10-01,20131,-15.681
growth_yoy,2022-11-01,20131,-1.35
growth_yoy,2022-12-01,20131,-4.255
growth_yoy,2023-01-01,20131,-7.324
growth_yoy,2023-02-01,20131,2.878
growth_yoy,2023-03-01,20131,4.167
growth_yoy,2023-04-01,20131,-2.578
growth_yoy,2023-05-01,20131,-0.101
growth_yoy,2023-06-01,20131,12.235
growth_yoy,2023-07-01,20131,28.39
growth_yoy,2023-08-01,20131,13.196
growth_yoy,2023-09-01,20131,17.499
growth_yoy,2023-10-01,20131,23.33
growth_yoy,2023-11-01,20131,13.15
growth_yoy,2023-12-01,20131,-0.938
growth_yoy,2024-01-01,20131,5.408
growth_yoy,2024-02-01,20131,-0.156
growth_yoy,2024-03-01,20131,-3.807
growth_yoy,2024-04-01,20131,9.408
growth_yoy,2024-05-01,20131,10.422
growth_yoy,2024-06-01,20131,10.001
growth_yoy,2024-07-01,20131,11.205
growth_yoy,2024-08-01,20131,15.921
growth_yoy,2024-09-01,20131,12.456
growth_yoy,2024-10-01,20131,2.929
growth_yoy,2024-11-01,20131,6.038
growth_yoy,2024-12-01,20131,16.556
growth_yoy,2025-01-01,20131,11.129
growth_yoy,2025-02-01,20131,14.823
growth_yoy,2025-03-01,20131,16.868
growth_yoy,2025-04-01,20131,14.203
growth_yoy,2025-05-01,20131,9.121
growth_yoy,2025-06-01,20131,3.576
growth_yoy,2025-07-01,20131,6.77
growth_yoy,2025-08-01,20131,-3.139
growth_yoy,2025-09-01,20131,-3.161
growth_yoy,2025-10-01,20131,4.086
growth_yoy,2025-11-01,20131,6.031
growth_yoy,2025-12-01,20131,12.623
growth_yoy,2026-01-01,20131,10.996
growth_yoy,2026-02-01,20131,14.743
growth_yoy,2026-03-01,20131,5.211
growth_yoy,2026-04-01,20131,15.288
growth_yoy,2026-05-01,20131,6.279
growth_yoy,2026-06-01,20131,12.269
growth_mom,2015-02-01,20131,-5.317
growth_mom,2015-03-01,20131,7.047
growth_mom,2015-04-01,20131,-3.471
growth_mom,2015-05-01,20131,0.647
growth_mom,2015-06-01,20131,1.083
growth_mom,2015-07-01,20131,-3.933
growth_mom,2015-08-01,20131,-1.172
growth_mom,2015-09-01,20131,3.657
growth_mom,2015-10-01,20131,-0.25
growth_mom,2015-11-01,20131,-7.244
growth_mom,2015-12-01,20131,-1.941
growth_mom,2016-01-01,20131,16.905
growth_mom,2016-02-01,20131,-5.84
growth_mom,2016-03-01,20131,8.937
growth_mom,2016-04-01,20131,-3.471
growth_mom,2016-05-01,20131,2.599
growth_mom,2016-06-01,20131,-0.439
growth_mom,2016-07-01,20131,-3.891
growth_mom,2016-08-01,20131,3.717
growth_mom,2016-09-01,20131,1.705
growth_mom,2016-10-01,20131,-0.04
growth_mom,2016-11-01,20131,-6.166
growth_mom,2016-12-01,20131,-5.711
growth_mom,2017-01-01,20131,12.289
growth_mom,2017-02-01,20131,-4.022
growth_mom,2017-03-01,20131,9.472
growth_mom,2017-04-01,20131,-3.588
growth_mom,2017-05-01,20131,2.519
growth_mom,2017-06-01,20131,0.912
growth_mom,2017-07-01,20131,-6.189
growth_mom,2017-08-01,20131,3.603
growth_mom,2017-09-01,20131,4.727
growth_mom,2017-10-01,20131,-3.555
growth_mom,2017-11-01,20131,-0.672
growth_mom,2017-12-01,20131,-5.517
growth_mom,2018-01-01,20131,5.621
growth_mom,2018-02-01,20131,-1.086
growth_mom,2018-03-01,20131,3.705
growth_mom,2018-04-01,20131,-0.194
growth_mom,2018-05-01,20131,5.674
growth_mom,2018-06-01,20131,-0.383
growth_mom,2018-07-01,20131,-0.043
growth_mom,2018-08-01,20131,-2.136
growth_mom,2018-09-01,20131,1.692
growth_mom,2018-10-01,20131,-1.925
growth_mom,2018-11-01,20131,-2.75
growth_mom,2018-12-01,20131,2.234
growth_mom,2019-01-01,20131,-0.293
growth_mom,2019-02-01,20131,0.562
growth_mom,2019-03-01,20131,0.152
growth_mom,2019-04-01,20131,-0.939
growth_mom,2019-05-01,20131,1.948
growth_mom,2019-06-01,20131,1.959
growth_mom,2019-07-01,20131,0.002
growth_mom,2019-08-01,20131,-0.78
growth_mom,2019-09-01,20131,0.532
growth_mom,2019-10-01,20131,-0.713
growth_mom,2019-11-01,20131,-4.77
growth_mom,2019-12-01,20131,1.136
growth_mom,2020-01-01,20131,-1.736
growth_mom,2020-02-01,20131,4.76
growth_mom,2020-03-01,20131,-3.244
growth_mom,2020-04-01,20131,-22.635
growth_mom,2020-05-01,20131,-4.769
growth_mom,2020-06-01,20131,11.346
growth_mom,2020-07-01,20131,-1.0
growth_mom,2020-08-01,20131,0.628
growth_mom,2020-09-01,20131,7.407
growth_mom,2020-10-01,20131,-0.542
growth_mom,2020-11-01,20131,-11.662
growth_mom,2020-12-01,20131,18.401
growth_mom,2021-01-01,20131,2.372
growth_mom,2021-02-01,20131,10.281
growth_mom,2021-03-01,20131,6.418
growth_mom,2021-04-01,20131,-17.142
growth_mom,2021-05-01,20131,-11.221
growth_mom,2021-06-01,20131,18.286
growth_mom,2021-07-01,20131,-3.549
growth_mom,2021-08-01,20131,6.45
growth_mom,2021-09-01,20131,0.284
