date,state,branch,category,subcategory,cases
2019-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Keluarga Sivil,53
2019-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,5
2019-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,17
2019-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,58
2019-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,1
2019-03-01,W.P. Labuan,Labuan,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-03-01,W.P. Labuan,Labuan,Sivil,Keluarga Sivil,3
2019-03-01,W.P. Labuan,Labuan,Sivil,Sivil Luar Bidang Kuasa,3
2019-03-01,W.P. Labuan,Labuan,Sivil,Sivil Pelbagai,3
2019-03-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,13
2019-03-01,W.P. Labuan,Labuan,Syariah,Syariah Luar Bidang Kuasa,1
2019-03-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Bidang Kuasa,5
2019-03-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,3
2019-03-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Keluarga Sivil,14
2019-03-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,14
2019-03-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,7
2019-03-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,14
2019-03-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Syariah Luar Bidang Kuasa,1
2019-04-01,Johor,Johor,Jenayah,Jenayah Bidang Kuasa,1
2019-04-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,9
2019-04-01,Johor,Johor,Sivil,Keluarga Sivil,96
2019-04-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,36
2019-04-01,Johor,Johor,Sivil,Sivil Pelbagai,57
2019-04-01,Johor,Johor,Syariah,Keluarga Syariah,186
2019-04-01,Johor,Muar,Jenayah,Jenayah Bidang Kuasa,1
2019-04-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-04-01,Johor,Muar,Sivil,Keluarga Sivil,50
2019-04-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,12
2019-04-01,Johor,Muar,Sivil,Sivil Pelbagai,13
2019-04-01,Johor,Muar,Syariah,Keluarga Syariah,53
2019-04-01,Kedah,Kedah,Jenayah,Jenayah Bidang Kuasa,3
2019-04-01,Kedah,Kedah,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-04-01,Kedah,Kedah,Sivil,Keluarga Sivil,26
2019-04-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,10
2019-04-01,Kedah,Kedah,Sivil,Sivil Pelbagai,17
2019-04-01,Kedah,Kedah,Syariah,Keluarga Syariah,100
2019-04-01,Kedah,Langkawi,Jenayah,Jenayah Bidang Kuasa,2
2019-04-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,3
2019-04-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,6
2019-04-01,Kedah,Langkawi,Sivil,Sivil Pelbagai,1
2019-04-01,Kedah,Langkawi,Syariah,Keluarga Syariah,19
2019-04-01,Kelantan,Gua Musang,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-04-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,12
2019-04-01,Kelantan,Gua Musang,Syariah,Syariah Luar Bidang Kuasa,1
2019-04-01,Kelantan,Kelantan,Jenayah,Jenayah Bidang Kuasa,2
2019-04-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,14
2019-04-01,Kelantan,Kelantan,Sivil,Keluarga Sivil,1
2019-04-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,25
2019-04-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,6
2019-04-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,173
2019-04-01,Kelantan,Kelantan,Syariah,Syariah Luar Bidang Kuasa,5
2019-04-01,Melaka,Melaka,Sivil,Keluarga Sivil,18
2019-04-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,3
2019-04-01,Melaka,Melaka,Sivil,Sivil Pelbagai,3
2019-04-01,Melaka,Melaka,Syariah,Keluarga Syariah,44
2019-04-01,Negeri Sembilan,Negeri Sembilan,Sivil,Keluarga Sivil,30
2019-04-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Luar Bidang Kuasa,3
2019-04-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Pelbagai,3
2019-04-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,11
2019-04-01,Pahang,Pahang,Jenayah,Jenayah Bidang Kuasa,3
2019-04-01,Pahang,Pahang,Sivil,Keluarga Sivil,13
2019-04-01,Pahang,Pahang,Sivil,Sivil Luar Bidang Kuasa,11
2019-04-01,Pahang,Pahang,Sivil,Sivil Pelbagai,7
2019-04-01,Pahang,Pahang,Syariah,Keluarga Syariah,97
2019-04-01,Pahang,Pahang,Syariah,Syariah Luar Bidang Kuasa,1
2019-04-01,Pahang,Raub,Sivil,Keluarga Sivil,9
2019-04-01,Pahang,Raub,Sivil,Sivil Luar Bidang Kuasa,2
2019-04-01,Pahang,Raub,Sivil,Sivil Pelbagai,2
2019-04-01,Pahang,Raub,Syariah,Keluarga Syariah,27
2019-04-01,Perak,Perak,Jenayah,Jenayah Bidang Kuasa,2
2019-04-01,Perak,Perak,Jenayah,Jenayah Luar Bidang Kuasa,12
2019-04-01,Perak,Perak,Sivil,Keluarga Sivil,125
2019-04-01,Perak,Perak,Sivil,Sivil Luar Bidang Kuasa,6
2019-04-01,Perak,Perak,Sivil,Sivil Pelbagai,17
2019-04-01,Perak,Perak,Syariah,Keluarga Syariah,102
2019-04-01,Perak,Perak,Syariah,Syariah Luar Bidang Kuasa,1
2019-04-01,Perak,Taiping,Sivil,Keluarga Sivil,10
2019-04-01,Perak,Taiping,Sivil,Sivil Pelbagai,17
2019-04-01,Perak,Taiping,Syariah,Keluarga Syariah,13
2019-04-01,Perlis,Perlis,Jenayah,Jenayah Bidang Kuasa,1
2019-04-01,Perlis,Perlis,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-04-01,Perlis,Perlis,Sivil,Keluarga Sivil,3
2019-04-01,Perlis,Perlis,Sivil,Sivil Luar Bidang Kuasa,9
2019-04-01,Perlis,Perlis,Sivil,Sivil Pelbagai,5
2019-04-01,Perlis,Perlis,Syariah,Keluarga Syariah,46
2019-04-01,Pulau Pinang,Pulau Pinang,Jenayah,Jenayah Bidang Kuasa,2
2019-04-01,Pulau Pinang,Pulau Pinang,Jenayah,Jenayah Luar Bidang Kuasa,7
2019-04-01,Pulau Pinang,Pulau Pinang,Sivil,Keluarga Sivil,71
2019-04-01,Pulau Pinang,Pulau Pinang,Sivil,Sivil Luar Bidang Kuasa,9
2019-04-01,Pulau Pinang,Pulau Pinang,Sivil,Sivil Pelbagai,5
2019-04-01,Pulau Pinang,Pulau Pinang,Syariah,Keluarga Syariah,69
2019-04-01,Pulau Pinang,Pulau Pinang,Syariah,Syariah Luar Bidang Kuasa,4
2019-04-01,Sabah,Sabah,Jenayah,Jenayah Luar Bidang Kuasa,6
2019-04-01,Sabah,Sabah,Sivil,Keluarga Sivil,56
2019-04-01,Sabah,Sabah,Sivil,Sivil Luar Bidang Kuasa,21
2019-04-01,Sabah,Sabah,Sivil,Sivil Pelbagai,14
2019-04-01,Sabah,Sabah,Syariah,Keluarga Syariah,16
2019-04-01,Sabah,Sabah,Syariah,Syariah Luar Bidang Kuasa,3
2019-04-01,Sarawak,Miri,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-04-01,Sarawak,Miri,Sivil,Keluarga Sivil,97
2019-04-01,Sarawak,Miri,Sivil,Sivil Luar Bidang Kuasa,7
2019-04-01,Sarawak,Miri,Sivil,Sivil Pelbagai,1
2019-04-01,Sarawak,Miri,Syariah,Keluarga Syariah,11
2019-04-01,Sarawak,Sarawak,Jenayah,Jenayah Luar Bidang Kuasa,6
2019-04-01,Sarawak,Sarawak,Sivil,Keluarga Sivil,94
2019-04-01,Sarawak,Sarawak,Sivil,Sivil Luar Bidang Kuasa,11
2019-04-01,Sarawak,Sarawak,Sivil,Sivil Pelbagai,1
2019-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,40
2019-04-01,Sarawak,Sibu,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-04-01,Sarawak,Sibu,Sivil,Keluarga Sivil,32
2019-04-01,Sarawak,Sibu,Sivil,Sivil Luar Bidang Kuasa,1
2019-04-01,Sarawak,Sibu,Sivil,Sivil Pelbagai,2
2019-04-01,Sarawak,Sibu,Syariah,Keluarga Syariah,17
2019-04-01,Selangor,Selangor,Jenayah,Jenayah Bidang Kuasa,1
2019-04-01,Selangor,Selangor,Jenayah,Jenayah Luar Bidang Kuasa,6
2019-04-01,Selangor,Selangor,Sivil,Keluarga Sivil,77
2019-04-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,23
2019-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,24
2019-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,92
2019-04-01,Terengganu,Terengganu,Jenayah,Jenayah Bidang Kuasa,9
2019-04-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,3
2019-04-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,2
2019-04-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,4
2019-04-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,47
2019-04-01,Terengganu,Terengganu,Syariah,Syariah Luar Bidang Kuasa,2
2019-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Keluarga Sivil,68
2019-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,10
2019-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,18
2019-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,83
2019-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,4
2019-04-01,W.P. Labuan,Labuan,Sivil,Sivil Pelbagai,1
2019-04-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,14
2019-04-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Bidang Kuasa,3
2019-04-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,2
2019-04-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Keluarga Sivil,1
2019-04-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,14
2019-04-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,11
2019-04-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,17
2019-04-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Syariah Luar Bidang Kuasa,4
2019-05-01,Johor,Johor,Jenayah,Jenayah Bidang Kuasa,8
2019-05-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-05-01,Johor,Johor,Sivil,Keluarga Sivil,80
2019-05-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,22
2019-05-01,Johor,Johor,Sivil,Sivil Pelbagai,53
2019-05-01,Johor,Johor,Syariah,Keluarga Syariah,82
2019-05-01,Johor,Muar,Sivil,Keluarga Sivil,32
2019-05-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,3
2019-05-01,Johor,Muar,Sivil,Sivil Pelbagai,3
2019-05-01,Johor,Muar,Syariah,Keluarga Syariah,30
2019-05-01,Johor,Muar,Syariah,Syariah Luar Bidang Kuasa,1
2019-05-01,Kedah,Kedah,Jenayah,Jenayah Bidang Kuasa,5
2019-05-01,Kedah,Kedah,Sivil,Keluarga Sivil,25
2019-05-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,7
2019-05-01,Kedah,Kedah,Sivil,Sivil Pelbagai,7
2019-05-01,Kedah,Kedah,Syariah,Keluarga Syariah,71
2019-05-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,5
2019-05-01,Kedah,Langkawi,Sivil,Keluarga Sivil,1
2019-05-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,3
2019-05-01,Kedah,Langkawi,Syariah,Keluarga Syariah,26
2019-05-01,Kedah,Langkawi,Syariah,Syariah Luar Bidang Kuasa,1
2019-05-01,Kelantan,Gua Musang,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-05-01,Kelantan,Gua Musang,Sivil,Keluarga Sivil,1
2019-05-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,11
2019-05-01,Kelantan,Gua Musang,Syariah,Syariah Luar Bidang Kuasa,1
2019-05-01,Kelantan,Kelantan,Jenayah,Jenayah Bidang Kuasa,1
2019-05-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,12
2019-05-01,Kelantan,Kelantan,Sivil,Keluarga Sivil,3
2019-05-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,12
2019-05-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,2
2019-05-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,113
2019-05-01,Kelantan,Kelantan,Syariah,Syariah Luar Bidang Kuasa,4
2019-05-01,Melaka,Melaka,Sivil,Keluarga Sivil,15
2019-05-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,3
2019-05-01,Melaka,Melaka,Sivil,Sivil Pelbagai,2
2019-05-01,Melaka,Melaka,Syariah,Keluarga Syariah,22
2019-05-01,Negeri Sembilan,Negeri Sembilan,Sivil,Keluarga Sivil,29
2019-05-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Luar Bidang Kuasa,4
2019-05-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Pelbagai,3
2019-05-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,20
2019-05-01,Pahang,Pahang,Jenayah,Jenayah Bidang Kuasa,2
2019-05-01,Pahang,Pahang,Sivil,Keluarga Sivil,12
2019-05-01,Pahang,Pahang,Sivil,Sivil Luar Bidang Kuasa,4
2019-05-01,Pahang,Pahang,Sivil,Sivil Pelbagai,9
2019-05-01,Pahang,Pahang,Syariah,Keluarga Syariah,73
2019-05-01,Pahang,Raub,Sivil,Sivil Luar Bidang Kuasa,1
2019-05-01,Pahang,Raub,Syariah,Keluarga Syariah,15
2019-05-01,Perak,Perak,Jenayah,Jenayah Bidang Kuasa,1
2019-05-01,Perak,Perak,Sivil,Keluarga Sivil,83
2019-05-01,Perak,Perak,Sivil,Sivil Luar Bidang Kuasa,3
2019-05-01,Perak,Perak,Sivil,Sivil Pelbagai,8
2019-05-01,Perak,Perak,Syariah,Keluarga Syariah,69
2019-05-01,Perak,Taiping,Sivil,Keluarga Sivil,7
2019-05-01,Perak,Taiping,Sivil,Sivil Pelbagai,9
2019-05-01,Perak,Taiping,Syariah,Keluarga Syariah,14
2019-05-01,Perlis,Perlis,Jenayah,Jenayah Bidang Kuasa,2
2019-05-01,Perlis,Perlis,Jenayah,Jenayah Luar Bidang Kuasa,2
2019-05-01,Perlis,Perlis,Sivil,Keluarga Sivil,2
2019-05-01,Perlis,Perlis,Sivil,Sivil Luar Bidang Kuasa,9
2019-05-01,Perlis,Perlis,Sivil,Sivil Pelbagai,4
2019-05-01,Perlis,Perlis,Syariah,Keluarga Syariah,36
2019-05-01,Perlis,Perlis,Syariah,Syariah Luar Bidang Kuasa,1
2019-05-01,Pulau Pinang,Pulau Pinang,Sivil,Keluarga Sivil,29
2019-05-01,Pulau Pinang,Pulau Pinang,Sivil,Sivil Luar Bidang Kuasa,4
2019-05-01,Pulau Pinang,Pulau Pinang,Sivil,Sivil Pelbagai,1
2019-05-01,Pulau Pinang,Pulau Pinang,Syariah,Keluarga Syariah,28
2019-05-01,Sabah,Sabah,Jenayah,Jenayah Bidang Kuasa,1
2019-05-01,Sabah,Sabah,Jenayah,Jenayah Luar Bidang Kuasa,8
2019-05-01,Sabah,Sabah,Sivil,Keluarga Sivil,31
2019-05-01,Sabah,Sabah,Sivil,Sivil Luar Bidang Kuasa,13
2019-05-01,Sabah,Sabah,Sivil,Sivil Pelbagai,17
2019-05-01,Sabah,Sabah,Syariah,Keluarga Syariah,30
2019-05-01,Sabah,Sabah,Syariah,Syariah Luar Bidang Kuasa,8
2019-05-01,Sarawak,Miri,Jenayah,Jenayah Luar Bidang Kuasa,2
2019-05-01,Sarawak,Miri,Sivil,Keluarga Sivil,71
2019-05-01,Sarawak,Miri,Sivil,Sivil Luar Bidang Kuasa,6
2019-05-01,Sarawak,Miri,Sivil,Sivil Pelbagai,3
2019-05-01,Sarawak,Miri,Syariah,Keluarga Syariah,18
2019-05-01,Sarawak,Sarawak,Jenayah,Jenayah Luar Bidang Kuasa,8
2019-05-01,Sarawak,Sarawak,Sivil,Keluarga Sivil,70
2019-05-01,Sarawak,Sarawak,Sivil,Sivil Luar Bidang Kuasa,13
2019-05-01,Sarawak,Sarawak,Sivil,Sivil Pelbagai,2
2019-05-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,33
2019-05-01,Sarawak,Sibu,Jenayah,Jenayah Luar Bidang Kuasa,2
2019-05-01,Sarawak,Sibu,Sivil,Keluarga Sivil,25
2019-05-01,Sarawak,Sibu,Sivil,Sivil Luar Bidang Kuasa,1
2019-05-01,Sarawak,Sibu,Sivil,Sivil Pelbagai,2
2019-05-01,Sarawak,Sibu,Syariah,Keluarga Syariah,21
2019-05-01,Selangor,Selangor,Jenayah,Jenayah Bidang Kuasa,1
2019-05-01,Selangor,Selangor,Jenayah,Jenayah Luar Bidang Kuasa,5
2019-05-01,Selangor,Selangor,Sivil,Keluarga Sivil,78
2019-05-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,19
2019-05-01,Selangor,Selangor,Sivil,Sivil Pelbagai,21
2019-05-01,Selangor,Selangor,Syariah,Keluarga Syariah,81
2019-05-01,Selangor,Selangor,Syariah,Syariah Luar Bidang Kuasa,2
2019-05-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-05-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,3
2019-05-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,1
2019-05-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,30
2019-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,Jenayah Bidang Kuasa,1
2019-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Keluarga Sivil,53
2019-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,12
2019-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,14
2019-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,63
2019-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,6
2019-05-01,W.P. Labuan,Labuan,Jenayah,Jenayah Bidang Kuasa,1
2019-05-01,W.P. Labuan,Labuan,Sivil,Keluarga Sivil,3
2019-05-01,W.P. Labuan,Labuan,Sivil,Sivil Pelbagai,4
2019-05-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,11
2019-05-01,W.P. Labuan,Labuan,Syariah,Syariah Luar Bidang Kuasa,1
2019-05-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,4
2019-05-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Keluarga Sivil,3
2019-05-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,15
2019-05-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,6
2019-05-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,20
2019-06-01,Johor,Johor,Jenayah,Jenayah Bidang Kuasa,2
2019-06-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,6
2019-06-01,Johor,Johor,Sivil,Keluarga Sivil,99
2019-06-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,23
2019-06-01,Johor,Johor,Sivil,Sivil Pelbagai,36
2019-06-01,Johor,Johor,Syariah,Keluarga Syariah,122
2019-06-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-06-01,Johor,Muar,Sivil,Keluarga Sivil,21
2019-06-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,5
2019-06-01,Johor,Muar,Sivil,Sivil Pelbagai,4
2019-06-01,Johor,Muar,Syariah,Keluarga Syariah,25
2019-06-01,Kedah,Kedah,Sivil,Keluarga Sivil,23
2019-06-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,7
2019-06-01,Kedah,Kedah,Sivil,Sivil Pelbagai,4
2019-06-01,Kedah,Kedah,Syariah,Keluarga Syariah,102
2019-06-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-06-01,Kedah,Langkawi,Sivil,Keluarga Sivil,3
2019-06-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,5
2019-06-01,Kedah,Langkawi,Sivil,Sivil Pelbagai,1
2019-06-01,Kedah,Langkawi,Syariah,Keluarga Syariah,24
2019-06-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,1
2019-06-01,Kelantan,Kelantan,Jenayah,Jenayah Bidang Kuasa,4
2019-06-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,4
2019-06-01,Kelantan,Kelantan,Sivil,Keluarga Sivil,4
2019-06-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,16
2019-06-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,8
2019-06-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,138
2019-06-01,Kelantan,Kelantan,Syariah,Syariah Luar Bidang Kuasa,2
2019-06-01,Melaka,Melaka,Sivil,Keluarga Sivil,20
2019-06-01,Melaka,Melaka,Sivil,Sivil Pelbagai,8
2019-06-01,Melaka,Melaka,Syariah,Keluarga Syariah,16
2019-06-01,Negeri Sembilan,Negeri Sembilan,Sivil,Keluarga Sivil,18
2019-06-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Luar Bidang Kuasa,6
2019-06-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,11
2019-06-01,Pahang,Pahang,Sivil,Keluarga Sivil,9
2019-06-01,Pahang,Pahang,Sivil,Sivil Luar Bidang Kuasa,4
2019-06-01,Pahang,Pahang,Sivil,Sivil Pelbagai,6
2019-06-01,Pahang,Pahang,Syariah,Keluarga Syariah,68
2019-06-01,Pahang,Raub,Sivil,Keluarga Sivil,2
2019-06-01,Pahang,Raub,Sivil,Sivil Pelbagai,2
2019-06-01,Pahang,Raub,Syariah,Keluarga Syariah,13
2019-06-01,Perak,Perak,Jenayah,Jenayah Bidang Kuasa,1
2019-06-01,Perak,Perak,Jenayah,Jenayah Luar Bidang Kuasa,4
2019-06-01,Perak,Perak,Sivil,Keluarga Sivil,63
2019-06-01,Perak,Perak,Sivil,Sivil Luar Bidang Kuasa,9
2019-06-01,Perak,Perak,Sivil,Sivil Pelbagai,17
2019-06-01,Perak,Perak,Syariah,Keluarga Syariah,50
2019-06-01,Perak,Taiping,Sivil,Keluarga Sivil,9
2019-06-01,Perak,Taiping,Sivil,Sivil Pelbagai,7
2019-06-01,Perak,Taiping,Syariah,Keluarga Syariah,19
2019-06-01,Perlis,Perlis,Jenayah,Jenayah Luar Bidang Kuasa,2
2019-06-01,Perlis,Perlis,Sivil,Keluarga Sivil,2
2019-06-01,Perlis,Perlis,Sivil,Sivil Luar Bidang Kuasa,7
2019-06-01,Perlis,Perlis,Sivil,Sivil Pelbagai,2
2019-06-01,Perlis,Perlis,Syariah,Keluarga Syariah,33
2019-06-01,Perlis,Perlis,Syariah,Syariah Luar Bidang Kuasa,1
2019-06-01,Pulau Pinang,Pulau Pinang,Jenayah,Jenayah Luar Bidang Kuasa,5
2019-06-01,Pulau Pinang,Pulau Pinang,Sivil,Keluarga Sivil,38
2019-06-01,Pulau Pinang,Pulau Pinang,Sivil,Sivil Luar Bidang Kuasa,8
2019-06-01,Pulau Pinang,Pulau Pinang,Sivil,Sivil Pelbagai,2
2019-06-01,Pulau Pinang,Pulau Pinang,Syariah,Keluarga Syariah,36
2019-06-01,Sabah,Sabah,Jenayah,Jenayah Luar Bidang Kuasa,5
2019-06-01,Sabah,Sabah,Sivil,Keluarga Sivil,43
2019-06-01,Sabah,Sabah,Sivil,Sivil Luar Bidang Kuasa,7
2019-06-01,Sabah,Sabah,Sivil,Sivil Pelbagai,14
2019-06-01,Sabah,Sabah,Syariah,Keluarga Syariah,29
2019-06-01,Sabah,Sabah,Syariah,Syariah Luar Bidang Kuasa,3
2019-06-01,Sarawak,Miri,Sivil,Keluarga Sivil,30
2019-06-01,Sarawak,Miri,Sivil,Sivil Luar Bidang Kuasa,1
2019-06-01,Sarawak,Miri,Sivil,Sivil Pelbagai,1
2019-06-01,Sarawak,Miri,Syariah,Keluarga Syariah,13
2019-06-01,Sarawak,Sarawak,Jenayah,Jenayah Luar Bidang Kuasa,1
2019-06-01,Sarawak,Sarawak,Sivil,Keluarga Sivil,100
2019-06-01,Sarawak,Sarawak,Sivil,Sivil Luar Bidang Kuasa,13
2019-06-01,Sarawak,Sarawak,Sivil,Sivil Pelbagai,1
2019-06-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,41
2019-06-01,Sarawak,Sibu,Jenayah,Jenayah Luar Bidang Kuasa,2
2019-06-01,Sarawak,Sibu,Sivil,Keluarga Sivil,36
2019-06-01,Sarawak,Sibu,Sivil,Sivil Luar Bidang Kuasa,2
2019-06-01,Sarawak,Sibu,Syariah,Keluarga Syariah,10
2019-06-01,Sarawak,Sibu,Syariah,Syariah Luar Bidang Kuasa,1
2019-06-01,Selangor,Selangor,Jenayah,Jenayah Luar Bidang Kuasa,8
2019-06-01,Selangor,Selangor,Sivil,Keluarga Sivil,57
2019-06-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,16
2019-06-01,Selangor,Selangor,Sivil,Sivil Pelbagai,14
2019-06-01,Selangor,Selangor,Syariah,Keluarga Syariah,87
2019-06-01,Selangor,Selangor,Syariah,Syariah Luar Bidang Kuasa,4
2019-06-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,2
2019-06-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,2
2019-06-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,1
2019-06-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,27
2019-06-01,Terengganu,Terengganu,Syariah,Syariah Luar Bidang Kuasa,1
2019-06-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,Jenayah Bidang Kuasa,1
2019-06-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Keluarga Sivil,39
