series,date,section,index,index_sa
growth_yoy,2025-12-01,D,4.064,
growth_yoy,2026-01-01,D,4.932,
growth_yoy,2026-02-01,D,4.669,
growth_yoy,2026-03-01,D,9.568,
growth_yoy,2026-04-01,D,10.557,
growth_yoy,2026-05-01,D,9.992,
growth_yoy,2026-06-01,D,10.177,
growth_yoy,2026-07-01,D,6.672,
growth_mom,2010-02-01,D,-0.401,
growth_mom,2010-03-01,D,1.107,
growth_mom,2010-04-01,D,-0.796,
growth_mom,2010-05-01,D,0.602,
growth_mom,2010-06-01,D,-0.499,
growth_mom,2010-07-01,D,0.501,
growth_mom,2010-08-01,D,-0.698,
growth_mom,2010-09-01,D,0.201,
growth_mom,2010-10-01,D,0.301,
growth_mom,2010-11-01,D,-0.599,
growth_mom,2010-12-01,D,1.709,
growth_mom,2011-01-01,D,-0.296,
growth_mom,2011-02-01,D,-1.09,
growth_mom,2011-03-01,D,1.403,
growth_mom,2011-04-01,D,-0.593,
growth_mom,2011-05-01,D,0.099,
growth_mom,2011-06-01,D,0.596,
growth_mom,2011-07-01,D,2.468,
growth_mom,2011-08-01,D,2.216,
growth_mom,2011-09-01,D,1.508,
growth_mom,2011-10-01,D,-0.464,
growth_mom,2011-11-01,D,1.679,
growth_mom,2011-12-01,D,-1.009,
growth_mom,2012-01-01,D,0.371,
growth_mom,2012-02-01,D,-0.831,
growth_mom,2012-03-01,D,0.931,
growth_mom,2012-04-01,D,-2.03,
growth_mom,2012-05-01,D,0.753,
growth_mom,2012-06-01,D,0.187,
growth_mom,2012-07-01,D,-0.56,
growth_mom,2012-08-01,D,0.375,
growth_mom,2012-09-01,D,-0.561,
growth_mom,2012-10-01,D,0.752,
growth_mom,2012-11-01,D,-0.093,
growth_mom,2012-12-01,D,0.747,
growth_mom,2013-01-01,D,-0.556,
growth_mom,2013-02-01,D,0.186,
growth_mom,2013-03-01,D,0.744,
growth_mom,2013-04-01,D,-0.831,
growth_mom,2013-05-01,D,0.931,
growth_mom,2013-06-01,D,0.185,
growth_mom,2013-07-01,D,-0.46,
growth_mom,2013-08-01,D,-0.555,
growth_mom,2013-09-01,D,0.651,
growth_mom,2013-10-01,D,0.0,
growth_mom,2013-11-01,D,-0.739,
growth_mom,2013-12-01,D,0.0,
growth_mom,2014-01-01,D,2.793,
growth_mom,2014-02-01,D,8.514,
growth_mom,2014-03-01,D,1.419,
growth_mom,2014-04-01,D,-0.741,
growth_mom,2014-05-01,D,0.746,
growth_mom,2014-06-01,D,0.0,
growth_mom,2014-07-01,D,0.905,
growth_mom,2014-08-01,D,0.571,
growth_mom,2014-09-01,D,-4.785,
growth_mom,2014-10-01,D,-0.341,
growth_mom,2014-11-01,D,-1.111,
growth_mom,2014-12-01,D,0.691,
growth_mom,2015-01-01,D,-0.601,
growth_mom,2015-02-01,D,0.259,
growth_mom,2015-03-01,D,0.689,
growth_mom,2015-04-01,D,-2.224,
growth_mom,2015-05-01,D,0.612,
growth_mom,2015-06-01,D,-0.348,
growth_mom,2015-07-01,D,-2.007,
growth_mom,2015-08-01,D,-0.356,
growth_mom,2015-09-01,D,-0.089,
growth_mom,2015-10-01,D,0.089,
growth_mom,2015-11-01,D,-0.894,
growth_mom,2015-12-01,D,-0.09,
growth_mom,2016-01-01,D,0.181,
growth_mom,2016-02-01,D,0.18,
growth_mom,2016-03-01,D,-0.09,
growth_mom,2016-04-01,D,-1.08,
growth_mom,2016-05-01,D,0.91,
growth_mom,2016-06-01,D,2.164,
growth_mom,2016-07-01,D,-0.265,
growth_mom,2016-08-01,D,0.354,
growth_mom,2016-09-01,D,0.0,
growth_mom,2016-10-01,D,0.794,
growth_mom,2016-11-01,D,-0.087,
growth_mom,2016-12-01,D,0.438,
growth_mom,2017-01-01,D,-0.087,
growth_mom,2017-02-01,D,-0.087,-0.522
growth_mom,2017-03-01,D,0.262,-0.35
growth_mom,2017-04-01,D,-0.261,0.614
growth_mom,2017-05-01,D,-0.262,-0.697
growth_mom,2017-06-01,D,0.0,-0.439
growth_mom,2017-07-01,D,0.613,1.058
growth_mom,2017-08-01,D,0.348,0.524
growth_mom,2017-09-01,D,-0.434,-0.174
growth_mom,2017-10-01,D,-0.174,-0.174
growth_mom,2017-11-01,D,0.175,0.697
growth_mom,2017-12-01,D,-0.261,-0.519
growth_mom,2018-01-01,D,-0.349,-0.435
growth_mom,2018-02-01,D,1.139,0.699
growth_mom,2018-03-01,D,0.78,0.173
growth_mom,2018-04-01,D,-0.086,0.866
growth_mom,2018-05-01,D,0.344,-0.086
growth_mom,2018-06-01,D,-0.772,-1.289
growth_mom,2018-07-01,D,0.432,0.87
growth_mom,2018-08-01,D,-0.172,0.0
growth_mom,2018-09-01,D,-0.086,0.173
growth_mom,2018-10-01,D,-0.086,-0.086
growth_mom,2018-11-01,D,0.345,0.776
growth_mom,2018-12-01,D,0.086,-0.086
growth_mom,2019-01-01,D,0.258,0.257
growth_mom,2019-02-01,D,-0.257,-0.683
growth_mom,2019-03-01,D,2.15,1.634
growth_mom,2019-04-01,D,-0.758,-0.338
growth_mom,2019-05-01,D,0.085,0.0
growth_mom,2019-06-01,D,-0.169,-0.085
growth_mom,2019-07-01,D,0.17,0.0
growth_mom,2019-08-01,D,0.424,0.34
growth_mom,2019-09-01,D,-0.928,-0.423
growth_mom,2019-10-01,D,-0.085,0.0
growth_mom,2019-11-01,D,-0.341,-0.34
growth_mom,2019-12-01,D,0.684,0.597
growth_mom,2020-01-01,D,0.085,0.339
growth_mom,2020-02-01,D,0.34,-0.085
growth_mom,2020-03-01,D,0.169,-0.338
growth_mom,2020-04-01,D,-0.253,0.17
growth_mom,2020-05-01,D,-0.254,-0.254
growth_mom,2020-06-01,D,-0.594,-0.51
growth_mom,2020-07-01,D,-0.512,-0.769
growth_mom,2020-08-01,D,-0.172,-0.258
growth_mom,2020-09-01,D,0.086,0.604
growth_mom,2020-10-01,D,-0.43,-0.343
growth_mom,2020-11-01,D,0.69,0.688
growth_mom,2020-12-01,D,-0.857,-0.94
growth_mom,2021-01-01,D,-0.086,0.0
growth_mom,2021-02-01,D,0.26,-0.086
growth_mom,2021-03-01,D,0.777,0.432
growth_mom,2021-04-01,D,0.257,0.344
growth_mom,2021-05-01,D,0.683,0.686
growth_mom,2021-06-01,D,-0.848,-0.426
growth_mom,2021-07-01,D,-0.171,-0.427
growth_mom,2021-08-01,D,0.086,0.086
growth_mom,2021-09-01,D,-0.514,-0.172
growth_mom,2021-10-01,D,0.43,0.773
growth_mom,2021-11-01,D,-0.257,-0.682
growth_mom,2021-12-01,D,0.086,0.429
growth_mom,2022-01-01,D,0.086,0.0
growth_mom,2022-02-01,D,0.172,-0.171
growth_mom,2022-03-01,D,0.171,-0.342
growth_mom,2022-04-01,D,0.684,0.687
growth_mom,2022-05-01,D,-0.509,-0.512
growth_mom,2022-06-01,D,-0.427,0.0
growth_mom,2022-07-01,D,0.857,0.943
growth_mom,2022-08-01,D,0.085,0.0
growth_mom,2022-09-01,D,-0.17,0.255
growth_mom,2022-10-01,D,0.425,0.508
growth_mom,2022-11-01,D,-0.085,-0.253
growth_mom,2022-12-01,D,-0.254,-0.169
growth_mom,2023-01-01,D,0.255,0.169
growth_mom,2023-02-01,D,0.0,-0.169
growth_mom,2023-03-01,D,0.508,0.085
growth_mom,2023-04-01,D,-0.59,-0.846
growth_mom,2023-05-01,D,0.594,0.853
growth_mom,2023-06-01,D,-0.59,-0.169
growth_mom,2023-07-01,D,-0.085,-0.169
growth_mom,2023-08-01,D,-0.085,-0.085
growth_mom,2023-09-01,D,0.425,0.68
growth_mom,2023-10-01,D,-0.592,-0.759
growth_mom,2023-11-01,D,-0.17,-0.085
growth_mom,2023-12-01,D,-0.256,-0.085
growth_mom,2024-01-01,D,0.085,0.0
growth_mom,2024-02-01,D,0.854,0.681
growth_mom,2024-03-01,D,0.508,0.085
growth_mom,2024-04-01,D,0.337,0.085
growth_mom,2024-05-01,D,1.092,1.351
growth_mom,2024-06-01,D,-1.08,-0.667
growth_mom,2024-07-01,D,-0.756,-0.839
growth_mom,2024-08-01,D,0.592,0.592
growth_mom,2024-09-01,D,-0.336,-0.084
growth_mom,2024-10-01,D,-0.084,-0.337
growth_mom,2024-11-01,D,-0.084,0.084
growth_mom,2024-12-01,D,-0.169,0.0
growth_mom,2025-01-01,D,-0.423,
growth_mom,2025-02-01,D,0.17,
growth_mom,2025-03-01,D,0.255,
growth_mom,2025-04-01,D,0.254,
growth_mom,2025-05-01,D,0.591,
growth_mom,2025-06-01,D,-0.168,
growth_mom,2025-07-01,D,3.364,
growth_mom,2025-08-01,D,0.732,
growth_mom,2025-09-01,D,0.081,
growth_mom,2025-10-01,D,-0.323,
growth_mom,2025-11-01,D,-0.243,
growth_mom,2025-12-01,D,-0.244,
growth_mom,2026-01-01,D,0.407,
growth_mom,2026-02-01,D,-0.081,
growth_mom,2026-03-01,D,4.947,
growth_mom,2026-04-01,D,1.159,
growth_mom,2026-05-01,D,0.076,
growth_mom,2026-06-01,D,0.0,
growth_mom,2026-07-01,D,0.076,
abs,2010-01-01,E,99.2,
abs,2010-02-01,E,99.1,
abs,2010-03-01,E,99.2,
abs,2010-04-01,E,99.9,
abs,2010-05-01,E,101.5,
abs,2010-06-01,E,99.9,
abs,2010-07-01,E,99.6,
abs,2010-08-01,E,99.4,
abs,2010-09-01,E,99.5,
abs,2010-10-01,E,99.8,
abs,2010-11-01,E,101.0,
abs,2010-12-01,E,102.0,
abs,2011-01-01,E,102.8,
abs,2011-02-01,E,103.0,
abs,2011-03-01,E,104.3,
abs,2011-04-01,E,103.9,
abs,2011-05-01,E,104.3,
abs,2011-06-01,E,104.9,
abs,2011-07-01,E,105.1,
abs,2011-08-01,E,105.0,
abs,2011-09-01,E,103.9,
abs,2011-10-01,E,104.9,
abs,2011-11-01,E,104.2,
abs,2011-12-01,E,104.3,
abs,2012-01-01,E,103.5,
abs,2012-02-01,E,104.1,
abs,2012-03-01,E,104.1,
abs,2012-04-01,E,103.0,
abs,2012-05-01,E,103.5,
abs,2012-06-01,E,104.3,
abs,2012-07-01,E,105.2,
abs,2012-08-01,E,103.6,
abs,2012-09-01,E,104.4,
abs,2012-10-01,E,104.2,
abs,2012-11-01,E,104.5,
abs,2012-12-01,E,104.6,
abs,2013-01-01,E,105.6,
abs,2013-02-01,E,104.1,
abs,2013-03-01,E,104.7,
abs,2013-04-01,E,105.3,
abs,2013-05-01,E,104.2,
abs,2013-06-01,E,106.4,
abs,2013-07-01,E,108.0,
abs,2013-08-01,E,106.3,
abs,2013-09-01,E,107.9,
abs,2013-10-01,E,110.8,
abs,2013-11-01,E,108.3,
abs,2013-12-01,E,108.1,
abs,2014-01-01,E,106.6,
abs,2014-02-01,E,107.6,
abs,2014-03-01,E,107.7,
abs,2014-04-01,E,109.0,
abs,2014-05-01,E,107.1,
abs,2014-06-01,E,108.4,
abs,2014-07-01,E,106.8,
abs,2014-08-01,E,106.9,
abs,2014-09-01,E,107.5,
abs,2014-10-01,E,107.6,
abs,2014-11-01,E,108.3,
abs,2014-12-01,E,107.1,
abs,2015-01-01,E,107.4,
abs,2015-02-01,E,103.8,
abs,2015-03-01,E,107.8,
abs,2015-04-01,E,108.0,
abs,2015-05-01,E,109.1,
abs,2015-06-01,E,111.1,
abs,2015-07-01,E,110.6,
abs,2015-08-01,E,112.2,
abs,2015-09-01,E,112.1,
abs,2015-10-01,E,113.5,
abs,2015-11-01,E,113.8,
abs,2015-12-01,E,114.1,
abs,2016-01-01,E,113.0,
abs,2016-02-01,E,112.9,
abs,2016-03-01,E,112.8,
abs,2016-04-01,E,115.2,
abs,2016-05-01,E,114.2,
abs,2016-06-01,E,114.9,
abs,2016-07-01,E,113.8,
abs,2016-08-01,E,114.3,
abs,2016-09-01,E,114.8,
abs,2016-10-01,E,115.2,
abs,2016-11-01,E,114.2,
abs,2016-12-01,E,114.6,
abs,2017-01-01,E,113.0,
abs,2017-02-01,E,112.8,
abs,2017-03-01,E,113.9,
abs,2017-04-01,E,114.0,
abs,2017-05-01,E,114.5,
abs,2017-06-01,E,114.1,
abs,2017-07-01,E,114.3,
abs,2017-08-01,E,115.2,
abs,2017-09-01,E,114.3,
abs,2017-10-01,E,114.8,
abs,2017-11-01,E,114.4,
abs,2017-12-01,E,114.1,
abs,2018-01-01,E,114.1,
abs,2018-02-01,E,114.2,
abs,2018-03-01,E,114.0,
abs,2018-04-01,E,115.2,
abs,2018-05-01,E,114.6,
abs,2018-06-01,E,113.9,
abs,2018-07-01,E,114.6,
abs,2018-08-01,E,114.6,
abs,2018-09-01,E,114.8,
abs,2018-10-01,E,113.7,
abs,2018-11-01,E,114.3,
abs,2018-12-01,E,115.0,
abs,2019-01-01,E,113.0,
abs,2019-02-01,E,111.9,
abs,2019-03-01,E,112.1,
abs,2019-04-01,E,112.2,
abs,2019-05-01,E,112.0,
abs,2019-06-01,E,111.8,
abs,2019-07-01,E,111.4,
abs,2019-08-01,E,111.6,
abs,2019-09-01,E,111.6,
abs,2019-10-01,E,111.6,
abs,2019-11-01,E,111.7,
abs,2019-12-01,E,111.7,
abs,2020-01-01,E,111.7,
abs,2020-02-01,E,111.0,
abs,2020-03-01,E,111.8,
abs,2020-04-01,E,111.1,
abs,2020-05-01,E,110.8,
abs,2020-06-01,E,110.5,
abs,2020-07-01,E,110.7,
abs,2020-08-01,E,112.4,
abs,2020-09-01,E,112.7,
abs,2020-10-01,E,112.7,
abs,2020-11-01,E,112.7,
abs,2020-12-01,E,112.5,
abs,2021-01-01,E,112.3,
abs,2021-02-01,E,111.9,
abs,2021-03-01,E,111.7,
abs,2021-04-01,E,112.4,
abs,2021-05-01,E,112.5,
abs,2021-06-01,E,112.3,
abs,2021-07-01,E,112.1,
abs,2021-08-01,E,111.9,
abs,2021-09-01,E,111.8,
abs,2021-10-01,E,111.9,
abs,2021-11-01,E,112.9,
abs,2021-12-01,E,113.5,
abs,2022-01-01,E,113.7,114.1
abs,2022-02-01,E,113.5,113.5
abs,2022-03-01,E,113.6,113.0
abs,2022-04-01,E,113.8,113.2
abs,2022-05-01,E,113.9,113.4
abs,2022-06-01,E,114.7,114.6
abs,2022-07-01,E,114.4,114.4
abs,2022-08-01,E,115.3,115.2
abs,2022-09-01,E,116.6,117.0
abs,2022-10-01,E,117.4,117.9
abs,2022-11-01,E,117.6,117.9
abs,2022-12-01,E,117.8,118.2
abs,2023-01-01,E,118.0,117.6
abs,2023-02-01,E,117.7,117.8
abs,2023-03-01,E,117.4,117.8
abs,2023-04-01,E,117.4,117.6
abs,2023-05-01,E,117.3,117.7
abs,2023-06-01,E,118.4,118.5
abs,2023-07-01,E,118.0,118.5
abs,2023-08-01,E,118.2,118.4
abs,2023-09-01,E,117.7,117.5
abs,2023-10-01,E,118.6,118.1
abs,2023-11-01,E,118.8,118.3
abs,2023-12-01,E,118.3,117.8
abs,2024-01-01,E,118.7,118.3
abs,2024-02-01,E,121.9,122.0
abs,2024-03-01,E,124.4,124.8
abs,2024-04-01,E,125.8,126.1
abs,2024-05-01,E,127.5,128.0
abs,2024-06-01,E,127.6,127.7
abs,2024-07-01,E,128.6,129.2
abs,2024-08-01,E,127.6,127.9
abs,2024-09-01,E,126.9,126.7
abs,2024-10-01,E,126.8,126.3
abs,2024-11-01,E,126.6,126.0
abs,2024-12-01,E,126.2,125.7
abs,2025-01-01,E,127.7,127.4
abs,2025-02-01,E,125.4,125.9
abs,2025-03-01,E,125.3,125.6
abs,2025-04-01,E,126.9,126.8
abs,2025-05-01,E,127.2,127.0
abs,2025-06-01,E,127.4,127.2
abs,2025-07-01,E,128.5,128.2
abs,2025-08-01,E,132.0,131.9
abs,2025-09-01,E,138.4,138.5
abs,2025-10-01,E,140.5,140.2
abs,2025-11-01,E,139.4,139.5
abs,2025-12-01,E,139.9,139.9
abs,2026-01-01,E,140.7,140.3
abs,2026-02-01,E,140.3,140.9
abs,2026-03-01,E,139.4,139.8
abs,2026-04-01,E,140.6,140.4
abs,2026-05-01,E,141.5,141.3
abs,2026-06-01,E,143.6,143.3
abs,2026-07-01,E,141.6,141.2
growth_yoy,2011-01-01,E,3.629,
growth_yoy,2011-02-01,E,3.935,
growth_yoy,2011-03-01,E,5.141,
growth_yoy,2011-04-01,E,4.004,
growth_yoy,2011-05-01,E,2.759,
growth_yoy,2011-06-01,E,5.005,
growth_yoy,2011-07-01,E,5.522,
growth_yoy,2011-08-01,E,5.634,
growth_yoy,2011-09-01,E,4.422,
growth_yoy,2011-10-01,E,5.11,
growth_yoy,2011-11-01,E,3.168,
growth_yoy,2011-12-01,E,2.255,
growth_yoy,2012-01-01,E,0.681,
growth_yoy,2012-02-01,E,1.068,
growth_yoy,2012-03-01,E,-0.192,
growth_yoy,2012-04-01,E,-0.866,
growth_yoy,2012-05-01,E,-0.767,
growth_yoy,2012-06-01,E,-0.572,
growth_yoy,2012-07-01,E,0.095,
growth_yoy,2012-08-01,E,-1.333,
growth_yoy,2012-09-01,E,0.481,
growth_yoy,2012-10-01,E,-0.667,
growth_yoy,2012-11-01,E,0.288,
growth_yoy,2012-12-01,E,0.288,
growth_yoy,2013-01-01,E,2.029,
growth_yoy,2013-02-01,E,0.0,
growth_yoy,2013-03-01,E,0.576,
growth_yoy,2013-04-01,E,2.233,
growth_yoy,2013-05-01,E,0.676,
growth_yoy,2013-06-01,E,2.013,
growth_yoy,2013-07-01,E,2.662,
growth_yoy,2013-08-01,E,2.606,
growth_yoy,2013-09-01,E,3.352,
growth_yoy,2013-10-01,E,6.334,
growth_yoy,2013-11-01,E,3.636,
growth_yoy,2013-12-01,E,3.346,
growth_yoy,2014-01-01,E,0.947,
growth_yoy,2014-02-01,E,3.362,
growth_yoy,2014-03-01,E,2.865,
growth_yoy,2014-04-01,E,3.514,
growth_yoy,2014-05-01,E,2.783,
growth_yoy,2014-06-01,E,1.88,
growth_yoy,2014-07-01,E,-1.111,
growth_yoy,2014-08-01,E,0.564,
growth_yoy,2014-09-01,E,-0.371,
growth_yoy,2014-10-01,E,-2.888,
growth_yoy,2014-11-01,E,0.0,
growth_yoy,2014-12-01,E,-0.925,
growth_yoy,2015-01-01,E,0.75,
growth_yoy,2015-02-01,E,-3.532,
growth_yoy,2015-03-01,E,0.093,
growth_yoy,2015-04-01,E,-0.917,
growth_yoy,2015-05-01,E,1.867,
growth_yoy,2015-06-01,E,2.491,
growth_yoy,2015-07-01,E,3.558,
growth_yoy,2015-08-01,E,4.958,
growth_yoy,2015-09-01,E,4.279,
growth_yoy,2015-10-01,E,5.483,
growth_yoy,2015-11-01,E,5.078,
growth_yoy,2015-12-01,E,6.536,
growth_yoy,2016-01-01,E,5.214,
growth_yoy,2016-02-01,E,8.767,
growth_yoy,2016-03-01,E,4.638,
growth_yoy,2016-04-01,E,6.667,
growth_yoy,2016-05-01,E,4.675,
growth_yoy,2016-06-01,E,3.42,
growth_yoy,2016-07-01,E,2.893,
growth_yoy,2016-08-01,E,1.872,
growth_yoy,2016-09-01,E,2.409,
growth_yoy,2016-10-01,E,1.498,
growth_yoy,2016-11-01,E,0.351,
growth_yoy,2016-12-01,E,0.438,
growth_yoy,2017-01-01,E,0.0,
growth_yoy,2017-02-01,E,-0.089,
growth_yoy,2017-03-01,E,0.975,
growth_yoy,2017-04-01,E,-1.042,
growth_yoy,2017-05-01,E,0.263,
growth_yoy,2017-06-01,E,-0.696,
growth_yoy,2017-07-01,E,0.439,
growth_yoy,2017-08-01,E,0.787,
growth_yoy,2017-09-01,E,-0.436,
growth_yoy,2017-10-01,E,-0.347,
growth_yoy,2017-11-01,E,0.175,
growth_yoy,2017-12-01,E,-0.436,
growth_yoy,2018-01-01,E,0.973,
growth_yoy,2018-02-01,E,1.241,
growth_yoy,2018-03-01,E,0.088,
growth_yoy,2018-04-01,E,1.053,
growth_yoy,2018-05-01,E,0.087,
growth_yoy,2018-06-01,E,-0.175,
growth_yoy,2018-07-01,E,0.262,
growth_yoy,2018-08-01,E,-0.521,
growth_yoy,2018-09-01,E,0.437,
growth_yoy,2018-10-01,E,-0.958,
growth_yoy,2018-11-01,E,-0.087,
growth_yoy,2018-12-01,E,0.789,
growth_yoy,2019-01-01,E,-0.964,
growth_yoy,2019-02-01,E,-2.014,
growth_yoy,2019-03-01,E,-1.667,
growth_yoy,2019-04-01,E,-2.604,
growth_yoy,2019-05-01,E,-2.269,
growth_yoy,2019-06-01,E,-1.844,
growth_yoy,2019-07-01,E,-2.792,
growth_yoy,2019-08-01,E,-2.618,
growth_yoy,2019-09-01,E,-2.787,
growth_yoy,2019-10-01,E,-1.847,
growth_yoy,2019-11-01,E,-2.275,
growth_yoy,2019-12-01,E,-2.87,
growth_yoy,2020-01-01,E,-1.15,
growth_yoy,2020-02-01,E,-0.804,
growth_yoy,2020-03-01,E,-0.268,
growth_yoy,2020-04-01,E,-0.98,
growth_yoy,2020-05-01,E,-1.071,
growth_yoy,2020-06-01,E,-1.163,
growth_yoy,2020-07-01,E,-0.628,
growth_yoy,2020-08-01,E,0.717,
growth_yoy,2020-09-01,E,0.986,
growth_yoy,2020-10-01,E,0.986,
growth_yoy,2020-11-01,E,0.895,
growth_yoy,2020-12-01,E,0.716,
growth_yoy,2021-01-01,E,0.537,
growth_yoy,2021-02-01,E,0.811,
growth_yoy,2021-03-01,E,-0.089,
growth_yoy,2021-04-01,E,1.17,
growth_yoy,2021-05-01,E,1.534,
growth_yoy,2021-06-01,E,1.629,
growth_yoy,2021-07-01,E,1.265,
growth_yoy,2021-08-01,E,-0.445,
growth_yoy,2021-09-01,E,-0.799,
growth_yoy,2021-10-01,E,-0.71,
growth_yoy,2021-11-01,E,0.177,
growth_yoy,2021-12-01,E,0.889,
growth_yoy,2022-01-01,E,1.247,
growth_yoy,2022-02-01,E,1.43,
growth_yoy,2022-03-01,E,1.701,
growth_yoy,2022-04-01,E,1.246,
growth_yoy,2022-05-01,E,1.244,
growth_yoy,2022-06-01,E,2.137,
growth_yoy,2022-07-01,E,2.052,
growth_yoy,2022-08-01,E,3.038,
growth_yoy,2022-09-01,E,4.293,
growth_yoy,2022-10-01,E,4.915,
growth_yoy,2022-11-01,E,4.163,
growth_yoy,2022-12-01,E,3.789,
growth_yoy,2023-01-01,E,3.782,
growth_yoy,2023-02-01,E,3.7,
growth_yoy,2023-03-01,E,3.345,
growth_yoy,2023-04-01,E,3.163,
growth_yoy,2023-05-01,E,2.985,
growth_yoy,2023-06-01,E,3.226,
growth_yoy,2023-07-01,E,3.147,
growth_yoy,2023-08-01,E,2.515,
growth_yoy,2023-09-01,E,0.943,
growth_yoy,2023-10-01,E,1.022,
growth_yoy,2023-11-01,E,1.02,
growth_yoy,2023-12-01,E,0.424,
growth_yoy,2024-01-01,E,0.593,
growth_yoy,2024-02-01,E,3.568,
growth_yoy,2024-03-01,E,5.963,
growth_yoy,2024-04-01,E,7.155,
growth_yoy,2024-05-01,E,8.696,
growth_yoy,2024-06-01,E,7.77,
growth_yoy,2024-07-01,E,8.983,
growth_yoy,2024-08-01,E,7.953,
growth_yoy,2024-09-01,E,7.816,
growth_yoy,2024-10-01,E,6.914,
growth_yoy,2024-11-01,E,6.566,
growth_yoy,2024-12-01,E,6.678,
growth_yoy,2025-01-01,E,7.582,
growth_yoy,2025-02-01,E,2.871,
growth_yoy,2025-03-01,E,0.723,
growth_yoy,2025-04-01,E,0.874,
growth_yoy,2025-05-01,E,-0.235,
growth_yoy,2025-06-01,E,-0.157,
growth_yoy,2025-07-01,E,-0.078,
growth_yoy,2025-08-01,E,3.448,
growth_yoy,2025-09-01,E,9.062,
growth_yoy,2025-10-01,E,10.804,
growth_yoy,2025-11-01,E,10.111,
growth_yoy,2025-12-01,E,10.856,
growth_yoy,2026-01-01,E,10.18,
growth_yoy,2026-02-01,E,11.882,
growth_yoy,2026-03-01,E,11.253,
growth_yoy,2026-04-01,E,10.796,
growth_yoy,2026-05-01,E,11.242,
growth_yoy,2026-06-01,E,12.716,
growth_yoy,2026-07-01,E,10.195,
growth_mom,2010-02-01,E,-0.101,
growth_mom,2010-03-01,E,0.101,
growth_mom,2010-04-01,E,0.706,
growth_mom,2010-05-01,E,1.602,
growth_mom,2010-06-01,E,-1.576,
growth_mom,2010-07-01,E,-0.3,
growth_mom,2010-08-01,E,-0.201,
growth_mom,2010-09-01,E,0.101,
growth_mom,2010-10-01,E,0.302,
growth_mom,2010-11-01,E,1.202,
growth_mom,2010-12-01,E,0.99,
growth_mom,2011-01-01,E,0.784,
growth_mom,2011-02-01,E,0.195,
growth_mom,2011-03-01,E,1.262,
growth_mom,2011-04-01,E,-0.384,
growth_mom,2011-05-01,E,0.385,
growth_mom,2011-06-01,E,0.575,
growth_mom,2011-07-01,E,0.191,
growth_mom,2011-08-01,E,-0.095,
growth_mom,2011-09-01,E,-1.048,
growth_mom,2011-10-01,E,0.962,
growth_mom,2011-11-01,E,-0.667,
growth_mom,2011-12-01,E,0.096,
growth_mom,2012-01-01,E,-0.767,
growth_mom,2012-02-01,E,0.58,
growth_mom,2012-03-01,E,0.0,
growth_mom,2012-04-01,E,-1.057,
growth_mom,2012-05-01,E,0.485,
growth_mom,2012-06-01,E,0.773,
growth_mom,2012-07-01,E,0.863,
growth_mom,2012-08-01,E,-1.521,
growth_mom,2012-09-01,E,0.772,
growth_mom,2012-10-01,E,-0.192,
growth_mom,2012-11-01,E,0.288,
growth_mom,2012-12-01,E,0.096,
growth_mom,2013-01-01,E,0.956,
growth_mom,2013-02-01,E,-1.42,
growth_mom,2013-03-01,E,0.576,
growth_mom,2013-04-01,E,0.573,
growth_mom,2013-05-01,E,-1.045,
growth_mom,2013-06-01,E,2.111,
growth_mom,2013-07-01,E,1.504,
growth_mom,2013-08-01,E,-1.574,
growth_mom,2013-09-01,E,1.505,
growth_mom,2013-10-01,E,2.688,
growth_mom,2013-11-01,E,-2.256,
growth_mom,2013-12-01,E,-0.185,
growth_mom,2014-01-01,E,-1.388,
growth_mom,2014-02-01,E,0.938,
growth_mom,2014-03-01,E,0.093,
growth_mom,2014-04-01,E,1.207,
growth_mom,2014-05-01,E,-1.743,
growth_mom,2014-06-01,E,1.214,
growth_mom,2014-07-01,E,-1.476,
growth_mom,2014-08-01,E,0.094,
growth_mom,2014-09-01,E,0.561,
growth_mom,2014-10-01,E,0.093,
growth_mom,2014-11-01,E,0.651,
growth_mom,2014-12-01,E,-1.108,
growth_mom,2015-01-01,E,0.28,
growth_mom,2015-02-01,E,-3.352,
growth_mom,2015-03-01,E,3.854,
growth_mom,2015-04-01,E,0.186,
growth_mom,2015-05-01,E,1.019,
growth_mom,2015-06-01,E,1.833,
growth_mom,2015-07-01,E,-0.45,
growth_mom,2015-08-01,E,1.447,
growth_mom,2015-09-01,E,-0.089,
growth_mom,2015-10-01,E,1.249,
growth_mom,2015-11-01,E,0.264,
growth_mom,2015-12-01,E,0.264,
growth_mom,2016-01-01,E,-0.964,
growth_mom,2016-02-01,E,-0.088,
growth_mom,2016-03-01,E,-0.089,
growth_mom,2016-04-01,E,2.128,
growth_mom,2016-05-01,E,-0.868,
growth_mom,2016-06-01,E,0.613,
growth_mom,2016-07-01,E,-0.957,
growth_mom,2016-08-01,E,0.439,
growth_mom,2016-09-01,E,0.437,
growth_mom,2016-10-01,E,0.348,
growth_mom,2016-11-01,E,-0.868,
growth_mom,2016-12-01,E,0.35,
growth_mom,2017-01-01,E,-1.396,
growth_mom,2017-02-01,E,-0.177,
growth_mom,2017-03-01,E,0.975,
growth_mom,2017-04-01,E,0.088,
growth_mom,2017-05-01,E,0.439,
growth_mom,2017-06-01,E,-0.349,
growth_mom,2017-07-01,E,0.175,
growth_mom,2017-08-01,E,0.787,
growth_mom,2017-09-01,E,-0.781,
growth_mom,2017-10-01,E,0.437,
