state,district,stage,sex,date,students
Johor,Kulai,secondary,male,2020-01-01,7397
Johor,Kulai,secondary,male,2021-01-01,7372
Johor,Kulai,secondary,male,2022-01-01,7310
Johor,Kulai,secondary,male,2023-06-30,11265
Johor,Kulai,secondary,male,2024-06-30,11640
Johor,Kulai,secondary,male,2025-06-30,11999
Johor,Kulai,post_secondary,both,2018-01-01,731
Johor,Kulai,post_secondary,both,2019-01-01,667
Johor,Kulai,post_secondary,both,2020-01-01,293
Johor,Kulai,post_secondary,both,2021-01-01,276
Johor,Kulai,post_secondary,both,2022-01-01,309
Johor,Kulai,post_secondary,both,2023-06-30,323
Johor,Kulai,post_secondary,both,2024-06-30,288
Johor,Kulai,post_secondary,both,2025-06-30,724
Johor,Kulai,post_secondary,female,2018-01-01,492
Johor,Kulai,post_secondary,female,2019-01-01,442
Johor,Kulai,post_secondary,female,2020-01-01,186
Johor,Kulai,post_secondary,female,2021-01-01,188
Johor,Kulai,post_secondary,female,2022-01-01,220
Johor,Kulai,post_secondary,female,2023-06-30,216
Johor,Kulai,post_secondary,female,2024-06-30,187
Johor,Kulai,post_secondary,female,2025-06-30,473
Johor,Kulai,post_secondary,male,2018-01-01,239
Johor,Kulai,post_secondary,male,2019-01-01,225
Johor,Kulai,post_secondary,male,2020-01-01,107
Johor,Kulai,post_secondary,male,2021-01-01,88
Johor,Kulai,post_secondary,male,2022-01-01,89
Johor,Kulai,post_secondary,male,2023-06-30,107
Johor,Kulai,post_secondary,male,2024-06-30,101
Johor,Kulai,post_secondary,male,2025-06-30,251
Johor,Mersing,primary,both,2017-01-01,7405
Johor,Mersing,primary,both,2018-01-01,7597
Johor,Mersing,primary,both,2019-01-01,7709
Johor,Mersing,primary,both,2020-01-01,7750
Johor,Mersing,primary,both,2021-01-01,7798
Johor,Mersing,primary,both,2022-01-01,7838
Johor,Mersing,primary,both,2023-06-30,7850
Johor,Mersing,primary,both,2024-06-30,7729
Johor,Mersing,primary,both,2025-06-30,7599
Johor,Mersing,primary,female,2017-01-01,3574
Johor,Mersing,primary,female,2018-01-01,3676
Johor,Mersing,primary,female,2019-01-01,3766
Johor,Mersing,primary,female,2020-01-01,3778
Johor,Mersing,primary,female,2021-01-01,3780
Johor,Mersing,primary,female,2022-01-01,3781
Johor,Mersing,primary,female,2023-06-30,3789
Johor,Mersing,primary,female,2024-06-30,3696
Johor,Mersing,primary,female,2025-06-30,3644
Johor,Mersing,primary,male,2017-01-01,3831
Johor,Mersing,primary,male,2018-01-01,3921
Johor,Mersing,primary,male,2019-01-01,3943
Johor,Mersing,primary,male,2020-01-01,3972
Johor,Mersing,primary,male,2021-01-01,4018
Johor,Mersing,primary,male,2022-01-01,4057
Johor,Mersing,primary,male,2023-06-30,4061
Johor,Mersing,primary,male,2024-06-30,4033
Johor,Mersing,primary,male,2025-06-30,3955
Johor,Mersing,secondary,both,2017-01-01,6108
Johor,Mersing,secondary,both,2018-01-01,5643
Johor,Mersing,secondary,both,2019-01-01,5517
Johor,Mersing,secondary,both,2020-01-01,5490
Johor,Mersing,secondary,both,2021-01-01,5497
Johor,Mersing,secondary,both,2022-01-01,5734
Johor,Mersing,secondary,both,2023-06-30,5723
Johor,Mersing,secondary,both,2024-06-30,5733
Johor,Mersing,secondary,both,2025-06-30,5797
Johor,Mersing,secondary,female,2017-01-01,3144
Johor,Mersing,secondary,female,2018-01-01,2858
Johor,Mersing,secondary,female,2019-01-01,2736
Johor,Mersing,secondary,female,2020-01-01,2734
Johor,Mersing,secondary,female,2021-01-01,2718
Johor,Mersing,secondary,female,2022-01-01,2800
Johor,Mersing,secondary,female,2023-06-30,2793
Johor,Mersing,secondary,female,2024-06-30,2846
Johor,Mersing,secondary,female,2025-06-30,2866
Johor,Mersing,secondary,male,2017-01-01,2964
Johor,Mersing,secondary,male,2018-01-01,2785
Johor,Mersing,secondary,male,2019-01-01,2781
Johor,Mersing,secondary,male,2020-01-01,2756
Johor,Mersing,secondary,male,2021-01-01,2779
Johor,Mersing,secondary,male,2022-01-01,2934
Johor,Mersing,secondary,male,2023-06-30,2930
Johor,Mersing,secondary,male,2024-06-30,2887
Johor,Mersing,secondary,male,2025-06-30,2931
Johor,Mersing,post_secondary,both,2018-01-01,258
Johor,Mersing,post_secondary,both,2019-01-01,216
Johor,Mersing,post_secondary,both,2020-01-01,113
Johor,Mersing,post_secondary,both,2021-01-01,123
Johor,Mersing,post_secondary,both,2022-01-01,102
Johor,Mersing,post_secondary,both,2023-06-30,94
Johor,Mersing,post_secondary,both,2024-06-30,94
Johor,Mersing,post_secondary,both,2025-06-30,198
Johor,Mersing,post_secondary,female,2018-01-01,195
Johor,Mersing,post_secondary,female,2019-01-01,163
Johor,Mersing,post_secondary,female,2020-01-01,80
Johor,Mersing,post_secondary,female,2021-01-01,85
Johor,Mersing,post_secondary,female,2022-01-01,73
Johor,Mersing,post_secondary,female,2023-06-30,72
Johor,Mersing,post_secondary,female,2024-06-30,63
Johor,Mersing,post_secondary,female,2025-06-30,122
Johor,Mersing,post_secondary,male,2018-01-01,63
Johor,Mersing,post_secondary,male,2019-01-01,53
Johor,Mersing,post_secondary,male,2020-01-01,33
Johor,Mersing,post_secondary,male,2021-01-01,38
Johor,Mersing,post_secondary,male,2022-01-01,29
Johor,Mersing,post_secondary,male,2023-06-30,22
Johor,Mersing,post_secondary,male,2024-06-30,31
Johor,Mersing,post_secondary,male,2025-06-30,76
Johor,Muar,primary,both,2017-01-01,22458
Johor,Muar,primary,both,2018-01-01,22375
Johor,Muar,primary,both,2019-01-01,22362
Johor,Muar,primary,both,2020-01-01,22054
Johor,Muar,primary,both,2021-01-01,22049
Johor,Muar,primary,both,2022-01-01,22030
Johor,Muar,primary,both,2023-06-30,21975
Johor,Muar,primary,both,2024-06-30,21817
Johor,Muar,primary,both,2025-06-30,21471
Johor,Muar,primary,female,2017-01-01,10816
Johor,Muar,primary,female,2018-01-01,10800
Johor,Muar,primary,female,2019-01-01,10780
Johor,Muar,primary,female,2020-01-01,10599
Johor,Muar,primary,female,2021-01-01,10662
Johor,Muar,primary,female,2022-01-01,10693
Johor,Muar,primary,female,2023-06-30,10733
Johor,Muar,primary,female,2024-06-30,10619
Johor,Muar,primary,female,2025-06-30,10469
Johor,Muar,primary,male,2017-01-01,11642
Johor,Muar,primary,male,2018-01-01,11575
Johor,Muar,primary,male,2019-01-01,11582
Johor,Muar,primary,male,2020-01-01,11455
Johor,Muar,primary,male,2021-01-01,11387
Johor,Muar,primary,male,2022-01-01,11337
Johor,Muar,primary,male,2023-06-30,11242
Johor,Muar,primary,male,2024-06-30,11198
Johor,Muar,primary,male,2025-06-30,11002
Johor,Muar,secondary,both,2017-01-01,20211
Johor,Muar,secondary,both,2018-01-01,18160
Johor,Muar,secondary,both,2019-01-01,17785
Johor,Muar,secondary,both,2020-01-01,17686
Johor,Muar,secondary,both,2021-01-01,17884
Johor,Muar,secondary,both,2022-01-01,17965
Johor,Muar,secondary,both,2023-06-30,17713
Johor,Muar,secondary,both,2024-06-30,18137
Johor,Muar,secondary,both,2025-06-30,18169
Johor,Muar,secondary,female,2017-01-01,10141
Johor,Muar,secondary,female,2018-01-01,8889
Johor,Muar,secondary,female,2019-01-01,8765
Johor,Muar,secondary,female,2020-01-01,8708
Johor,Muar,secondary,female,2021-01-01,8801
Johor,Muar,secondary,female,2022-01-01,8811
Johor,Muar,secondary,female,2023-06-30,8682
Johor,Muar,secondary,female,2024-06-30,8882
Johor,Muar,secondary,female,2025-06-30,8834
Johor,Muar,secondary,male,2017-01-01,10070
Johor,Muar,secondary,male,2018-01-01,9271
Johor,Muar,secondary,male,2019-01-01,9020
Johor,Muar,secondary,male,2020-01-01,8978
Johor,Muar,secondary,male,2021-01-01,9083
Johor,Muar,secondary,male,2022-01-01,9154
Johor,Muar,secondary,male,2023-06-30,9031
Johor,Muar,secondary,male,2024-06-30,9255
Johor,Muar,secondary,male,2025-06-30,9335
Johor,Muar,post_secondary,both,2018-01-01,1408
Johor,Muar,post_secondary,both,2019-01-01,1336
Johor,Muar,post_secondary,both,2020-01-01,692
Johor,Muar,post_secondary,both,2021-01-01,687
Johor,Muar,post_secondary,both,2022-01-01,733
Johor,Muar,post_secondary,both,2023-06-30,865
Johor,Muar,post_secondary,both,2024-06-30,784
Johor,Muar,post_secondary,both,2025-06-30,1299
Johor,Muar,post_secondary,female,2018-01-01,865
Johor,Muar,post_secondary,female,2019-01-01,796
Johor,Muar,post_secondary,female,2020-01-01,374
Johor,Muar,post_secondary,female,2021-01-01,426
Johor,Muar,post_secondary,female,2022-01-01,393
Johor,Muar,post_secondary,female,2023-06-30,457
Johor,Muar,post_secondary,female,2024-06-30,423
Johor,Muar,post_secondary,female,2025-06-30,764
Johor,Muar,post_secondary,male,2018-01-01,543
Johor,Muar,post_secondary,male,2019-01-01,540
Johor,Muar,post_secondary,male,2020-01-01,318
Johor,Muar,post_secondary,male,2021-01-01,261
Johor,Muar,post_secondary,male,2022-01-01,340
Johor,Muar,post_secondary,male,2023-06-30,408
Johor,Muar,post_secondary,male,2024-06-30,361
Johor,Muar,post_secondary,male,2025-06-30,535
Johor,Pontian,primary,both,2017-01-01,15682
Johor,Pontian,primary,both,2018-01-01,15634
Johor,Pontian,primary,both,2019-01-01,15842
Johor,Pontian,primary,both,2020-01-01,15629
Johor,Pontian,primary,both,2021-01-01,15786
Johor,Pontian,primary,both,2022-01-01,15842
Johor,Pontian,primary,both,2023-06-30,15890
Johor,Pontian,primary,both,2024-06-30,15870
Johor,Pontian,primary,both,2025-06-30,15861
Johor,Pontian,primary,female,2017-01-01,7617
Johor,Pontian,primary,female,2018-01-01,7631
Johor,Pontian,primary,female,2019-01-01,7765
Johor,Pontian,primary,female,2020-01-01,7730
Johor,Pontian,primary,female,2021-01-01,7761
Johor,Pontian,primary,female,2022-01-01,7770
Johor,Pontian,primary,female,2023-06-30,7734
Johor,Pontian,primary,female,2024-06-30,7690
Johor,Pontian,primary,female,2025-06-30,7585
Johor,Pontian,primary,male,2017-01-01,8065
Johor,Pontian,primary,male,2018-01-01,8003
Johor,Pontian,primary,male,2019-01-01,8077
Johor,Pontian,primary,male,2020-01-01,7899
Johor,Pontian,primary,male,2021-01-01,8025
Johor,Pontian,primary,male,2022-01-01,8072
Johor,Pontian,primary,male,2023-06-30,8156
Johor,Pontian,primary,male,2024-06-30,8180
Johor,Pontian,primary,male,2025-06-30,8276
Johor,Pontian,secondary,both,2017-01-01,14304
Johor,Pontian,secondary,both,2018-01-01,12837
Johor,Pontian,secondary,both,2019-01-01,12628
Johor,Pontian,secondary,both,2020-01-01,12674
Johor,Pontian,secondary,both,2021-01-01,12755
Johor,Pontian,secondary,both,2022-01-01,12656
Johor,Pontian,secondary,both,2023-06-30,12418
Johor,Pontian,secondary,both,2024-06-30,12596
Johor,Pontian,secondary,both,2025-06-30,12691
Johor,Pontian,secondary,female,2017-01-01,7323
Johor,Pontian,secondary,female,2018-01-01,6439
Johor,Pontian,secondary,female,2019-01-01,6293
Johor,Pontian,secondary,female,2020-01-01,6278
Johor,Pontian,secondary,female,2021-01-01,6284
Johor,Pontian,secondary,female,2022-01-01,6179
Johor,Pontian,secondary,female,2023-06-30,6097
Johor,Pontian,secondary,female,2024-06-30,6152
Johor,Pontian,secondary,female,2025-06-30,6246
Johor,Pontian,secondary,male,2017-01-01,6981
Johor,Pontian,secondary,male,2018-01-01,6398
Johor,Pontian,secondary,male,2019-01-01,6335
Johor,Pontian,secondary,male,2020-01-01,6396
Johor,Pontian,secondary,male,2021-01-01,6471
Johor,Pontian,secondary,male,2022-01-01,6477
Johor,Pontian,secondary,male,2023-06-30,6321
Johor,Pontian,secondary,male,2024-06-30,6444
Johor,Pontian,secondary,male,2025-06-30,6445
Johor,Pontian,post_secondary,both,2018-01-01,949
Johor,Pontian,post_secondary,both,2019-01-01,833
Johor,Pontian,post_secondary,both,2020-01-01,408
Johor,Pontian,post_secondary,both,2021-01-01,441
Johor,Pontian,post_secondary,both,2022-01-01,487
Johor,Pontian,post_secondary,both,2023-06-30,566
Johor,Pontian,post_secondary,both,2024-06-30,513
Johor,Pontian,post_secondary,both,2025-06-30,791
Johor,Pontian,post_secondary,female,2018-01-01,660
Johor,Pontian,post_secondary,female,2019-01-01,559
Johor,Pontian,post_secondary,female,2020-01-01,266
Johor,Pontian,post_secondary,female,2021-01-01,305
Johor,Pontian,post_secondary,female,2022-01-01,282
Johor,Pontian,post_secondary,female,2023-06-30,313
Johor,Pontian,post_secondary,female,2024-06-30,259
Johor,Pontian,post_secondary,female,2025-06-30,445
Johor,Pontian,post_secondary,male,2018-01-01,289
Johor,Pontian,post_secondary,male,2019-01-01,274
Johor,Pontian,post_secondary,male,2020-01-01,142
Johor,Pontian,post_secondary,male,2021-01-01,136
Johor,Pontian,post_secondary,male,2022-01-01,205
Johor,Pontian,post_secondary,male,2023-06-30,253
Johor,Pontian,post_secondary,male,2024-06-30,254
Johor,Pontian,post_secondary,male,2025-06-30,346
Johor,Segamat,primary,both,2017-01-01,17682
Johor,Segamat,primary,both,2018-01-01,17551
Johor,Segamat,primary,both,2019-01-01,17540
Johor,Segamat,primary,both,2020-01-01,17342
Johor,Segamat,primary,both,2021-01-01,17333
Johor,Segamat,primary,both,2022-01-01,17187
Johor,Segamat,primary,both,2023-06-30,16988
Johor,Segamat,primary,both,2024-06-30,16807
Johor,Segamat,primary,both,2025-06-30,16572
Johor,Segamat,primary,female,2017-01-01,8584
Johor,Segamat,primary,female,2018-01-01,8519
Johor,Segamat,primary,female,2019-01-01,8470
Johor,Segamat,primary,female,2020-01-01,8352
Johor,Segamat,primary,female,2021-01-01,8385
Johor,Segamat,primary,female,2022-01-01,8354
Johor,Segamat,primary,female,2023-06-30,8267
Johor,Segamat,primary,female,2024-06-30,8223
Johor,Segamat,primary,female,2025-06-30,8169
Johor,Segamat,primary,male,2017-01-01,9098
Johor,Segamat,primary,male,2018-01-01,9032
Johor,Segamat,primary,male,2019-01-01,9070
Johor,Segamat,primary,male,2020-01-01,8990
Johor,Segamat,primary,male,2021-01-01,8948
Johor,Segamat,primary,male,2022-01-01,8833
Johor,Segamat,primary,male,2023-06-30,8721
Johor,Segamat,primary,male,2024-06-30,8584
Johor,Segamat,primary,male,2025-06-30,8403
Johor,Segamat,secondary,both,2017-01-01,16200
Johor,Segamat,secondary,both,2018-01-01,14188
Johor,Segamat,secondary,both,2019-01-01,13628
Johor,Segamat,secondary,both,2020-01-01,13441
Johor,Segamat,secondary,both,2021-01-01,13538
Johor,Segamat,secondary,both,2022-01-01,13514
Johor,Segamat,secondary,both,2023-06-30,13227
Johor,Segamat,secondary,both,2024-06-30,13587
Johor,Segamat,secondary,both,2025-06-30,13984
Johor,Segamat,secondary,female,2017-01-01,8134
Johor,Segamat,secondary,female,2018-01-01,7151
Johor,Segamat,secondary,female,2019-01-01,6816
Johor,Segamat,secondary,female,2020-01-01,6647
Johor,Segamat,secondary,female,2021-01-01,6610
Johor,Segamat,secondary,female,2022-01-01,6556
Johor,Segamat,secondary,female,2023-06-30,6452
Johor,Segamat,secondary,female,2024-06-30,6602
Johor,Segamat,secondary,female,2025-06-30,6716
Johor,Segamat,secondary,male,2017-01-01,8066
Johor,Segamat,secondary,male,2018-01-01,7037
Johor,Segamat,secondary,male,2019-01-01,6812
Johor,Segamat,secondary,male,2020-01-01,6794
Johor,Segamat,secondary,male,2021-01-01,6928
Johor,Segamat,secondary,male,2022-01-01,6958
Johor,Segamat,secondary,male,2023-06-30,6775
Johor,Segamat,secondary,male,2024-06-30,6985
Johor,Segamat,secondary,male,2025-06-30,7268
Johor,Segamat,post_secondary,both,2018-01-01,1152
Johor,Segamat,post_secondary,both,2019-01-01,1042
Johor,Segamat,post_secondary,both,2020-01-01,576
Johor,Segamat,post_secondary,both,2021-01-01,480
Johor,Segamat,post_secondary,both,2022-01-01,512
Johor,Segamat,post_secondary,both,2023-06-30,587
Johor,Segamat,post_secondary,both,2024-06-30,539
Johor,Segamat,post_secondary,both,2025-06-30,905
Johor,Segamat,post_secondary,female,2018-01-01,626
Johor,Segamat,post_secondary,female,2019-01-01,584
Johor,Segamat,post_secondary,female,2020-01-01,280
Johor,Segamat,post_secondary,female,2021-01-01,238
Johor,Segamat,post_secondary,female,2022-01-01,226
Johor,Segamat,post_secondary,female,2023-06-30,268
Johor,Segamat,post_secondary,female,2024-06-30,272
Johor,Segamat,post_secondary,female,2025-06-30,479
Johor,Segamat,post_secondary,male,2018-01-01,526
Johor,Segamat,post_secondary,male,2019-01-01,458
Johor,Segamat,post_secondary,male,2020-01-01,296
Johor,Segamat,post_secondary,male,2021-01-01,242
Johor,Segamat,post_secondary,male,2022-01-01,286
Johor,Segamat,post_secondary,male,2023-06-30,319
Johor,Segamat,post_secondary,male,2024-06-30,267
Johor,Segamat,post_secondary,male,2025-06-30,426
Johor,Tangkak,primary,both,2017-01-01,12111
Johor,Tangkak,primary,both,2018-01-01,12060
Johor,Tangkak,primary,both,2019-01-01,12012
Johor,Tangkak,primary,both,2020-01-01,11832
Johor,Tangkak,primary,both,2021-01-01,11765
Johor,Tangkak,primary,both,2022-01-01,11704
Johor,Tangkak,primary,both,2023-06-30,11679
Johor,Tangkak,primary,both,2024-06-30,11543
Johor,Tangkak,primary,both,2025-06-30,11395
Johor,Tangkak,primary,female,2017-01-01,5735
Johor,Tangkak,primary,female,2018-01-01,5717
Johor,Tangkak,primary,female,2019-01-01,5719
Johor,Tangkak,primary,female,2020-01-01,5663
Johor,Tangkak,primary,female,2021-01-01,5612
Johor,Tangkak,primary,female,2022-01-01,5649
Johor,Tangkak,primary,female,2023-06-30,5627
Johor,Tangkak,primary,female,2024-06-30,5558
Johor,Tangkak,primary,female,2025-06-30,5483
Johor,Tangkak,primary,male,2017-01-01,6376
Johor,Tangkak,primary,male,2018-01-01,6343
Johor,Tangkak,primary,male,2019-01-01,6293
Johor,Tangkak,primary,male,2020-01-01,6169
Johor,Tangkak,primary,male,2021-01-01,6153
Johor,Tangkak,primary,male,2022-01-01,6055
Johor,Tangkak,primary,male,2023-06-30,6052
Johor,Tangkak,primary,male,2024-06-30,5985
Johor,Tangkak,primary,male,2025-06-30,5912
Johor,Tangkak,secondary,both,2017-01-01,11729
Johor,Tangkak,secondary,both,2018-01-01,10664
Johor,Tangkak,secondary,both,2019-01-01,10300
Johor,Tangkak,secondary,both,2020-01-01,10225
Johor,Tangkak,secondary,both,2021-01-01,10152
Johor,Tangkak,secondary,both,2022-01-01,10002
Johor,Tangkak,secondary,both,2023-06-30,9769
Johor,Tangkak,secondary,both,2024-06-30,9763
Johor,Tangkak,secondary,both,2025-06-30,9762
Johor,Tangkak,secondary,female,2017-01-01,6077
Johor,Tangkak,secondary,female,2018-01-01,5463
Johor,Tangkak,secondary,female,2019-01-01,5200
Johor,Tangkak,secondary,female,2020-01-01,5142
Johor,Tangkak,secondary,female,2021-01-01,5110
Johor,Tangkak,secondary,female,2022-01-01,5002
Johor,Tangkak,secondary,female,2023-06-30,4881
Johor,Tangkak,secondary,female,2024-06-30,4894
Johor,Tangkak,secondary,female,2025-06-30,4878
Johor,Tangkak,secondary,male,2017-01-01,5652
Johor,Tangkak,secondary,male,2018-01-01,5201
Johor,Tangkak,secondary,male,2019-01-01,5100
Johor,Tangkak,secondary,male,2020-01-01,5083
Johor,Tangkak,secondary,male,2021-01-01,5042
Johor,Tangkak,secondary,male,2022-01-01,5000
Johor,Tangkak,secondary,male,2023-06-30,4888
Johor,Tangkak,secondary,male,2024-06-30,4869
Johor,Tangkak,secondary,male,2025-06-30,4884
Johor,Tangkak,post_secondary,both,2018-01-01,486
Johor,Tangkak,post_secondary,both,2019-01-01,440
Johor,Tangkak,post_secondary,both,2020-01-01,194
Johor,Tangkak,post_secondary,both,2021-01-01,200
Johor,Tangkak,post_secondary,both,2022-01-01,206
Johor,Tangkak,post_secondary,both,2023-06-30,203
Johor,Tangkak,post_secondary,both,2024-06-30,241
Johor,Tangkak,post_secondary,both,2025-06-30,360
Johor,Tangkak,post_secondary,female,2018-01-01,324
Johor,Tangkak,post_secondary,female,2019-01-01,305
Johor,Tangkak,post_secondary,female,2020-01-01,144
Johor,Tangkak,post_secondary,female,2021-01-01,131
Johor,Tangkak,post_secondary,female,2022-01-01,134
Johor,Tangkak,post_secondary,female,2023-06-30,134
